Players;Values;POS;Team;ID;Num
Rastko Marsenic;0,05;Centre-Back;Fk Tsc Backa Topola;862373;-
Stefan Ilic;0,05;Goalkeeper;Fk Radnicki Nis;599574;26
Nemanja Jovicic;0,05;Left-Back;Fk Radnicki Nis;603626;28
Filip Kasalica;0,05;Left Winger;Fk Radnicki Nis;36830;17
Luka Laban;0,05;Central Midfield;Fk Napredak Krusevac;841238;11
Uros Sremcevic;0,025;Centre-Forward;Fk Mladost Lucani;897511;-
Lazar Pejcic;0,025;Right Winger;Fk Spartak Subotica;630107;-
Nemanja Amidzic;0,025;Goalkeeper;Fk Tsc Backa Topola;830198;50
Matija Vranesevic;0,025;Left Winger;Fk Kolubara Lazarevac;989091;15
Uros Arsenijevic;0,025;Midfield;Fk Radnicki 1923 Kragujevac;846772;6
Jovan Mitrovic;0,025;Left Winger;Fk Mladost Lucani;689266;40
Veljko Vlaskovic;0,025;Centre-Back;Fk Mladost Lucani;855442;34
Stefan Marinkovic;0,025;Goalkeeper;Roter Stern Belgrad;673424;-
Vasilije Djerkovic;0,025;Defensive Midfield;Fk Mladost Lucani;846769;28
Djordje Milovanovic;0,025;Goalkeeper;Fk Kolubara Lazarevac;871989;35
Bogdan Petrovic;0,025;Left Winger;Fk Tsc Backa Topola;706558;21
David Stojanovic;0,025;Centre-Back;Fk Spartak Subotica;702481;-
Luka Jancic;0,025;Centre-Back;Fk Spartak Subotica;702483;-
Nemanja Andric;0,025;Left Winger;Fk Kolubara Lazarevac;46846;19
Andreja Ristic;0,025;Left Winger;Fk Radnicki 1923 Kragujevac;846745;8
Lazar Kalicanin;0,025;Goalkeeper;Fk Cukaricki;698550;-
Mile Erdelj;0,025;Right Winger;Fk Spartak Subotica;800078;-
Andrej Bogicevic;0,025;Centre-Forward;Fk Spartak Subotica;845934;45
Ranko Puskic;0,025;Goalkeeper;Fk Vojvodina Novi Sad;767529;37
Marko Susnjar;0,025;Central Midfield;Fk Tsc Backa Topola;846270;20
Mihajlo Mitic;0,025;Centre-Forward;Fk Napredak Krusevac;770195;-
Luka Velikic;0,025;Right Winger;Fk Kolubara Lazarevac;574667;7
Dejan Djenic;0,025;Centre-Forward;Fk Kolubara Lazarevac;37072;9
Dimitrije Antic;0,025;Centre-Forward;Fk Kolubara Lazarevac;700645;77
Uros Cejic;0,025;Left Winger;Fk Spartak Subotica;858330;-
Jovo Kojic;0,025;Centre-Back;Fk Novi Pazar;140215;77
Vanja Kopunovic;0,025;Centre-Forward;Fk Spartak Subotica;854822;-
Lazar Milutinovic;0,025;Right Winger;Fk Spartak Subotica;378129;-
