Players;Values;POS;Team;ID;Num
Youssoufa Moukoko;15,0;Centre-Forward;Borussia Dortmund;467720;18
Manuel Neuer;15,0;Goalkeeper;Fc Bayern Munchen;17259;1
Breel Embolo;15,0;Centre-Forward;Borussia Monchengladbach;237662;36
Marcel Sabitzer;15,0;Central Midfield;Fc Bayern Munchen;106987;18
Corentin Tolisso;15,0;Central Midfield;Fc Bayern Munchen;190393;24
Thorgan Hazard;15,0;Left Winger;Borussia Dortmund;102226;10
Benjamin Henrichs;14,0;Right-Back;Rasenballsport Leipzig;202591;39
Yussuf Poulsen;14,0;Centre-Forward;Rasenballsport Leipzig;157635;9
Jonas Wind;14,0;Centre-Forward;Vfl Wolfsburg;391004;23
Wout Weghorst;14,0;Centre-Forward;Vfl Wolfsburg;228645;-
Baptiste Santamaria;14,0;Central Midfield;Sc Freiburg;285323;-
Mitchel Bakker;14,0;Left-Back;Bayer 04 Leverkusen;361065;5
Jonas Hofmann;13,0;Right Winger;Borussia Monchengladbach;7161;23
Tuta;13,0;Centre-Back;Eintracht Frankfurt;546213;35
Anton Stach;13,0;Defensive Midfield;1 Fsv Mainz 05;344069;6
Robert Andrich;13,0;Central Midfield;1 Fc Union Berlin;159088;-
Ellyes Skhiri;13,0;Defensive Midfield;1 Fc Koln;290587;28
Salih Ozcan;13,0;Midfield;1 Fc Koln;244940;6
Roland Sallai;12,0;Right Winger;Sc Freiburg;332798;22
Amine Adli;12,0;Right Winger;Bayer 04 Leverkusen;532776;31
Reece Oxford;12,0;Centre-Back;Fc Augsburg;314295;4
Vincenzo Grifo;12,0;Left Winger;Sc Freiburg;185077;32
Christian Gunter;12,0;Centre-Back;Sc Freiburg;93707;30
Krzysztof Piatek;12,0;Centre-Forward;Hertha Bsc;327757;9
Andrej Kramaric;12,0;Centre-Forward;Tsg 1899 Hoffenheim;46580;27
Marco Reus;11,0;Midfield;Borussia Dortmund;35207;11
Paulinho;11,0;Left Winger;Bayer 04 Leverkusen;428791;7
Koen Casteels;11,0;Goalkeeper;Vfl Wolfsburg;108880;1
Emil Forsberg;11,0;Left Winger;Rasenballsport Leipzig;111078;10
Stefan Posch;10,0;Centre-Back;Tsg 1899 Hoffenheim;223974;38
Willi Orban;10,0;Centre-Back;Rasenballsport Leipzig;93740;4
Armel Bella-Kotchap;10,0;Centre-Back;Vfl Bochum;467563;37
Sebastiaan Bornauw;10,0;Centre-Back;Vfl Wolfsburg;338629;3
Felix Uduokhai;10,0;Centre-Back;Fc Augsburg;278343;19
Aster Vranckx;10,0;Central Midfield;Vfl Wolfsburg;503881;8
Niklas Dorsch;10,0;Defensive Midfield;Fc Augsburg;251302;30
Ansgar Knauff;10,0;Right Winger;Eintracht Frankfurt;429874;36
Ricardo Pepi;9,0;Centre-Forward;Fc Augsburg;627207;18
Brian Brobbey;9,0;Centre-Forward;Rasenballsport Leipzig;473169;-
Ilaix Moriba;9,0;Central Midfield;Rasenballsport Leipzig;617074;-
Lucas Tousart;9,0;Defensive Midfield;Hertha Bsc;353948;29
Dan-Axel Zagadou;9,0;Centre-Back;Borussia Dortmund;344598;5
Kristijan Jakic;9,0;Defensive Midfield;Eintracht Frankfurt;374954;6
Kevin Mbabu;9,0;Right-Back;Vfl Wolfsburg;183321;19
Dennis Geiger;9,0;Central Midfield;Tsg 1899 Hoffenheim;251309;8
Martin Hinteregger;9,0;Centre-Back;Eintracht Frankfurt;85789;13
Tanguy Nianzou;9,0;Centre-Back;Fc Bayern Munchen;538996;23
Patrick Wimmer;8,0;Right Winger;Arminia Bielefeld;533295;20
Peter Gulacsi;8,0;Goalkeeper;Rasenballsport Leipzig;57071;1
Wataru Endo;8,0;Defensive Midfield;Vfb Stuttgart;146310;3
Leandro Barreiro;8,0;Central Midfield;1 Fsv Mainz 05;357233;8
Nadiem Amiri;8,0;Central Midfield;Bayer 04 Leverkusen;232454;-
Reinier;8,0;Midfield;Borussia Dortmund;627226;20
Suat Serdar;8,0;Central Midfield;Hertha Bsc;261905;8
Maximilian Eggestein;8,0;Central Midfield;Sc Freiburg;190284;8
Ruben Vargas;8,0;Left Winger;Fc Augsburg;345886;16
Jens Petter Hauge;8,0;Right Winger;Eintracht Frankfurt;422355;23
Marvin Friedrich;8,0;Centre-Back;1 Fc Union Berlin;196231;-
Lucas Alario;8,0;Centre-Forward;Bayer 04 Leverkusen;193782;13
Joe Scally;8,0;Right-Back;Borussia Monchengladbach;504153;29
Grischa Promel;7,5;Midfield;1 Fc Union Berlin;234029;21
Dejan Ljubicic;7,5;Defensive Midfield;1 Fc Koln;287188;7
Dodi Lukebakio;7,5;Left Winger;Vfl Wolfsburg;303259;28
Jan Thielmann;7,5;Right Winger;1 Fc Koln;472249;29
Timo Hubers;7,5;Centre-Back;1 Fc Koln;236981;4
Chris Richards;7,5;Centre-Back;Tsg 1899 Hoffenheim;578539;28
Kevin Trapp;7,0;Goalkeeper;Eintracht Frankfurt;45672;1
John Anthony Brooks;7,0;Centre-Back;Vfl Wolfsburg;124732;25
Thomas Delaney;7,0;Central Midfield;Borussia Dortmund;91849;-
Sheraldo Becker;7,0;Striker;1 Fc Union Berlin;188888;27
Tiago Tomas;7,0;Forward;Vfb Stuttgart;616344;18
Luca Waldschmidt;7,0;Striker;Vfl Wolfsburg;196095;7
Kevin Schade;7,0;Right Winger;Sc Freiburg;473050;20
Mark Flekken;7,0;Goalkeeper;Sc Freiburg;125714;26
Omar Richards;7,0;Left-Back;Fc Bayern Munchen;424881;3
Angelo Stiller;7,0;Defensive Midfield;Tsg 1899 Hoffenheim;443710;13
Robert Skov;7,0;Midfield;Tsg 1899 Hoffenheim;270393;29
Marc Roca;7,0;Defensive Midfield;Fc Bayern Munchen;336869;22
Lucas Holer;6,5;Forward;Sc Freiburg;248999;9
Mats Hummels;6,5;Centre-Back;Borussia Dortmund;39728;15
Marius Wolf;6,5;Right-Back;Borussia Dortmund;193900;39
Santiago Ascacibar;6,5;Midfield;Hertha Bsc;423436;18
Thomas Meunier;6,5;Right-Back;Borussia Dortmund;100986;24
Luca Netz;6,5;Left-Back;Borussia Monchengladbach;524285;20
Niklas Stark;6,5;Centre-Back;Hertha Bsc;162434;5
Kevin Kampl;6,0;Central Midfield;Rasenballsport Leipzig;53418;44
Javairo Dilrosun;6,0;Left Winger;Hertha Bsc;315125;16
Kevin Akpoguma;6,0;Centre-Back;Tsg 1899 Hoffenheim;160241;25
Jacob Bruun Larsen;6,0;Left Winger;Tsg 1899 Hoffenheim;293281;7
Stefan Ortega;6,0;Goalkeeper;Arminia Bielefeld;85941;1
Yannick Gerhardt;6,0;Central Midfield;Vfl Wolfsburg;119277;31
Marco Richter;6,0;Right Winger;Hertha Bsc;279009;23
Paulo Otavio;6,0;Left-Back;Vfl Wolfsburg;221611;6
Ermedin Demirovic;6,0;Centre-Forward;Sc Freiburg;335457;11
Marin Pongracic;6,0;Centre-Back;Vfl Wolfsburg;282144;-
Rani Khedira;6,0;Defensive Midfield;1 Fc Union Berlin;124410;8
Waldemar Anton;6,0;Centre-Back;Vfb Stuttgart;193004;2
Omar Marmoush;6,0;Left Winger;Vfb Stuttgart;445939;17
Woo-yeong Jeong;5,5;Striker;Sc Freiburg;297583;29
Florian Muller;5,5;Goalkeeper;Vfb Stuttgart;284769;1
Hugo Siquet;5,5;Right-Back;Sc Freiburg;578680;2
Iago;5,5;Left-Back;Fc Augsburg;520468;22
Arne Maier;5,5;Central Midfield;Fc Augsburg;296397;10
Paul Jaeckel;5,0;Centre-Back;1 Fc Union Berlin;284248;3
Robin Knoche;5,0;Centre-Back;1 Fc Union Berlin;94201;31
Hannes Wolf;5,0;Midfield;Borussia Monchengladbach;321070;-
Masaya Okugawa;5,0;Midfield;Arminia Bielefeld;307052;11
Maxim Leitsch;5,0;Centre-Back;Vfl Bochum;334207;29
Timo Baumgartl;5,0;Centre-Back;1 Fc Union Berlin;187491;25
Robin Zentner;5,0;Goalkeeper;1 Fsv Mainz 05;160963;27
Yann Sommer;5,0;Goalkeeper;Borussia Monchengladbach;42205;1
Amos Pieper;5,0;Centre-Back;Arminia Bielefeld;334221;2
Dominik Kohr;5,0;Central Midfield;1 Fsv Mainz 05;118847;31
Lukas Hradecky;5,0;Goalkeeper;Bayer 04 Leverkusen;48015;1
Marcel Halstenberg;5,0;Left-Back;Rasenballsport Leipzig;70243;23
Wendell;5,0;Left-Back;Bayer 04 Leverkusen;228433;-
Marton Dardai;5,0;Centre-Back;Hertha Bsc;432281;31
Pavel Kaderabek;5,0;Right-Back;Tsg 1899 Hoffenheim;143798;3
Kevin Paredes;5,0;Midfield;Vfl Wolfsburg;711517;40
Aaron Martin;5,0;Left-Back;1 Fsv Mainz 05;251878;3
Silvan Widmer;5,0;Right-Back;1 Fsv Mainz 05;168989;30
Jordan Torunarigha;5,0;Centre-Back;Hertha Bsc;227110;25
Jordan Beyer;4,5;Centre-Back;Borussia Monchengladbach;403898;15
Gerrit Holtmann;4,5;Left Winger;Vfl Bochum;190289;17
Linus Gechter;4,5;Centre-Back;Hertha Bsc;692734;44
Atakan Karazor;4,5;Defensive Midfield;Vfb Stuttgart;232320;16
Stefan Lainer;4,5;Right-Back;Borussia Monchengladbach;85791;18
Oliver Baumann;4,5;Goalkeeper;Tsg 1899 Hoffenheim;55089;1
Maximilian Philipp;4,5;Striker;Vfl Wolfsburg;143891;17
Michael Gregoritsch;4,5;Centre-Forward;Fc Augsburg;120205;11
Luca Kilian;4,5;Centre-Back;1 Fsv Mainz 05;384553;15
Maximilian Mittelstadt;4,5;Left-Back;Hertha Bsc;282660;17
Hiroki Ito;4,5;Centre-Back;Vfb Stuttgart;353892;37
Jerome Roussillon;4,5;Left-Back;Vfl Wolfsburg;127076;15
Jamie Leweling;4,5;Striker;Spvgg Greuther Furth;518505;40
Marc Oliver Kempf;4,5;Centre-Back;Vfb Stuttgart;160938;-
Julian Ryerson;4,0;Right-Back;1 Fc Union Berlin;370789;6
Timothy Fosu-Mensah;4,0;Right-Back;Bayer 04 Leverkusen;315131;24
Mateu Morey Bauza;4,0;Left-Back;Borussia Dortmund;388513;2
Marvin Schwabe;4,0;Goalkeeper;1 Fc Koln;160929;20
Chris Fuhrich;4,0;Right Winger;Vfb Stuttgart;272278;22
Micky van de Ven;4,0;Centre-Back;Vfl Wolfsburg;557459;5
Josip Stanisic;4,0;Right-Back;Fc Bayern Munchen;483046;44
Elvis Rexhbecaj;4,0;Central Midfield;Vfl Bochum;280575;20
Yannik Keitel;4,0;Defensive Midfield;Sc Freiburg;342039;14
Nico Schulz;4,0;Left-Back;Borussia Dortmund;85867;14
Daley Sinkgraven;4,0;Left-Back;Bayer 04 Leverkusen;215099;22
Christopher Lenz;4,0;Left-Back;Eintracht Frankfurt;159844;25
Ondrej Duda;4,0;Midfield;1 Fc Koln;232418;18
Jean-Paul Boetius;4,0;Midfield;1 Fsv Mainz 05;182574;5
Bartosz Bialek;4,0;Centre-Forward;Vfl Wolfsburg;535551;21
Axel Witsel;4,0;Defensive Midfield;Borussia Dortmund;35047;28
Michael Cuisance;4,0;Central Midfield;Fc Bayern Munchen;344600;-
Munas Dabbur;4,0;Centre-Forward;Tsg 1899 Hoffenheim;145866;10
Jamie Bynoe-Gittens;4,0;Right Winger;Borussia Dortmund;670882;43
Florian Kainz;3,5;Left Winger;1 Fc Koln;106270;11
Josuha Guilavogui;3,5;Defensive Midfield;Vfl Wolfsburg;93704;-
Joakim Nilsson;3,5;Centre-Back;Arminia Bielefeld;216804;4
Jurgen Ekkelenkamp;3,5;Central Midfield;Hertha Bsc;361068;10
Karim Onisiwo;3,5;Centre-Forward;1 Fsv Mainz 05;119234;9
Jeffrey Gouweleeuw;3,5;Centre-Back;Fc Augsburg;106405;6
Charles Aranguiz;3,5;Midfield;Bayer 04 Leverkusen;89701;20
Jonas Hector;3,5;Left-Back;1 Fc Koln;108537;14
Max Kruse;3,5;Striker;Vfl Wolfsburg;36182;9
Almamy Toure;3,5;Centre-Back;Eintracht Frankfurt;216181;18
Kevin Vogt;3,5;Centre-Back;Tsg 1899 Hoffenheim;84435;22
Janik Haberer;3,5;Central Midfield;Sc Freiburg;177779;19
Sargis Adamyan;3,5;Centre-Forward;Tsg 1899 Hoffenheim;125614;-
Dedryck Boyata;3,5;Centre-Back;Hertha Bsc;88262;4
Cedric Brunner;3,2;Right-Back;Arminia Bielefeld;147038;27
Carlos Gruezo;3,2;Defensive Midfield;Fc Augsburg;189475;8
Hugo Novoa;3,0;Right Winger;Rasenballsport Leipzig;668276;38
Justin Che;3,0;Right-Back;Tsg 1899 Hoffenheim;796429;24
Karim Bellarabi;3,0;Right Winger;Bayer 04 Leverkusen;61087;38
Keven Schlotterbeck;3,0;Centre-Back;Sc Freiburg;413843;31
Eric Maxim Choupo-Moting;3,0;Centre-Forward;Fc Bayern Munchen;45660;13
Ajdin Hrustic;3,0;Midfield;Eintracht Frankfurt;265625;7
Goncalo Paciencia;3,0;Forward;Eintracht Frankfurt;181547;39
Sam Lammers;3,0;Centre-Forward;Eintracht Frankfurt;386914;9
Laszlo Benes;3,0;Midfield;Borussia Monchengladbach;243188;22
Wahid Faghir;3,0;Centre-Forward;Vfb Stuttgart;610431;19
Maximilian Beier;3,0;Centre-Forward;Tsg 1899 Hoffenheim;578392;-
George Bello;3,0;Left-Back;Arminia Bielefeld;504147;24
Mark Uth;3,0;Centre-Forward;1 Fc Koln;112935;13
Alexander Schwolow;3,0;Goalkeeper;Hertha Bsc;93763;1
Benno Schmitz;3,0;Right-Back;1 Fc Koln;160968;2
Gabriel Vidovic;3,0;Midfield;Fc Bayern Munchen;604327;-
Jae-sung Lee;3,0;Midfield;1 Fsv Mainz 05;314398;7
Takuma Asano;3,0;Right Winger;Vfl Bochum;245744;10
Deyovaisio Zeefuik;3,0;Right-Back;Hertha Bsc;338032;42
Myziane Maolida;3,0;Left Winger;Hertha Bsc;371142;11
Anthony Modeste;3,0;Centre-Forward;1 Fc Koln;50512;27
Panagiotis Retsos;2,8;Centre-Back;Bayer 04 Leverkusen;324351;-
Nicolas Hofler;2,5;Midfield;Sc Freiburg;55099;27
Marcus Ingvartsen;2,5;Centre-Forward;1 Fsv Mainz 05;269878;11
Fredrik Bjorkan;2,5;Left-Back;Hertha Bsc;364938;3
Alexander Hack;2,5;Centre-Back;1 Fsv Mainz 05;126281;42
Stefan Bell;2,5;Centre-Back;1 Fsv Mainz 05;82350;16
Alessandro Schopf;2,5;Midfield;Arminia Bielefeld;118397;8
Mijat Gacinovic;2,5;Midfield;Tsg 1899 Hoffenheim;215864;-
Bouna Sarr;2,5;Right-Back;Fc Bayern Munchen;190685;20
Lars Stindl;2,5;Midfield;Borussia Monchengladbach;48298;13
Genki Haraguchi;2,5;Midfield;1 Fc Union Berlin;79377;24
Stevan Jovetic;2,5;Centre-Forward;Hertha Bsc;46104;19
Christoph Kramer;2,5;Defensive Midfield;Borussia Monchengladbach;82097;6
Dominique Heintz;2,5;Centre-Back;1 Fc Union Berlin;110036;33
Marco John;2,5;Left-Back;Tsg 1899 Hoffenheim;450234;30
Robert Gumny;2,5;Right-Back;Fc Augsburg;353826;2
Joel Pohjanpalo;2,5;Centre-Forward;Bayer 04 Leverkusen;173491;-
Philipp Forster;2,5;Midfield;Vfb Stuttgart;179635;20
Steven Zuber;2,5;Left Winger;Eintracht Frankfurt;68033;11
Andrey Lunev;2,5;Goalkeeper;Bayer 04 Leverkusen;112541;40
Sebastian Rode;2,5;Central Midfield;Eintracht Frankfurt;44466;17
Erhan Masovic;2,5;Centre-Back;Vfl Bochum;343959;4
William;2,5;Right-Back;Vfl Wolfsburg;341710;2
Tanguy Coulibaly;2,5;Left Winger;Vfb Stuttgart;618425;7
Jorge Mere;2,5;Centre-Back;1 Fc Koln;286779;-
Patrick Herrmann;2,3;Right Winger;Borussia Monchengladbach;32711;7
Tymoteusz Puchacz;2,3;Left-Back;1 Fc Union Berlin;361575;-
Lukas Kubler;2,3;Right-Back;Sc Freiburg;93604;17
Andi Zeqiri;2,3;Centre-Forward;Fc Augsburg;345468;21
Lennart Czyborra;2,3;Left-Back;Arminia Bielefeld;309393;-
David Nemeth;2,3;Centre-Back;1 Fsv Mainz 05;451906;34
Niko Giesselmann;2,3;Left-Back;1 Fc Union Berlin;72792;23
Danny da Costa;2,3;Right-Back;Eintracht Frankfurt;85906;24
Ishak Belfodil;2,2;Centre-Forward;Hertha Bsc;111039;14
Danilo Soares;2,2;Left-Back;Vfl Bochum;154396;3
Vladimir Darida;2,2;Central Midfield;Hertha Bsc;179643;6
Josep Martinez;2,2;Goalkeeper;Rasenballsport Leipzig;388516;31
Florian Niederlechner;2,2;Centre-Forward;Fc Augsburg;152963;7
Paul Seguin;2,2;Central Midfield;Spvgg Greuther Furth;183780;33
Sebastian Polter;2,2;Centre-Forward;Vfl Bochum;60957;40
Milos Pantovic;2,2;Midfield;Vfl Bochum;232144;27
Marvin Plattenhardt;2,0;Left-Back;Hertha Bsc;89592;21
Marco Meyerhofer;2,0;Right-Back;Spvgg Greuther Furth;196084;18
Andras Schafer;2,0;Midfield;1 Fc Union Berlin;454863;13
Mads Pedersen;2,0;Left-Back;Fc Augsburg;288429;3
Jessic Ngankam;2,0;Centre-Forward;Spvgg Greuther Furth;448177;17
Cedric Itten;2,0;Centre-Forward;Spvgg Greuther Furth;243856;19
Paul Wanner;2,0;Midfield;Fc Bayern Munchen;900909;14
Felix Nmecha;2,0;Midfield;Vfl Wolfsburg;406640;22
Robin Hack;2,0;Left Winger;Arminia Bielefeld;284010;21
Jurgen Locadia;2,0;Centre-Forward;Vfl Bochum;166240;19
Andre Hahn;2,0;Right Winger;Fc Augsburg;42783;28
Renato Steffen;2,0;Right Winger;Vfl Wolfsburg;194638;11
Andres Andrade;2,0;Centre-Back;Arminia Bielefeld;403808;30
Eduard Lowen;2,0;Midfield;Vfl Bochum;260655;38
Sebastian Andersson;2,0;Centre-Forward;1 Fc Koln;147573;9
Zidan Sertdemir;2,0;Central Midfield;Bayer 04 Leverkusen;788445;29
Roberto Massimo;2,0;Left Winger;Vfb Stuttgart;431561;30
Delano Burgzorg;2,0;Left Winger;1 Fsv Mainz 05;436585;37
Frederik Ronnow;2,0;Goalkeeper;1 Fc Union Berlin;107775;19
Tim Lemperle;2,0;Centre-Forward;1 Fc Koln;553285;25
Timo Horn;2,0;Goalkeeper;1 Fc Koln;84938;1
Mateo Klimowicz;2,0;Midfield;Vfb Stuttgart;540302;31
Guilherme Ramos;2,0;Centre-Back;Arminia Bielefeld;340521;3
Enzo Millot;2,0;Central Midfield;Vfb Stuttgart;569366;8
Julian Chabot;2,0;Centre-Back;1 Fc Koln;303219;24
Branimir Hrgota;2,0;Centre-Forward;Spvgg Greuther Furth;171209;10
Edimilson Fernandes;2,0;Central Midfield;1 Fsv Mainz 05;247555;20
Timothy Tillman;1,8;Central Midfield;Spvgg Greuther Furth;310662;21
Jannes Horn;1,8;Left-Back;1 Fc Koln;231586;23
Aymen Barkok;1,8;Central Midfield;Eintracht Frankfurt;315332;27
Nikolas Nartey;1,8;Central Midfield;Vfb Stuttgart;400546;28
Anderson Lucoqui;1,8;Left-Back;1 Fsv Mainz 05;240274;23
Erik Thommy;1,8;Midfield;Vfb Stuttgart;156779;11
Konstantinos Stafylidis;1,8;Left-Back;Vfl Bochum;148967;16
Manuel Prietl;1,8;Defensive Midfield;Arminia Bielefeld;152317;19
Florian Kruger;1,8;Forward;Arminia Bielefeld;317740;18
Sebastian Vasiliadis;1,8;Central Midfield;Arminia Bielefeld;333516;39
Louis Schaub;1,8;Midfield;1 Fc Koln;147485;21
Janni Serra;1,8;Centre-Forward;Arminia Bielefeld;294534;23
Davie Selke;1,8;Centre-Forward;Hertha Bsc;178459;7
Marcel Hartel;1,8;Central Midfield;Arminia Bielefeld;189073;-
Jacob Barrett Laursen;1,7;Left-Back;Arminia Bielefeld;185164;5
Noah Weisshaupt;1,7;Left Winger;Sc Freiburg;392163;33
Noah Katterbach;1,7;Left-Back;1 Fc Koln;469949;-
Manuel Gulde;1,7;Centre-Back;Sc Freiburg;45683;5
Maximilian Bauer;1,6;Centre-Back;Spvgg Greuther Furth;388363;4
Mike van der Hoorn;1,6;Centre-Back;Arminia Bielefeld;187105;-
Kevin Stoger;1,6;Midfield;1 Fsv Mainz 05;106872;22
Jeremy Dudziak;1,6;Midfield;Spvgg Greuther Furth;147359;28
Naouirou Ahamada;1,5;Central Midfield;Vfb Stuttgart;538971;32
Levin Oztunali;1,5;Midfield;1 Fc Union Berlin;168543;7
Mitchell Weiser;1,5;Right-Back;Bayer 04 Leverkusen;119211;-
Luca Itter;1,5;Left-Back;Spvgg Greuther Furth;296378;27
Steffen Tigges;1,5;Centre-Forward;Borussia Dortmund;296879;27
Felix Passlack;1,5;Right-Back;Borussia Dortmund;274461;30
Pascal Stenzel;1,5;Right-Back;Vfb Stuttgart;195246;15
Ragnar Ache;1,5;Centre-Forward;Eintracht Frankfurt;416380;21
Amin Younes;1,5;Left Winger;Eintracht Frankfurt;96167;32
Sebastian Rudy;1,5;Defensive Midfield;Tsg 1899 Hoffenheim;57051;16
Roman Burki;1,5;Goalkeeper;Borussia Dortmund;59027;38
Luca Unbehaun;1,5;Goalkeeper;Borussia Dortmund;388815;25
Kiliann Sildillia;1,5;Right-Back;Sc Freiburg;548348;25
Raphael Framberger;1,5;Right-Back;Fc Augsburg;146163;32
