Players;Values;POS;Team;ID;Num
Ivan Milicevic;1,0;Left-Back;Nk Lokomotiva Zagreb;466452;17
Iyayi Atiemwen;1,0;Left Winger;Hnk Gorica;419597;80
Hassane Bande;1,0;Left Winger;Nk Istra 1961;504259;18
Josip Elez;0,9;Centre-Back;Hnk Hajduk Split;179895;19
Jairo;0,9;Striker;Hnk Hajduk Split;315310;-
Adrian Leon Barisic;0,9;Centre-Back;Nk Osijek;625206;-
Karlo Lulic;0,9;Central Midfield;Slaven Belupo Koprivnica;240252;-
Jorge Obregon;0,9;Forward;Hnk Rijeka;414773;9
Nikola Katic;0,85;Centre-Back;Hnk Hajduk Split;422051;2
Justin de Haas;0,85;Centre-Back;Nk Lokomotiva Zagreb;420196;16
Nino Galovic;0,85;Centre-Back;Hnk Rijeka;194005;-
Branimir Cipetic;0,85;Right-Back;Nk Lokomotiva Zagreb;519782;24
Luka Stojkovic;0,85;Midfield;Nk Lokomotiva Zagreb;665266;23
Andres Solano;0,85;Right-Back;Hnk Rijeka;461618;20
Amer Hiros;0,85;Left Winger;Nk Osijek;328119;10
Mirlind Daku;0,8;Centre-Forward;Nk Osijek;521872;-
Nikola Kalinic;0,8;Centre-Forward;Hnk Hajduk Split;36371;9
Andrija Vukcevic;0,8;Left-Back;Hnk Rijeka;294987;12
Nemanja Glavcic;0,75;Central Midfield;Slaven Belupo Koprivnica;257468;-
Jon Mersinaj;0,75;Centre-Back;Nk Lokomotiva Zagreb;540935;5
Josip Pivaric;0,75;Left-Back;Nk Lokomotiva Zagreb;45826;19
Yevgen Cheberko;0,75;Centre-Back;Nk Osijek;343153;98
Sava-Arangel Cestic;0,7;Centre-Back;Hnk Rijeka;464906;6
Luka Simunovic;0,7;Centre-Back;Hnk Sibenik;346524;24
Jani Atanasov;0,7;Defensive Midfield;Hnk Hajduk Split;392576;20
Valentino Majstorovic;0,7;Right Winger;Nk Hrvatski Dragovoljac;314269;7
Antonio Mance;0,7;Centre-Forward;Nk Osijek;225591;95
Martin Sekulic;0,7;Centre-Forward;Nk Hrvatski Dragovoljac;614900;-
Anton Kresic;0,7;Centre-Back;Hnk Rijeka;226080;15
Matija Frigan;0,65;Centre-Forward;Nk Hrvatski Dragovoljac;840149;19
Matthew Steenvoorden;0,65;Centre-Back;Hnk Gorica;202793;4
Josip Mitrovic;0,65;Right Winger;Hnk Gorica;464332;14
Kristian Fucak;0,65;Left Winger;Nk Osijek;655977;29
Michele Sego;0,65;Right Winger;Hnk Hajduk Split;371012;-
Marin Pilj;0,65;Defensive Midfield;Nk Osijek;458052;-
Ivan Lucic;0,6;Goalkeeper;Nk Istra 1961;164145;1
Albi Doka;0,6;Right-Back;Hnk Gorica;486205;-
Robert Miskovic;0,6;Midfield;Nk Istra 1961;581358;10
Deni Juric;0,6;Centre-Forward;Hnk Sibenik;407697;-
Karlo Bartolec;0,6;Right-Back;Nk Osijek;291947;2
Joey Suk;0,6;Central Midfield;Hnk Gorica;101657;8
Issah Abass;0,6;Left Winger;Hnk Rijeka;482145;33
Bernard Karrica;0,6;Left Winger;Nk Hrvatski Dragovoljac;626197;20
Hansel Zapata;0,6;Right Winger;Slaven Belupo Koprivnica;485877;-
Abdallahi Mahmoud;0,6;Central Midfield;Nk Istra 1961;615636;-
Jakov-Anton Vasilj;0,6;Midfield;Gnk Dinamo Zagreb;618353;-
Kristian Dimitrov;0,6;Centre-Back;Hnk Hajduk Split;351800;-
Lirim Kastrati;0,55;Right Winger;Gnk Dinamo Zagreb;531218;-
Ivan Banic;0,55;Goalkeeper;Hnk Gorica;160467;-
Bruno Goda;0,55;Left-Back;Slaven Belupo Koprivnica;414956;7
Ivan Cubelic;0,55;Midfield;Hnk Hajduk Split;580443;-
Josip Vukovic;0,55;Defensive Midfield;Hnk Hajduk Split;166230;4
Slavko Bralic;0,5;Centre-Back;Nk Osijek;206956;28
Stefan Simic;0,5;Centre-Back;Hnk Hajduk Split;198613;8
Mario Cuze;0,5;Left Winger;Gnk Dinamo Zagreb;376445;25
Veldin Hodza;0,5;Defensive Midfield;Nk Hrvatski Dragovoljac;619279;22
Mateo Lisica;0,5;Right Winger;Nk Istra 1961;665275;34
Emir Dilaver;0,5;Centre-Back;Gnk Dinamo Zagreb;80161;66
Petar Brlek;0,5;Central Midfield;Nk Osijek;160471;23
Jozo Simunovic;0,5;Centre-Back;Hnk Gorica;131327;55
Marko Djira;0,5;Defensive Midfield;Nk Lokomotiva Zagreb;357791;-
Matar Dieye;0,5;Centre-Forward;Hnk Gorica;427100;98
Caio Da Cruz;0,5;Centre-Forward;Hnk Gorica;941528;19
Marko Malenica;0,5;Goalkeeper;Nk Osijek;179894;31
Tonio Teklic;0,5;Midfield;Nk Hrvatski Dragovoljac;510241;-
Rokas Pukstas;0,5;Central Midfield;Hnk Hajduk Split;887816;-
Denis Busnja;0,5;Left Winger;Hnk Rijeka;393831;23
Karlo Peric;0,5;Centre-Forward;Nk Hrvatski Dragovoljac;697091;9
Raul Florucz;0,5;Left Winger;Nk Lokomotiva Zagreb;449444;-
Ivan Cvijanovic;0,5;Left-Back;Nk Osijek;744078;-
Ivan Tomecak;0,5;Right-Back;Hnk Rijeka;49985;-
Daniel Stefulj;0,5;Left-Back;Gnk Dinamo Zagreb;572917;3
Mario Jurcevic;0,45;Left-Back;Nk Osijek;325124;20
Bruno Bogojevic;0,45;Right Winger;Slaven Belupo Koprivnica;464604;30
Stipe Vulikic;0,45;Centre-Back;Nk Hrvatski Dragovoljac;664743;6
Petar Mamic;0,425;Left-Back;Nk Hrvatski Dragovoljac;226082;-
Albion Marku;0,4;Right-Back;Nk Lokomotiva Zagreb;723830;-
Ante Crnac;0,4;Right Winger;Slaven Belupo Koprivnica;580635;11
Luka Hujber;0,4;Right-Back;Nk Istra 1961;510256;2
Arijan Brkovic;0,4;Midfield;Slaven Belupo Koprivnica;584091;18
Einar Galilea;0,4;Centre-Back;Nk Istra 1961;251046;8
Admir Bristric;0,4;Centre-Forward;Nk Hrvatski Dragovoljac;678606;18
Ivan Saric;0,4;Left Winger;Hnk Hajduk Split;491046;-
Elvis Saric;0,4;Central Midfield;Hnk Gorica;194022;-
Niko Jankovic;0,4;Midfield;Hnk Gorica;403760;-
Marko Brkljaca;0,4;Midfield;Hnk Hajduk Split;717883;-
Silvio Gorican;0,4;Left Winger;Nk Lokomotiva Zagreb;393825;22
Cheick Keita;0,4;Left-Back;Hnk Gorica;330289;33
Mihail Caimacov;0,4;Central Midfield;Slaven Belupo Koprivnica;414933;26
Mikhail Merkulov;0,4;Left-Back;Hnk Rijeka;231387;3
Sasa Marjanovic;0,4;Centre-Back;Hnk Gorica;701598;5
Ivan Lepinjica;0,4;Defensive Midfield;Hnk Rijeka;494851;13
Stefan Peric;0,4;Centre-Back;Hnk Sibenik;223973;5
Antonio Perera;0,4;Defensive Midfield;Nk Istra 1961;483742;-
