Players;Values;POS;Team;ID;Num
Razvan Trif;0,45;Midfield;Cs Mioveni;395799;3
Robert Popa;0,45;Goalkeeper;Fc U Craiova 1948;568618;31
Igor Armas;0,45;Centre-Back;Fc Voluntari;428593;5
Rares Ispas;0,45;Left-Back;Sepsi Osk Sf Gheorghe;634317;27
Catalin Carp;0,45;Defensive Midfield;Fc Dinamo;213016;71
Younes Bnou Marzouk;0,45;Centre-Forward;Fc Rapid 1923;265573;57
David Meza Colli;0,45;Defensive Midfield;Acsc Fc Arges;54328;4
Jonathan Rodriguez;0,45;Midfield;Fc Dinamo;537768;18
Alexandru Ionita II;0,45;Midfield;Fc Rapid 1923;209664;80
Ionut Vina;0,45;Central Midfield;Universitatea Craiova;208828;10
Idriz Batha;0,4;Central Midfield;Uta Arad;641765;19
Evgeniy Shlyakov;0,4;Right-Back;Uta Arad;166229;55
Erico;0,4;Centre-Back;Uta Arad;435719;21
Nicolao Cardoso;0,4;Left Winger;Uta Arad;87052;26
Denis Dumitrascu;0,4;Midfield;Acsc Fc Arges;274671;29
Daniel Florea;0,4;Centre-Forward;Afc Chindia Targoviste;46543;11
Valerica Gaman;0,4;Centre-Back;Universitatea Craiova;47576;25
Romario Moise;0,4;Midfield;Fc Rapid 1923;390844;20
Adam Nemec;0,4;Centre-Forward;Fc Voluntari;355391;77
Ante Roguljic;0,4;Midfield;Universitatea Craiova;226090;24
Cristian Negut;0,4;Centre-Forward;Cfr Cluj;430836;20
Joao Miguel;0,4;Centre-Back;Acsc Fc Arges;254582;14
Alexandru Buziuc;0,4;Centre-Forward;Cs Mioveni;269786;20
Lucian Dumitriu;0,4;Central Midfield;Gaz Metan Media%C8%99;287418;-
Sebastian Mailat;0,4;Left Winger;Fc Botosani;364697;24
Enes Sali;0,4;Left Winger;Fc Viitorul Constan%C8%9Ba;875252;77
Mihai Butean;0,4;Right-Back;Cfr Cluj;375712;-
Ionut Larie;0,4;Centre-Back;Fc Viitorul Constan%C8%9Ba;46582;17
Vitalie Damascan;0,4;Centre-Forward;Sepsi Osk Sf Gheorghe;354136;29
Roger;0,4;Midfield;Cfr Cluj;435169;77
Nasser Chamed;0,4;Right Winger;Gaz Metan Media%C8%99;234766;-
Guilherme Garutti;0,4;Centre-Back;Cs Mioveni;520084;27
Lorand Fulop;0,4;Midfield;Fc Voluntari;136128;80
Terell Ondaan;0,35;Right Winger;Fc U Craiova 1948;187598;27
George Ganea;0,35;Centre-Forward;Fc Viitorul Constan%C8%9Ba;335821;-
Vinko Medjimorec;0,35;Centre-Back;Uta Arad;233917;3
Juan Bauza;0,35;Midfield;Fc U Craiova 1948;470324;10
Cristian Dumitru;0,35;Left Winger;Fcsb;599600;-
Said Ahmed Said;0,35;Centre-Forward;Acsc Fc Arges;45529;44
Razvan Onea;0,35;Right-Back;Fc Rapid 1923;536130;19
Gabriel Torje;0,35;Right Winger;Fc Dinamo;47184;22
Hadi Sacko;0,35;Right Winger;Cfr Cluj;198728;25
Cosmin Matei;0,35;Midfield;Fc Dinamo;81421;10
Romario Pires;0,35;Central Midfield;Fc Viitorul Constan%C8%9Ba;148601;-
Catalin Hlistei;0,35;Midfield;Fc Rapid 1923;397479;94
Bryan Alceus;0,35;Central Midfield;Gaz Metan Media%C8%99;354686;-
Juan Pablo Passaglia;0,35;Central Midfield;Afc Chindia Targoviste;128339;4
Modestas Vorobjovas;0,35;Central Midfield;Uta Arad;128339;5
Simo Rumbullaku;0,35;Left-Back;Afc Chindia Targoviste;234237;20
Jakub Vojtus;0,35;Attacking Midfield;Fc Rapid 1923;104990;71
Antoine Conte;0,35;Centre-Back;Universitatea Craiova;181373;29
Christian Irobiso;0,35;Centre-Forward;Fc Dinamo;213351;35
Anass Achahbar;0,35;Midfield;Sepsi Osk Sf Gheorghe;182554;10
Catalin Golofca;0,35;Left Winger;Sepsi Osk Sf Gheorghe;241234;90
Realdo Fili;0,35;Left Winger;Fc Botosani;270019;28
Florentin Matei;0,35;Midfield;Uta Arad;147998;8
Dorinel Oancea;0,35;Right-Back;Cs Mioveni;556116;26
Adnan Aganovic;0,35;Central Midfield;Sepsi Osk Sf Gheorghe;50806;77
Rajko Rep;0,35;Midfield;Sepsi Osk Sf Gheorghe;80525;-
Gabriel Tamas;0,3;Centre-Back;Fc Voluntari;64667;30
Mihai Dobrescu;0,3;Left-Back;Gaz Metan Media%C8%99;236127;-
Jeremy Huyghebaert;0,3;Left-Back;Fc U Craiova 1948;55616;5
Arpad Tordai;0,3;Goalkeeper;Fc Viitorul Constan%C8%9Ba;271294;-
Tsvetelin Chunchukov;0,3;Centre-Forward;Afc Chindia Targoviste;274666;10
Sergiu Bus;0,3;Centre-Forward;Cfr Cluj;123671;99
Andrei Serban;0,3;Midfield;Afc Chindia Targoviste;289290;77
Stefan Panoiu;0,3;Central Midfield;Fc Rapid 1923;710063;17
Cristian Sapunaru;0,3;Centre-Back;Fc Rapid 1923;25942;22
Razvan Ducan;0,3;Goalkeeper;Cs Mioveni;547853;68
Alexandru Vlad;0,3;Left-Back;Fc Voluntari;209063;23
Deian Boldor;0,3;Centre-Back;Acsc Fc Arges;239570;25
Alexandru Rauta;0,3;Defensive Midfield;Fc Dinamo;209117;5
Andrei Ureche;0,3;Goalkeeper;Academica Clinceni;394535;82
Herve Kage;0,3;Left Winger;Fc Botosani;42731;-
Alexandru Benga;0,3;Centre-Back;Uta Arad;381004;4
Michael Omoh;0,3;Centre-Forward;Fc Viitorul Constan%C8%9Ba;210536;92
Aurelian Chitu;0,3;Left Winger;Fc Viitorul Constan%C8%9Ba;164236;-
Ovidiu Bic;0,3;Central Midfield;Universitatea Craiova;220816;27
Benjamin Van Durmen;0,3;Left Winger;Fc U Craiova 1948;434514;30
Diogo Viana;0,3;Right-Back;Acsc Fc Arges;72855;7
Mateus Criciuma;0,3;Right Winger;Fc Botosani;537599;9
Andrei Dragu;0,3;Left-Back;Fc Botosani;536129;77
Balthazar Pierret;0,3;Defensive Midfield;Fc Dinamo;642002;8
Filip Dangubic;0,3;Centre-Forward;Uta Arad;324970;9
Andre Pinto;0,3;Centre-Back;Fc Dinamo;58923;-
Ricardo Grigore;0,3;Centre-Back;Fc Dinamo;436078;27
Alin Seroni;0,25;Centre-Back;Fc Botosani;243846;32
Rolandas Baravykas;0,25;Right-Back;Uta Arad;145981;23
Mirko Ivanovski;0,25;Forward;Fc Dinamo;66241;44
Mihai Esanu;0,25;Goalkeeper;Fc Dinamo;436072;12
Daniel Paraschiv;0,25;Centre-Forward;Fc Voluntari;55210;-
Diogo Izata;0,25;Defensive Midfield;Gaz Metan Media%C8%99;258024;-
Bradley Diallo;0,25;Centre-Back;Fc U Craiova 1948;127129;13
Daniel Serbanica;0,25;Left-Back;Cs Mioveni;529149;30
Ovidiu Perianu;0,25;Defensive Midfield;Fcsb;623425;25
Dragos Grigore;0,25;Centre-Back;Fc Rapid 1923;95182;27
Matteo Fedele;0,25;Central Midfield;Universitatea Craiova;111438;-
Marius Constantin;0,25;Centre-Back;Universitatea Craiova;34503;23
Amir Bilali;0,25;Centre-Back;Academica Clinceni;226181;-
Ionut Balaur;0,25;Centre-Back;Cs Mioveni;64103;25
Mihai Velisar;0,25;Left-Back;Gaz Metan Media%C8%99;610483;-
Ionut Radescu;0,25;Right Winger;Cs Mioveni;451331;16
Robert Ion;0,25;Midfield;Academica Clinceni;608511;21
Ioan Hora;0,25;Centre-Forward;Uta Arad;54528;-
Iustin Popescu;0,25;Goalkeeper;Cs Mioveni;289186;22
Hugo Sousa;0,25;Centre-Back;Sepsi Osk Sf Gheorghe;187908;2
Cosmin Achim;0,25;Centre-Back;Fc Voluntari;6893;2
Boubacar Fofana;0,25;Defensive Midfield;Sepsi Osk Sf Gheorghe;130964;17
Muhamed Alghoul;0,25;Midfield;Academica Clinceni;342573;10
Mihai Lixandru;0,25;Defensive Midfield;Gaz Metan Media%C8%99;824915;-
Baptiste Aloe;0,25;Centre-Back;Fc Dinamo;215653;19
Mihai Roman II;0,25;Centre-Forward;Fc Botosani;135566;20
Junior Morais;0,25;Left-Back;Fc Rapid 1923;125069;11
Ayrton Mboko;0,25;Right-Back;Academica Clinceni;285998;-
Stipe Vucur;0,25;Centre-Back;Fcsb;111463;-
Stipe Plazibat;0,25;Centre-Forward;Academica Clinceni;192048;-
Robert Moldoveanu;0,25;Centre-Forward;Fc Viitorul Constan%C8%9Ba;319235;19
Petar Petkovski;0,25;Left Winger;Fc Botosani;343358;7
Liviu Antal;0,25;Right Winger;Uta Arad;123256;-
Paul Mensah;0,25;Right Winger;Fc Botosani;598541;-
Denis Ventura;0,25;Defensive Midfield;Academica Clinceni;231722;-
Sekou Camara;0,25;Centre-Forward;Fc Botosani;486537;-
Antun Palic;0,25;Midfield;Acsc Fc Arges;68205;21
Guessouma Fofana;0,25;Defensive Midfield;Cfr Cluj;419999;76
Ely Fernandes;0,25;Left Winger;Fc Viitorul Constan%C8%9Ba;292488;-
Michel Espinosa;0,25;Defensive Midfield;Fc Dinamo;187387;-
Steliano Filip;0,25;Left-Back;Fc Dinamo;181501;7
Gabriel Moura;0,25;Right-Back;Fc Dinamo;210088;2
Asen Chandarov;0,25;Central Midfield;Academica Clinceni;335740;-
Andrei Radu;0,25;Left-Back;Fc Dinamo;243293;3
Ionut Pantiru;0,25;Left-Back;Fcsb;481484;3
Jafar Arias;0,25;Centre-Forward;Acsc Fc Arges;326997;28
Iasmin Latovlevici;0,25;Left-Back;Cfr Cluj;47172;-
Andrei Panait;0,2;Defensive Midfield;Cs Mioveni;81426;23
Apostolos Vellios;0,2;Centre-Forward;Academica Clinceni;124495;-
Marko Nunic;0,2;Centre-Forward;Fc Dinamo;201668;-
Desire Segbe;0,2;Forward;Fc Dinamo;310770;9
Tomas Wagner;0,2;Centre-Forward;Uta Arad;112951;-
Karolis Laukzemis;0,2;Centre-Forward;Uta Arad;167371;11
Adrian Scarlatache;0,2;Centre-Back;Cs Mioveni;46644;15
Easton Ongaro;0,2;Centre-Forward;Uta Arad;673051;70
Victor Rimniceanu;0,2;Goalkeeper;Fc Voluntari;213699;12
Reagy Ofosu;0,2;Left Winger;Universitatea Craiova;83253;-
Ioan Filip;0,2;Defensive Midfield;Gaz Metan Media%C8%99;169272;-
Razvan Popa;0,2;Centre-Back;Fc Dinamo;220851;-
Francisco Junior;0,2;Midfield;Gaz Metan Media%C8%99;215840;8
Moussa Sanoh;0,2;Right Winger;Cs Mioveni;203928;24
Laurentiu Corbu;0,2;Right-Back;Afc Chindia Targoviste;378746;7
Cristiano Figueiredo;0,2;Goalkeeper;Fc Dinamo;100127;13
Kehinde Fatai;0,2;Centre-Forward;Acsc Fc Arges;73951;90
Nikolaos Kainourgios;0,2;Left-Back;Fc Dinamo;493332;-
William Amorim;0,2;Left Winger;Academica Clinceni;203087;20
Sergiu Suciu;0,2;Central Midfield;Afc Chindia Targoviste;113612;-
Marian Serban;0,2;Central Midfield;Afc Chindia Targoviste;535465;17
Marco Ehmann;0,2;Centre-Back;Fc Dinamo;336310;6
Antoni Ivanov;0,2;Central Midfield;Fc Dinamo;283287;99
Richard Sila;0,2;Centre-Forward;Afc Chindia Targoviste;562005;14
Helder Tavares;0,2;Central Midfield;Fc Voluntari;448674;18
Cristian Tanase;0,2;Midfield;Acsc Fc Arges;46662;10
Constantin Dima;0,2;Centre-Back;Uta Arad;202800;2
Petre Goge;0,2;Left-Back;Fc Rapid 1923;164737;13
Hugo Vieira;0,2;Centre-Forward;Fc U Craiova 1948;124286;-
Mladen Jutric;0,2;Centre-Back;Academica Clinceni;197052;-
Daniel Birligea;0,2;Left Winger;Cfr Cluj;468192;30
Alexandru Dandea;0,2;Centre-Back;Fc Rapid 1923;213287;30
Sorin Serban;0,2;Left-Back;Fcsb;567518;77
Zdenek Ondrasek;0,2;Centre-Forward;Fcsb;72947;-
Francois Marquet;0,2;Central Midfield;Fc U Craiova 1948;194438;88
Aleksandar Tsvetkov;0,2;Defensive Midfield;Academica Clinceni;87290;8
Catalin Straton;0,2;Goalkeeper;Fcsb;123251;1
Marko Gajic;0,2;Centre-Back;Fc U Craiova 1948;237489;-
Lorenzo Paramatti;0,2;Centre-Back;Fc U Craiova 1948;200195;3
Dragos Balauru;0,2;Goalkeeper;Uta Arad;175972;33
Georgi Pashov;0,2;Right-Back;Academica Clinceni;87297;-
Marcel Holzmann;0,2;Left-Back;Academica Clinceni;54847;90
Ivan Mamut;0,2;Centre-Forward;Fcsb;446996;31
Marius Cioiu;0,2;Midfield;Academica Clinceni;605541;-
Ruan Teles;0,2;Right Winger;Acsc Fc Arges;520787;-
Mario Vrdoljak;0,2;Defensive Midfield;Academica Clinceni;225631;31
Donatas Kazlauskas;0,175;Midfield;Academica Clinceni;167863;-
Razvan Matis;0,175;Left Winger;Afc Chindia Targoviste;547785;-
Florin Ilie;0,175;Centre-Back;Uta Arad;335820;-
Cosmin Dur-Bozoanca;0,175;Goalkeeper;Fc Viitorul Constan%C8%9Ba;340976;-
Sergej Grubac;0,15;Centre-Forward;Fc Botosani;429318;14
Ovidiu Horsia;0,15;Right Winger;Gaz Metan Media%C8%99;418223;-
Andrei Bani;0,15;Midfield;Fc Dinamo;491956;38
Antonio Bordusanu;0,15;Right Winger;Fc Dinamo;863556;20
Roberto Romeo;0,15;Right-Back;Gaz Metan Media%C8%99;153206;-
Alexandru Raicea;0,15;Right Winger;Fc U Craiova 1948;749105;-
Alexandru Iacob;0,15;Centre-Back;Cs Mioveni;53201;14
