Players;Values;POS;Team;ID;Num
Thiago Heleno;1,4;Centre-Back;Club Athletico Paranaense;45431;44
Andres Colorado;1,3;Defensive Midfield;Fc Sao Paulo;574904;20
Jhojan Julio;1,3;Midfield;Fc Santos;390926;8
Vinicius;1,3;Left Winger;Goias Ec;146020;7
Vitor Bueno;1,3;Midfield;Club Athletico Paranaense;390368;8
Juninho Capixaba;1,3;Left-Back;Fortaleza Esporte Clube;406676;29
Lima;1,3;Right Winger;Ceara Sporting Club;387611;45
Romarinho;1,3;Right Winger;Fortaleza Esporte Clube;267849;11
Victor Luis;1,2;Left-Back;Ceara Sporting Club;980463;33
Tinga;1,2;Centre-Back;Fortaleza Esporte Clube;273442;2
Felipe;1,2;Defensive Midfield;Fortaleza Esporte Clube;508930;15
Luccas Claro;1,2;Centre-Back;Fluminense Rio De Janeiro;175179;4
Jhon Vasquez;1,2;Right Winger;Ceara Sporting Club;389010;20
Marquinhos Gabriel;1,2;Midfield;Goias Ec;100091;10
Luiz Felipe;1,2;Centre-Back;Fc Santos;373150;2
Andre Luis;1,2;Right Winger;Cuiaba Ec Mt ;519851;-
Jesus Trindade;1,2;Defensive Midfield;Coritiba Fc;251773;50
Maicon;1,2;Centre-Back;Fc Santos;84695;33
Cesar Haydar;1,2;Centre-Back;Red Bull Bragantino;651477;4
Rodrigo Soares;1,2;Right-Back;Esporte Clube Juventude;388236;2
Marcelo Cirino;1,2;Right Winger;Club Athletico Paranaense;114514;7
Tomas Cuello;1,2;Left Winger;Club Athletico Paranaense;503052;28
Emmanuel Martinez;1,2;Left Winger;America Futebol Clube Mg ;360526;80
Paulinho Boia;1,2;Left Winger;America Futebol Clube Mg ;544895;47
Luis Orejuela;1,2;Right-Back;Club Athletico Paranaense;331057;24
Lucas Perri;1,2;Goalkeeper;Botafogo Rio De Janeiro;352041;12
Rodrigo Lindoso;1,2;Defensive Midfield;Sc Internacional Porto Alegre;186922;19
Talles Costa;1,2;Central Midfield;Fc Sao Paulo;627222;37
Wagner;1,2;Centre-Back;Fortaleza Esporte Clube;671572;26
Willian Maranhao;1,1;Defensive Midfield;Fc Santos;538107;5
Lucas Lima;1,1;Midfield;Fortaleza Esporte Clube;232847;13
Rodrigo Fernandez;1,1;Midfield;Fc Santos;458047;14
Cleber;1,0;Centre-Forward;Ceara Sporting Club;645600;89
Guilherme Castilho;1,0;Central Midfield;Ceara Sporting Club;726005;40
Gabriel Neves;1,0;Defensive Midfield;Fc Sao Paulo;648309;15
Alan Empereur;1,0;Centre-Back;Cuiaba Ec Mt ;169179;3
Isidro Pitta;1,0;Centre-Forward;Esporte Clube Juventude;675178;80
Patryck;1,0;Left-Back;Fc Sao Paulo;225617;46
Stiven Mendoza;1,0;Left Winger;Ceara Sporting Club;131101;10
Jandrei;1,0;Goalkeeper;Fc Sao Paulo;512344;93
Kelvin Osorio;1,0;Midfield;Cuiaba Ec Mt ;393696;22
Gonzalo Mastriani;1,0;Centre-Forward;America Futebol Clube Mg ;195882;17
Rodolfo;1,0;Centre-Forward;America Futebol Clube Mg ;374097;-
Dentinho;1,0;Centre-Forward;Ceara Sporting Club;52787;31
Emiliano Velazquez;1,0;Centre-Back;Fc Santos;189458;61
Kaique Rocha;1,0;Centre-Back;Sc Internacional Porto Alegre;633377;3
Everaldo;1,0;Left Winger;America Futebol Clube Mg ;388397;37
Ramon Menezes;1,0;Centre-Back;Atletico Clube Goianiense;371025;-
Carlos Sanchez;1,0;Midfield;Fc Santos;74373;7
Lucas Pires;1,0;Left-Back;Fc Santos;927768;44
Auro;1,0;Right-Back;Fc Santos;294796;27
Pedro Raul;1,0;Centre-Forward;Goias Ec;547443;11
