Players;Values;POS;Team;ID;Num
Benjamin Markus;0,3;Central Midfield;Nk Domzale;515480;18
Gal Primc;0,3;Central Midfield;Nk Radomlje;300524;4
Mihael Briski;0,3;Centre-Back;Nk Tabor Sezana;357773;13
Mustafa Nukic;0,3;Centre-Forward;Nk Olimpija Ljubljana;192113;9
Mario Cuic;0,3;Central Midfield;Nk Radomlje;545226;24
Nsana Simon;0,3;Central Midfield;Nk Bravo;569391;11
Michael Pavlovic;0,3;Left-Back;Nk Olimpija Ljubljana;721631;62
Vid Koderman;0,3;Left-Back;Nk Tabor Sezana;622200;42
Mark Spanring;0,3;Right-Back;Nk Bravo;502349;5
Marin Ljubic;0,3;Goalkeeper;Ns Mura;532772;1
Klemen Nemanic;0,3;Centre-Back;Nk Tabor Sezana;245065;18
Igor Vekic;0,3;Goalkeeper;Nk Bravo;341535;-
Kai Cipot;0,3;Centre-Back;Ns Mura;685375;2
Andraz Zinic;0,3;Right-Back;Nk Domzale;412516;2
Mitja Krizan;0,3;Centre-Back;Nk Bravo;413524;6
Nik Lorbek;0,25;Defensive Midfield;Ns Mura;245055;14
Vicko Sevelj;0,25;Right-Back;Nk Radomlje;575209;88
Jost Urbancic;0,25;Left-Back;Nk Domzale;487605;-
Ivan Novoselec;0,25;Centre-Back;Fc Koper;349015;33
Jakob Novak;0,25;Central Midfield;Nk Celje;320865;-
Malik Sellouki;0,25;Right Winger;Nk Maribor;811430;30
Mateo Monjac;0,25;Right Winger;Nk Tabor Sezana;364581;16
Matic Vrbanec;0,25;Central Midfield;Nk Celje;270077;13
Duje Cop;0,25;Centre-Forward;Nk Celje;46415;90
Rodrigue Bongongui;0,25;Left Winger;Nk Tabor Sezana;216458;11
Emil Velic;0,25;Goalkeeper;Nk Radomlje;372380;95
Aleks Pihler;0,25;Central Midfield;Nk Maribor;167931;6
Dino Stancic;0,25;Centre-Forward;Nk Tabor Sezana;153927;25
Amadej Brecl;0,25;Right-Back;Nk Celje;402944;15
Renato Josipovic;0,25;Goalkeeper;Nk Bravo;432745;33
Gregor Bajde;0,25;Left Winger;Nk Bravo;149807;9
Ilija Martinovic;0,25;Centre-Back;Nk Maribor;329253;-
Nik Prelec;0,25;Centre-Forward;Nk Olimpija Ljubljana;469690;99
Altin Kryeziu;0,25;Defensive Midfield;Nk Tabor Sezana;637117;22
David Zec;0,25;Centre-Back;Nk Celje;469709;6
Marko Futacs;0,25;Forward;Nk Olimpija Ljubljana;101277;-
Matko Obradovic;0,25;Goalkeeper;Ns Mura;176588;69
Klemen Pucko;0,25;Left-Back;Ns Mura;399433;3
Samsondin Ouro;0,25;Defensive Midfield;Ns Mura;521333;32
Gasper Trdin;0,25;Defensive Midfield;Nk Bravo;521370;8
Damjan Vuklisevic;0,25;Centre-Back;Nk Domzale;183843;-
Diogo Izata;0,25;Defensive Midfield;Fc Koper;258024;4
Chinwendu Johan Nkama;0,2;Defensive Midfield;Nk Aluminij Kidricevo;535761;25
Emir Azemovic;0,2;Centre-Back;Nk Aluminij Kidricevo;391903;55
Vasilije Janjicic;0,2;Central Midfield;Nk Celje;265254;27
Mirko Mutavcic;0,2;Right-Back;Nk Maribor;515479;2
Andrej Pogacar;0,2;Right Winger;Nk Radomlje;801075;21
Matija Kavcic;0,2;Left-Back;Nk Bravo;351791;19
Rok Sirk;0,2;Centre-Forward;Nk Maribor;139918;13
Sava Petrov;0,2;Centre-Forward;Nk Olimpija Ljubljana;423610;-
Luka Bransteter;0,2;Centre-Forward;Nk Aluminij Kidricevo;502700;24
Lovro Bizjak;0,2;Centre-Forward;Nk Celje;220315;77
Marcel Cermak;0,2;Midfield;Nk Aluminij Kidricevo;366718;-
Nik Marinsek;0,2;Midfield;Nk Aluminij Kidricevo;568282;8
Almin Kurtovic;0,2;Central Midfield;Nk Bravo;469689;30
Ester Sokler;0,2;Centre-Forward;Nk Celje;481244;7
Tilen Klemencic;0,2;Centre-Back;Nk Domzale;183850;6
Marko Zulj;0,2;Centre-Back;Nk Radomlje;492004;-
Ajdin Mulalic;0,2;Goalkeeper;Nk Domzale;264688;84
Marko Krivicic;0,2;Central Midfield;Nk Tabor Sezana;245049;23
Marin Karamarko;0,2;Centre-Back;Ns Mura;317035;13
Enrik Ostrc;0,2;Defensive Midfield;Nk Olimpija Ljubljana;694318;-
Alen Kozar;0,2;Central Midfield;Ns Mura;226985;7
Antonio Delamea Mlinar;0,2;Centre-Back;Nk Olimpija Ljubljana;87214;70
Nik Kapun;0,2;Central Midfield;Nk Olimpija Ljubljana;248315;-
Dominik Mihaljevic;0,2;Left-Back;Nk Tabor Sezana;286807;-
Aljaz Krefl;0,2;Left-Back;Nk Olimpija Ljubljana;216588;43
Dragan Lovric;0,175;Centre-Back;Ns Mura;308778;-
Zvonimir Blaic;0,175;Right-Back;Nk Radomlje;179693;-
Darko Ilieski;0,175;Centre-Back;Fc Koper;227424;-
Leon Sever;0,15;Central Midfield;Nk Bravo;488799;25
Mitja Ilenic;0,15;Right-Back;Nk Domzale;822074;-
Zan Vipotnik;0,15;Centre-Forward;Nk Maribor;308828;-
Marko Martinovic;0,15;Midfield;Nk Domzale;433657;26
Matija Orbanic;0,15;Goalkeeper;Nk Bravo;547307;31
Nikola Krajinovic;0,15;Right Winger;Fc Koper;357774;29
Dario Rugasevic;0,15;Left-Back;Nk Radomlje;107387;18
Luka Janzekovic;0,15;Goalkeeper;Nk Aluminij Kidricevo;402943;1
Sandi Nuhanovic;0,15;Central Midfield;Nk Radomlje;521369;8
Luka Susnjara;0,15;Left Winger;Fc Koper;334724;20
Gregor Balazic;0,15;Centre-Back;Ns Mura;70869;4
Danijel Sturm;0,15;Left Winger;Nk Maribor;421758;11
Rok Kidric;0,15;Centre-Forward;Nk Aluminij Kidricevo;316467;-
Gasper Pecnik;0,15;Right-Back;Nk Aluminij Kidricevo;627438;2
Miha Kompan Breznik;0,15;Left-Back;Ns Mura;938525;21
Mak Varesanovic;0,15;Central Midfield;Fc Koper;366068;-
Tio Cipot;0,15;Central Midfield;Ns Mura;795431;24
Ibrahim Kargbo Jr.;0,15;Centre-Forward;Nk Celje;550696;-
Stjepan Ostrek;0,15;Midfield;Fc Koper;226087;24
Zan Besir;0,15;Midfield;Fc Koper;708239;17
Roko Prsa;0,15;Central Midfield;Nk Aluminij Kidricevo;226089;12
Zan Medved;0,15;Centre-Forward;Nk Celje;340425;55
Ignacio Guerrico;0,15;Left-Back;Nk Maribor;857297;40
Til Mavretic;0,15;Central Midfield;Nk Tabor Sezana;457908;15
Jon Sporn;0,15;Central Midfield;Nk Celje;356936;8
Menno Bergsen;0,15;Goalkeeper;Nk Maribor;481804;81
Tomislav Tomic;0,15;Defensive Midfield;Nk Celje;190272;70
Ziga Repas;0,1;Central Midfield;Nk Domzale;546686;19
Lovro Golic;0,1;Centre-Back;Nk Domzale;991751;-
Ivan Makovec;0,1;Left-Back;Nk Domzale;502346;-
Mark Strajnar;0,1;Left-Back;Nk Domzale;935217;-
Zeni Husmani;0,1;Defensive Midfield;Nk Domzale;110267;90
Jost Pisek;0,1;Central Midfield;Nk Domzale;728517;-
Nick Perc;0,1;Left Winger;Nk Domzale;651843;-
Edvin Krupic;0,1;Central Midfield;Nk Domzale;987753;-
Nikola Jovicevic;0,1;Midfield;Nk Domzale;872104;-
Luka Topalovic;0,1;Midfield;Nk Domzale;991744;-
Senijad Ibricic;0,1;Midfield;Nk Domzale;27861;10
Nikola Jovicic;0,1;Goalkeeper;Nk Domzale;963933;-
Gaber Dobrovoljc;0,1;Centre-Back;Nk Domzale;125436;4
Miha Kancilija;0,1;Right Winger;Nk Bravo;687845;-
Lovro Stubljar;0,1;Goalkeeper;Nk Domzale;728516;-
Ivan Maevskiy;0,1;Defensive Midfield;Nk Celje;118044;33
Bi Nene Junior Gbamble;0,1;Right Winger;Nk Celje;913085;47
Tai Matea Panic;0,1;Striker;Nk Celje;949165;-
Luka Marjanac;0,1;Right Winger;Nk Bravo;583024;-
Emir Saitoski;0,1;Right Winger;Nk Domzale;715309;-
Gal Puconja;0,1;Left Winger;Nk Bravo;722378;-
Luka Kerin;0,1;Left Winger;Nk Bravo;371858;14
Beno Selan;0,1;Central Midfield;Nk Bravo;940220;-
Luka Zinko;0,1;Defensive Midfield;Nk Bravo;22391;-
Kristjan Trdin;0,1;Centre-Back;Nk Bravo;722382;-
Zan Nikolic;0,1;Centre-Forward;Nk Radomlje;341696;-
Sasa Varga;0,1;Centre-Forward;Nk Radomlje;188136;-
Matej Podlogar;0,1;Right Winger;Nk Domzale;167565;21
Zan Benedicic;0,1;Defensive Midfield;Nk Celje;149809;23
Luka Mlakar;0,1;Centre-Forward;Nk Domzale;866221;-
Adam Vosnjak;0,1;Defensive Midfield;Fc Koper;675017;-
Ziga Ovsenek;0,1;Centre-Back;Nk Tabor Sezana;504554;8
Fahd Ndzengue;0,1;Centre-Forward;Nk Tabor Sezana;427953;9
Jan Koprivec;0,1;Goalkeeper;Nk Tabor Sezana;50286;1
Renato Simic;0,1;Right Winger;Fc Koper;502347;30
Timi Mlinaric;0,1;Goalkeeper;Nk Tabor Sezana;844457;-
Tom Kljun;0,1;Left Winger;Nk Tabor Sezana;722380;7
Herve Mattia Gotter;0,1;Centre-Forward;Nk Tabor Sezana;817314;-
Rok Grudina;0,1;Central Midfield;Fc Koper;444019;-
Denny Tiganj;0,1;Goalkeeper;Fc Koper;928776;-
Denis Kouao;0,1;Right-Back;Nk Tabor Sezana;569050;5
Ivica Guberac;0,1;Defensive Midfield;Fc Koper;50269;7
Jakob Vodan;0,1;Goalkeeper;Fc Koper;930399;-
Filip Cukjati;0,1;Midfield;Fc Koper;993767;-
Miha Sitar;0,1;Midfielder;Nk Celje;822073;-
Tom Alen Tolic;0,1;Midfield;Nk Tabor Sezana;376446;10
Jakoslav Stankovic;0,1;Centre-Forward;Nk Tabor Sezana;795734;30
Mitja Viler;0,1;Left-Back;Fc Koper;50387;-
Matic Kompare;0,1;Central Midfield;Nk Tabor Sezana;845598;-
Grega Sorcan;0,1;Goalkeeper;Nk Domzale;245092;-
Tino-Sven Susic;0,1;Central Midfield;Nk Tabor Sezana;140790;31
Marcos Tavares;0,1;Centre-Forward;Nk Maribor;699236;-
Nejc Gradisar;0,1;Centre-Forward;Nk Bravo;793476;-
Nino Milic;0,1;Left-Back;Nk Celje;822079;-
Zan Flis;0,1;Left-Back;Nk Celje;340403;4
Nejc Klasnja;0,1;Centre-Back;Nk Celje;722376;-
Maj Mittendorfer;0,1;Centre-Back;Nk Celje;469687;-
Luka Cerar;0,1;Right Winger;Nk Radomlje;198819;10
Samo Pridgar;0,1;Goalkeeper;Nk Maribor;622197;-
Lan Erjavec;0,1;Goalkeeper;Ns Mura;862888;-
Goran Milovic;0,1;Centre-Back;Nk Olimpija Ljubljana;131305;35
Robert Pusaver;0,1;Right-Back;Nk Aluminij Kidricevo;348265;-
Mario Musa;0,1;Left-Back;Nk Aluminij Kidricevo;86633;33
Aljaz Ploj;0,1;Left-Back;Nk Aluminij Kidricevo;514347;21
Zan Vidovic;0,1;Centre-Back;Nk Aluminij Kidricevo;984399;-
Luka Petek;0,1;Centre-Back;Nk Aluminij Kidricevo;496664;15
Tin Martic;0,1;Centre-Back;Nk Aluminij Kidricevo;364285;4
Nino Pungarsek;0,1;Defensive Midfield;Nk Olimpija Ljubljana;325126;8
Nemanja Gavric;0,1;Defensive Midfield;Nk Olimpija Ljubljana;901726;-
Rok Schaubach;0,1;Midfielder;Nk Aluminij Kidricevo;953958;-
Klemen Kozjak;0,1;Midfielder;Nk Aluminij Kidricevo;941946;-
Lamine Tall;0,1;Centre-Forward;Nk Olimpija Ljubljana;720868;95
Gal Kurez;0,1;Right Winger;Nk Olimpija Ljubljana;749024;-
Dino Spehar;0,1;Centre-Forward;Nk Aluminij Kidricevo;160381;7
Tai Kmetec;0,1;Right Winger;Nk Aluminij Kidricevo;992788;-
Ziga Skoflek;0,1;Right Winger;Ns Mura;223030;27
Henrik Nerguti;0,1;Defensive Midfield;Ns Mura;900675;-
Tilen Scernjavic;0,1;Left-Back;Ns Mura;847237;-
Gal Gorenak;0,1;Central Midfield;Nk Maribor;622205;-
Andrej Kotnik;0,1;Midfield;Nk Maribor;382007;-
Rok Kronaveter;0,1;Midfield;Nk Maribor;50293;7
Enej Klampfer;0,1;Centre-Back;Nk Maribor;822077;-
Lukas Tomazic;0,1;Goalkeeper;Nk Maribor;940209;-
Marcel Lorber;0,1;Midfield;Nk Maribor;996391;-
Haris Kadric;0,1;Centre-Forward;Nk Aluminij Kidricevo;537180;9
Matic Marusko;0,1;Defensive Midfield;Ns Mura;131488;9
Axel Prohouly;0,1;Left Winger;Nk Radomlje;342225;97
Karlo Plantak;0,1;Defensive Midfield;Nk Aluminij Kidricevo;293188;6
Azur Mahmic;0,1;Centre-Back;Ns Mura;621633;44
Klemen Bolha;0,1;Defensive Midfield;Nk Aluminij Kidricevo;187182;19
David Adam;0,1;Goalkeeper;Fc Koper;198911;12
Oliver Kregar;0,1;Left Winger;Nk Radomlje;543700;7
Lucas Mario Horvat;0,1;Defensive Midfield;Nk Aluminij Kidricevo;50274;-
Anze Pisek;0,1;Central Midfield;Nk Radomlje;245074;-
Jonathan Bumbu;0,1;Central Midfield;Nk Radomlje;694498;78
Jaka Ihbeisheh;0,1;Right-Back;Nk Radomlje;48346;-
Darko Misic;0,1;Right-Back;Nk Radomlje;194075;26
Rok Jazbec;0,1;Centre-Back;Nk Radomlje;255677;5
Anze Kolar;0,1;Midfielder;Nk Radomlje;901737;-
David Sugic;0,1;Goalkeeper;Nk Radomlje;580432;1
Adam Jakobsen;0,1;Centre-Forward;Nk Celje;503602;16
Matej Malensek;0,1;Left Winger;Nk Radomlje;1013087;-
Vid Sumenjak;0,1;Goalkeeper;Ns Mura;1006697;-
Anel Zulic;0,1;Centre-Back;Nk Radomlje;935640;-
David Nwolokor;0,1;Goalkeeper;Nk Aluminij Kidricevo;358195;31
Stanisa Mandic;0,1;Left Winger;Ns Mura;298743;-
Zan Mauricio;0,1;Goalkeeper;Nk Olimpija Ljubljana;916855;-
Luka Benotic;0,1;Central Midfield;Nk Aluminij Kidricevo;985093;-
Armin Djerlek;0,1;Midfield;Nk Aluminij Kidricevo;429787;99
Niko Kasalo;0,1;Left Winger;Ns Mura;940211;-
Timotej Dodlek;0,1;Midfield;Nk Aluminij Kidricevo;60083;-
Nejc Medved;0,1;Midfield;Nk Aluminij Kidricevo;622210;-
Marko Brest;0,1;Left Winger;Nk Aluminij Kidricevo;689227;22
Tilen Pecnik;0,1;Left Winger;Nk Aluminij Kidricevo;390847;-
Tomislav Turcin;0,1;Right Winger;Nk Aluminij Kidricevo;345771;13
Tibor Knaus;0,1;Central Midfield;Nk Aluminij Kidricevo;941927;-
Kevin Zizek;0,075;Centre-Forward;Nk Celje;320872;-
Uros Korun;0,05;Centre-Back;Nk Olimpija Ljubljana;70872;-
Lun Boncina;0,05;Attacking Midfield;Nk Olimpija Ljubljana;905068;-
Martin Jarc;0,05;Goalkeeper;Nk Aluminij Kidricevo;367554;97
Miha Hlad;0,05;Centre-Back;Nk Tabor Sezana;786047;-
Ognjen Bakic;0,05;Central Midfield;Nk Olimpija Ljubljana;724666;-
Blaz Urh;0,05;Centre-Back;Nk Tabor Sezana;371855;2
Jan Andrejasic;0,05;Right-Back;Nk Olimpija Ljubljana;245368;48
Ervin Sehic;0,05;Midfield;Nk Bravo;838408;-
Matic Fink;0,05;Right-Back;Nk Olimpija Ljubljana;88370;17
Marko Ristic;0,05;Centre-Back;Nk Tabor Sezana;37588;3
Andraz Kirm;0,05;Central Midfield;Nk Bravo;28393;17
Erik Gliha;0,05;Left-Back;Nk Olimpija Ljubljana;284608;22
Matevz Matko;0,05;Centre-Back;Nk Bravo;546684;-
Maj Fogec;0,05;Left-Back;Nk Olimpija Ljubljana;651844;-
Gasper Vodeb;0,05;Centre-Back;Nk Bravo;842336;28
Ziga Fermisek;0,05;Goalkeeper;Nk Radomlje;506924;31
Adrian Zeljkovic;0,05;Defensive Midfield;Nk Tabor Sezana;660545;6
Matevz Vidovsek;0,05;Goalkeeper;Nk Olimpija Ljubljana;371863;69
Lan Stravs;0,05;Defensive Midfield;Nk Celje;585824;-
Darko Marjanovic;0,05;Goalkeeper;Nk Radomlje;320668;-
Erik Salkic;0,05;Left-Back;Nk Tabor Sezana;48385;33
Lovro Juric;0,05;Goalkeeper;Nk Aluminij Kidricevo;434247;96
Alen Korosec;0,05;Central Midfield;Nk Tabor Sezana;916531;88
Mark Seliskar;0,05;Midfield;Nk Tabor Sezana;941930;20
Vilibald Vuco;0,05;Centre-Back;Nk Radomlje;388135;-
Nejc Vidmar;0,05;Goalkeeper;Nk Olimpija Ljubljana;77248;-
Andrew Agnoletti;0,05;Central Midfield;Nk Tabor Sezana;617172;-
Arian Rener;0,05;Goalkeeper;Nk Tabor Sezana;520327;99
Hugo Komano;0,05;Midfield;Nk Tabor Sezana;779555;27
Miroslav Ilicic;0,05;Centre-Forward;Nk Celje;427370;11
Luka Mesaric;0,05;Midfield;Nk Aluminij Kidricevo;502340;70
Aaron Kacinari;0,05;Midfield;Nk Tabor Sezana;657338;41
Mory Keita;0,05;Left Winger;Nk Tabor Sezana;738602;17
Jus Stusej;0,05;Midfield;Nk Aluminij Kidricevo;536517;17
Gal Lubej Fink;0,05;Goalkeeper;Nk Bravo;694317;22
Matija Burin;0,05;Centre-Back;Nk Celje;502353;-
Filip Kosi;0,05;Right-Back;Nk Tabor Sezana;804280;-
Anis Jasaragic;0,05;Left Winger;Fc Koper;371865;28
Tibor Banic;0,05;Goalkeeper;Nk Aluminij Kidricevo;525137;-
Klemen Mihelak;0,05;Goalkeeper;Nk Domzale;502345;22
Stevan Nikolic;0,05;Centre-Forward;Nk Maribor;506942;31
Ranaldo Biggs;0,05;Centre-Forward;Nk Domzale;923695;7
Luka Uskokovic;0,05;Centre-Back;Nk Maribor;340401;23
Vitja Valencic;0,05;Defensive Midfield;Nk Olimpija Ljubljana;320870;6
David Djurak;0,05;Midfield;Ns Mura;565295;-
