Players;Values;POS;Team;ID;Num
Filipe Soares;3,5;Midfield;Moreirense Fc;357163;-
Oscar Estupinan;3,5;Forward;Vitoria Guimaraes Sc;388266;19
Ferro;3,5;Centre-Back;Benfica Lissabon;294321;97
Nicolas Otamendi;3,5;Centre-Back;Benfica Lissabon;54781;30
Lucas Piazon;3,5;Midfield;Sc Braga;176485;11
Modibo Sagnan;3,0;Centre-Back;Cd Tondela;524925;5
Helton Leite;3,0;Goalkeeper;Benfica Lissabon;175383;77
Tomas Handel;3,0;Midfield;Vitoria Guimaraes Sc;645588;76
Goncalo Esteves;3,0;Right-Back;Sporting Lissabon;726721;87
Luiz Junior;3,0;Goalkeeper;Fc Famalicao;712107;31
Rochinha;3,0;Left Winger;Vitoria Guimaraes Sc;290336;16
Romario Baro;3,0;Midfield;Gd Estoril Praia;375383;58
Joao Novais;3,0;Central Midfield;Sc Braga;228940;7
Abdu Conte;3,0;Left-Back;Moreirense Fc;337798;-
Gil Dias;3,0;Right Winger;Benfica Lissabon;329723;31
Fabio Cardoso;3,0;Centre-Back;Fc Porto;155025;2
Fran Navarro;3,0;Centre-Forward;Gil Vicente Fc;284883;9
Nathan;3,0;Right-Back;Boavista Porto Fc;740273;22
Vitor Tormena;3,0;Centre-Back;Sc Braga;517300;3
Penetra;3,0;Centre-Back;Fc Famalicao;479643;43
Jackson Porozo;3,0;Centre-Back;Boavista Porto Fc;491616;21
Toni Borevkovic;3,0;Centre-Back;Vitoria Guimaraes Sc;396342;4
Mario Gonzalez;3,0;Forward;Sc Braga;255995;19
Abdul Mumin;3,0;Centre-Back;Vitoria Guimaraes Sc;451801;6
Rodrigo Gomes;3,0;Right Winger;Sc Braga;667121;57
Fransergio;2,5;Central Midfield;Sc Braga;111828;27
Charles Pickel;2,5;Defensive Midfield;Fc Famalicao;243879;6
Bruno Costa;2,5;Central Midfield;Fc Porto;344519;28
Zouhair Feddal;2,5;Centre-Back;Sporting Lissabon;129386;3
Adel Taarabt;2,5;Central Midfield;Benfica Lissabon;45287;49
Gustavo Sauer;2,5;Right Winger;Boavista Porto Fc;336158;8
Jhonder Cadiz;2,5;Forward;Fc Famalicao;271256;29
Lucas Cunha;2,5;Centre-Back;Gil Vicente Fc;355496;3
Afonso Sousa;2,5;Midfield;Belenenses Sad;375378;10
Fabiano Silva;2,5;Right-Back;Sc Braga;657387;70
Antonio Adan;2,5;Goalkeeper;Sporting Lissabon;44062;1
Nuno Sequeira;2,5;Left-Back;Sc Braga;193303;5
Tiago Dantas;2,5;Central Midfield;Cd Tondela;429987;28
Andre Andre;2,0;Midfield;Vitoria Guimaraes Sc;63837;11
Tomas Araujo;2,0;Centre-Back;Benfica Lissabon;504087;72
Jan Vertonghen;2,0;Centre-Back;Benfica Lissabon;43250;5
Mile Svilar;2,0;Goalkeeper;Benfica Lissabon;338670;1
Rodrigo Pinho;2,0;Centre-Forward;Benfica Lissabon;366278;18
Yanis Hamache;2,0;Left-Back;Boavista Porto Fc;629567;25
Matous Trmal;2,0;Goalkeeper;Vitoria Guimaraes Sc;549039;29
Nanu;2,0;Right-Back;Fc Porto;291399;31
Rafik Guitane;2,0;Midfield;Cs Maritimo;394328;8
Danny Namaso;2,0;Centre-Forward;Fc Porto;392767;42
Lucas Fernandes;2,0;Midfield;Portimonense Sc;430761;-
Joao Carlos Teixeira;2,0;Midfield;Fc Famalicao;132214;28
Kanya Fujimoto;2,0;Midfield;Gil Vicente Fc;415525;10
Lucas Mineiro;2,0;Defensive Midfield;Sc Braga;432958;25
Lukas Hornicek;2,0;Goalkeeper;Sc Braga;629773;91
Rafael Camacho;2,0;Right Winger;Belenenses Sad;400831;64
Pedro Brazao;2,0;Midfield;Fc Famalicao;577590;8
Matchoi Djalo;2,0;Midfield;Fc Pacos De Ferreira;685887;16
Bruno Rodrigues;2,0;Centre-Back;Sc Braga;657386;86
Jorge Fernandes;2,0;Centre-Back;Vitoria Guimaraes Sc;344395;44
Rafa Soares;2,0;Left-Back;Vitoria Guimaraes Sc;198006;5
Maga;2,0;Right-Back;Vitoria Guimaraes Sc;729140;62
Ali Alipour;1,5;Centre-Forward;Cs Maritimo;249360;9
Bruno Duarte;1,5;Centre-Forward;Vitoria Guimaraes Sc;598629;9
Fali Cande;1,5;Centre-Back;Portimonense Sc;520530;-
Pedrinho;1,5;Central Midfield;Gil Vicente Fc;197981;8
Stanislav Kritsyuk;1,5;Goalkeeper;Gil Vicente Fc;98547;1
Willyan Rocha;1,5;Centre-Back;Portimonense Sc;518472;4
Gaius Makouta;1,5;Central Midfield;Boavista Porto Fc;450173;42
Tomas Ribeiro;1,5;Centre-Back;Belenenses Sad;433358;4
Xadas;1,5;Midfield;Cs Maritimo;345345;17
Seba Perez;1,5;Central Midfield;Boavista Porto Fc;182108;24
Eboue Kouassi;1,5;Defensive Midfield;Fc Arouca;314137;18
Pedrao;1,5;Centre-Back;Portimonense Sc;585264;44
Fahd Moufi;1,5;Right-Back;Portimonense Sc;265589;18
Ricardo Mangas;1,5;Left-Back;Boavista Porto Fc;314944;19
Islam Slimani;1,5;Centre-Forward;Sporting Lissabon;174915;9
Samuel;1,5;Goalkeeper;Portimonense Sc;284701;94
Ze Carlos;1,5;Right-Back;Gil Vicente Fc;617679;2
Vitor Carvalho;1,5;Defensive Midfield;Gil Vicente Fc;553062;21
Andre Amaro;1,5;Centre-Back;Vitoria Guimaraes Sc;637782;13
Luis Neto;1,5;Centre-Back;Sporting Lissabon;56036;13
Osama Rashid;1,5;Central Midfield;Fc Vizela;95429;7
Tiago Silva;1,5;Midfield;Vitoria Guimaraes Sc;236997;88
Koffi Kouao;1,5;Right-Back;Fc Vizela;481513;39
Tiago Gouveia;1,5;Right Winger;Benfica Lissabon;479638;47
Riccieli;1,5;Centre-Back;Fc Famalicao;646677;15
Alfa Semedo;1,5;Defensive Midfield;Vitoria Guimaraes Sc;359210;30
Douglas Tanque;1,5;Centre-Forward;Fc Pacos De Ferreira;168530;99
Adrian Marin;1,5;Left-Back;Fc Famalicao;295414;5
Claudio Ramos;1,5;Goalkeeper;Fc Porto;155396;14
Ivo Rodrigues;1,5;Right Winger;Fc Famalicao;215122;7
Anderson Silva;1,5;Centre-Forward;Fc Famalicao;522714;-
Nahuel Ferraresi;1,5;Centre-Back;Gd Estoril Praia;466336;28
Jordi Mboula;1,5;Right Winger;Gd Estoril Praia;331498;7
Arthur Gomes;1,5;Left Winger;Gd Estoril Praia;401534;11
Luiz Phellype;1,5;Centre-Forward;Cd Santa Clara;240578;-
Martim Neto;1,5;Central Midfield;Benfica Lissabon;549027;76
Ruben Lameiras;1,5;Right Winger;Vitoria Guimaraes Sc;264848;8
Goncalo Borges;1,3;Right Winger;Fc Porto;479649;70
Andre Silva;1,2;Centre-Forward;Fc Arouca;565232;7
Abraham Marcus;1,2;Left Winger;Portimonense Sc;699632;-
Carlinhos;1,2;Midfield;Portimonense Sc;226155;76
N'Dri Koffi;1,2;Centre-Forward;Fc Pacos De Ferreira;798927;11
Heriberto Tavares;1,2;Right Winger;Fc Famalicao;445517;91
Nicolas Janvier;1,0;Central Midfield;Vitoria Guimaraes Sc;324803;98
Jhon Murillo;1,0;Right Winger;Cd Tondela;308560;10
Ivan Jaime;1,0;Midfield;Fc Famalicao;610335;10
Fernando Andrade;1,0;Left Winger;Fc Porto;236537;38
Pablo Santos;1,0;Centre-Back;Moreirense Fc;265648;28
Deni Junior;1,0;Centre-Forward;Fc Pacos De Ferreira;271498;10
Kiko Bondoso;1,0;Left Winger;Fc Vizela;590302;10
Antoine Leautey;1,0;Right Winger;Gil Vicente Fc;467486;11
Hernan de la Fuente;1,0;Right-Back;Fc Famalicao;552628;22
Iago Maidana;1,0;Centre-Back;Gil Vicente Fc;348261;33
Juan Delgado;1,0;Right Winger;Fc Pacos De Ferreira;184992;15
Diogo Queiros;1,0;Centre-Back;Fc Famalicao;357148;2
Joel Tagueu;1,0;Centre-Forward;Cs Maritimo;184928;95
Kyosuke Tagawa;1,0;Centre-Forward;Cd Santa Clara;469952;27
Dario Essugo;1,0;Defensive Midfield;Sporting Lissabon;670717;84
Jefferson;1,0;Central Midfield;Moreirense Fc;252922;35
Patrick William;1,0;Centre-Back;Gd Estoril Praia;560903;97
Raul Silva;1,0;Centre-Back;Gd Estoril Praia;164705;15
Ricardinho;1,0;Left Winger;Cd Santa Clara;671657;98
Dani Figueira;1,0;Goalkeeper;Gd Estoril Praia;475407;99
Rodrigo Ribeiro;1,0;Striker;Sporting Lissabon;726701;91
Mikel Villanueva;1,0;Centre-Back;Cd Santa Clara;308371;3
Rui Fonte;1,0;Centre-Forward;Sc Braga;9335;17
Joao Virginia;1,0;Goalkeeper;Sporting Lissabon;329813;31
Alireza Beiranvand;1,0;Goalkeeper;Boavista Porto Fc;229081;90
Guilherme Schettine;0,9;Centre-Forward;Fc Vizela;371245;95
Maracas;0,9;Centre-Back;Fc Pacos De Ferreira;373187;6
Bruno Wilson;0,9;Centre-Back;Fc Vizela;71830;3
Samu;0,9;Midfield;Fc Vizela;291939;20
Ivanildo Fernandes;0,9;Centre-Back;Fc Vizela;340524;4
Andre Ferreira;0,9;Goalkeeper;Fc Pacos De Ferreira;290346;13
Fernando Fonseca;0,9;Right-Back;Fc Pacos De Ferreira;344392;29
Mor Ndiaye;0,85;Defensive Midfield;Fc Porto;658737;64
Rafael Brito;0,85;Defensive Midfield;Benfica Lissabon;504075;68
Nino Galovic;0,85;Centre-Back;Fc Arouca;194005;44
Cryzan;0,85;Centre-Forward;Cd Santa Clara;373300;-
Kennedy Boateng;0,8;Centre-Back;Cd Santa Clara;451317;4
Tianyu Guo;0,8;Centre-Forward;Fc Vizela;424769;18
Claudio Winck;0,8;Right-Back;Cs Maritimo;181783;2
Kevin Zohi;0,8;Right Winger;Fc Vizela;524929;22
Ziga Frelih;0,8;Goalkeeper;Gil Vicente Fc;383774;1
Ivan Angulo;0,8;Left Winger;Portimonense Sc;498686;70
Joao Pedro;0,8;Central Midfield;Cd Tondela;235568;8
Chico Geraldes;0,8;Midfield;Gd Estoril Praia;257456;6
Rodrigo Abascal;0,8;Centre-Back;Boavista Porto Fc;367652;26
Welinton Junior;0,8;Right Winger;Portimonense Sc;262002;93
Loreintz Rosier;0,8;Defensive Midfield;Gd Estoril Praia;586855;32
Felipe Pires;0,8;Left Winger;Moreirense Fc;327911;-
Tiago Sa;0,8;Goalkeeper;Sc Braga;286908;12
Jordi;0,8;Goalkeeper;Fc Pacos De Ferreira;255928;1
Yusupha Njie;0,8;Centre-Forward;Boavista Porto Fc;177964;11
Rafael Ramos;0,8;Right-Back;Cd Santa Clara;290388;-
Geny Catamo;0,8;Left Winger;Vitoria Guimaraes Sc;701979;21
Pedro Marques;0,8;Centre-Forward;Fc Famalicao;404383;25
Neto Borges;0,8;Left-Back;Cd Tondela;557939;3
Eugeni;0,8;Midfield;Fc Arouca;223073;-
Carraca;0,8;Right-Back;Belenenses Sad;291941;17
Ewerton;0,8;Central Midfield;Portimonense Sc;214070;7
Anderson Jesus;0,8;Centre-Back;Fc Vizela;539183;5
Aylton Boa Morte;0,8;Right Winger;Portimonense Sc;352811;-
Carles Soria;0,8;Right-Back;Gd Estoril Praia;376484;2
Helder Sa;0,8;Left-Back;Vitoria Guimaraes Sc;549013;91
Diego Moreira;0,75;Left Winger;Benfica Lissabon;655006;96
Helder Ferreira;0,75;Right Winger;Fc Pacos De Ferreira;350311;7
Bernardo Folha;0,75;Central Midfield;Fc Porto;723733;87
Hamidou Keyta;0,7;Left Winger;Cd Santa Clara;419293;-
Mohammad Mohebi;0,7;Left Winger;Cd Santa Clara;603149;30
Joao Ferreira;0,7;Right-Back;Vitoria Guimaraes Sc;230457;23
Nilton;0,7;Left-Back;Belenenses Sad;681829;5
Patrick;0,7;Midfield;Cd Santa Clara;529646;90
Dylan Batubinsika;0,7;Centre-Back;Fc Famalicao;289432;19
Bruno Marques;0,7;Centre-Forward;Fc Arouca;813109;99
Kenji Gorre;0,7;Left Winger;Boavista Porto Fc;374889;7
Bruno Gaspar;0,7;Right-Back;Vitoria Guimaraes Sc;527881;3
Vitor Costa;0,7;Left-Back;Cs Maritimo;384741;94
Andre Bukia;0,7;Right Winger;Fc Arouca;343289;10
Calvin Verdonk;0,7;Left-Back;Fc Famalicao;258364;-
Tiago Almeida;0,7;Right-Back;Cd Tondela;782612;19
Diogo Figueiras;0,7;Right-Back;Fc Famalicao;172181;90
Pedro Sa;0,7;Defensive Midfield;Portimonense Sc;299400;21
Yan;0,7;Right Winger;Moreirense Fc;323945;11
Luquinha;0,7;Midfield;Portimonense Sc;651205;20
Thales Oleques;0,7;Right-Back;Fc Arouca;290250;72
Jorge Saenz;0,7;Centre-Back;Cs Maritimo;340339;-
Omri Altman;0,7;Striker;Fc Arouca;185191;-
Mansur;0,7;Left-Back;Cd Santa Clara;211345;6
Joao Basso;0,7;Centre-Back;Fc Arouca;410183;13
Tiago Ilori;0,7;Centre-Back;Boavista Porto Fc;177859;4
Joao Mendes;0,675;Left-Back;Fc Porto;684348;55
Joao Gamboa;0,65;Defensive Midfield;Gd Estoril Praia;364406;21
Joao Carlos;0,65;Centre-Forward;Gd Estoril Praia;550179;11
Sandro Cruz;0,65;Left-Back;Benfica Lissabon;481627;57
Vasco Sousa;0,65;Midfield;Fc Porto;575716;67
Wellington Nem;0,65;Right Winger;Fc Arouca;121988;23
Matheus Costa;0,6;Centre-Back;Cs Maritimo;513346;4
Leandro Silva;0,6;Central Midfield;Fc Arouca;182720;21
Leo Andrade;0,6;Centre-Back;Cs Maritimo;539135;66
Ibrahima;0,6;Defensive Midfield;Moreirense Fc;595012;8
Uilton;0,6;Right Winger;Fc Pacos De Ferreira;594546;9
Rui Costa;0,6;Centre-Forward;Cd Santa Clara;451858;77
Lucas Silva;0,6;Left Winger;Fc Pacos De Ferreira;644158;23
Alex;0,6;Centre-Back;Fc Famalicao;628223;4
Andre Vidigal;0,6;Left Winger;Cs Maritimo;426624;7
Lucas Possignolo;0,6;Centre-Back;Portimonense Sc;312123;-
Lazar Rosic;0,6;Centre-Back;Moreirense Fc;198053;3
Andres Sarmiento;0,6;Left Winger;Fc Vizela;474590;29
Mateus Pasinato;0,6;Goalkeeper;Moreirense Fc;349418;14
Luiz Felipe;0,6;Goalkeeper;Belenenses Sad;573907;1
Souleymane Anne;0,6;Centre-Forward;Cd Tondela;562601;45
Andrei Chindris;0,6;Centre-Back;Cd Santa Clara;435731;-
Murilo de Souza;0,6;Right Winger;Gil Vicente Fc;345061;77
Filipe Relvas;0,6;Centre-Back;Portimonense Sc;567497;22
Sessi D'Almeida;0,6;Defensive Midfield;Cd Tondela;291111;20
Igor Juliao;0,6;Right-Back;Fc Vizela;223977;14
Giannelli Imbula;0,6;Defensive Midfield;Portimonense Sc;130756;25
Thibang Phete;0,6;Defensive Midfield;Belenenses Sad;388581;21
Rui Pires;0,6;Defensive Midfield;Fc Pacos De Ferreira;398324;26
Joao Marcelo;0,55;Centre-Back;Fc Porto;744024;43
Jafar Salmani;0,55;Left-Back;Portimonense Sc;564700;-
Ilija Vukotic;0,5;Defensive Midfield;Boavista Porto Fc;344474;18
Anderson Carvalho;0,5;Defensive Midfield;Cd Santa Clara;176997;8
Gui Guedes;0,5;Central Midfield;Vitoria Guimaraes Sc;696506;22
Pedro Malheiro;0,5;Right-Back;Boavista Porto Fc;818252;79
Ibrahima Bamba;0,5;Defensive Midfield;Vitoria Guimaraes Sc;840674;41
Gorby;0,5;Defensive Midfield;Sc Braga;631404;67
Celton Biai;0,5;Goalkeeper;Vitoria Guimaraes Sc;461963;63
Schurrle;0,5;Central Midfield;Sc Braga;506175;56
Andre Castro;0,5;Central Midfield;Sc Braga;58267;88
Hernani;0,5;Right Winger;Sc Braga;731879;71
Miguel Fale;0,5;Forward;Sc Braga;742453;96
Wilinton Aponza;0,5;Forward;Portimonense Sc;854606;39
Renato Junior;0,5;Centre-Forward;Portimonense Sc;796726;-
Salvador Agra;0,5;Left Winger;Cd Tondela;155395;7
Cristian Tassano;0,5;Centre-Back;Cd Santa Clara;358738;17
Racine Coly;0,5;Left-Back;Gd Estoril Praia;323379;14
Rafael Barbosa;0,5;Left Winger;Cd Tondela;225151;70
Herculano Nabian;0,5;Centre-Forward;Vitoria Guimaraes Sc;606160;79
Alex Mendez;0,5;Midfield;Fc Vizela;526111;19
Lucas Africo;0,5;Centre-Back;Gd Estoril Praia;597087;4
Iker Undabarrena;0,5;Central Midfield;Cd Tondela;181113;21
Romain Correia;0,5;Centre-Back;Fc Porto;416088;44
Mohamed Bouldini;0,5;Centre-Forward;Cd Santa Clara;211628;-
Simone Muratore;0,5;Central Midfield;Cd Tondela;297648;38
Marcano;0,5;Centre-Back;Fc Porto;57723;5
Rodrigo Valente;0,5;Midfield;Gd Estoril Praia;479646;8
Jeriel de Santis;0,5;Centre-Forward;Boavista Porto Fc;657791;27
David Bruno;0,5;Right-Back;Gd Estoril Praia;126964;22
Luis Santos;0,5;Right Winger;Boavista Porto Fc;685807;77
Tiago Morais;0,5;Right Winger;Boavista Porto Fc;815652;73
Leonardo Ruiz;0,5;Centre-Forward;Gd Estoril Praia;344399;18
Nuno Moreira;0,5;Right Winger;Fc Vizela;461937;79
Bernardo Vital;0,5;Centre-Back;Gd Estoril Praia;690273;3
Kiki;0,5;Left-Back;Fc Vizela;270055;24
Emmanuel Hackman;0,5;Right-Back;Gil Vicente Fc;375039;5
Andre Luis;0,5;Centre-Forward;Moreirense Fc;539203;9
Pedro Amador;0,5;Left-Back;Moreirense Fc;564544;81
Pedro Pelagio;0,5;Midfield;Cs Maritimo;606050;60
Rodrigo Conceicao;0,5;Right-Back;Moreirense Fc;426213;2
Artur Jorge;0,5;Centre-Back;Moreirense Fc;276030;4
Anderson Oliveira;0,5;Left Winger;Portimonense Sc;594550;11
Matheus Bueno;0,5;Central Midfield;Gil Vicente Fc;631112;57
Ivan Rossi;0,5;Defensive Midfield;Cs Maritimo;267433;15
Goncalo Franco;0,5;Central Midfield;Moreirense Fc;674798;88
Walterson Silva;0,5;Left Winger;Moreirense Fc;516127;7
Danny Henriques;0,5;Centre-Back;Belenenses Sad;411502;14
Pedro Augusto;0,5;Defensive Midfield;Cd Tondela;594105;6
Gaston Campi;0,5;Centre-Back;Fc Arouca;292174;-
Juan Calero;0,5;Centre-Forward;Gil Vicente Fc;354330;19
Quaresma;0,5;Left-Back;Fc Arouca;530032;6
Oday Dabbagh;0,5;Centre-Forward;Fc Arouca;561217;15
Alioune Ndour;0,5;Centre-Forward;Belenenses Sad;718643;18
Giorgi Aburjania;0,5;Defensive Midfield;Gil Vicente Fc;186848;15
Nico Gaitan;0,5;Midfield;Fc Pacos De Ferreira;75442;28
Renan Ribeiro;0,5;Goalkeeper;Sporting Lissabon;95142;40
Stefano Beltrame;0,5;Striker;Cs Maritimo;167791;10
Diogo Mendes;0,5;Defensive Midfield;Cs Maritimo;396443;16
Manu Hernando;0,5;Centre-Back;Cd Tondela;396161;15
David Tavares;0,5;Midfield;Fc Famalicao;416089;20
Flavio Nazinho;0,5;Left-Back;Sporting Lissabon;668587;71
Alan Ruiz;0,5;Midfield;Fc Arouca;190442;22
Payam Niazmand;0,5;Goalkeeper;Portimonense Sc;343044;12
Tiago Esgaio;0,5;Right-Back;Fc Arouca;581121;31
Leonardo Buta;0,45;Left-Back;Sc Braga;653415;50
Francisco Meixedo;0,45;Goalkeeper;Fc Porto;564968;71
Tiago Araujo;0,45;Left Winger;Fc Arouca;481628;78
Costinha;0,45;Midfield;Cd Santa Clara;236886;11
Matheus Pereira;0,4;Left-Back;Fc Vizela;739438;-
Diogo Calila;0,4;Right-Back;Belenenses Sad;396429;2
Paul-Georges Ntep;0,4;Left Winger;Boavista Porto Fc;148955;36
Richard Ofori;0,4;Left-Back;Fc Vizela;198484;37
Mohamed Diaby;0,4;Defensive Midfield;Fc Pacos De Ferreira;611430;24
Alisson Safira;0,4;Centre-Forward;Belenenses Sad;443338;25
Flavio Ramos;0,4;Centre-Back;Fc Pacos De Ferreira;278985;32
Filipe Ferreira;0,4;Left-Back;Boavista Porto Fc;182936;20
Bilel Aouacheria;0,4;Right Winger;Gil Vicente Fc;290530;7
Jorge Silva;0,4;Right-Back;Fc Pacos De Ferreira;329721;21
Victor Braga;0,4;Goalkeeper;Fc Arouca;380478;1
Joao Vigario;0,4;Left-Back;Fc Pacos De Ferreira;336735;27
Andrew;0,4;Goalkeeper;Gil Vicente Fc;610417;42
Kevin Mirallas;0,4;Midfield;Moreirense Fc;33639;87
Jean Irmer;0,4;Defensive Midfield;Gil Vicente Fc;349826;25
Marcelo Djalo;0,4;Centre-Back;Boavista Porto Fc;142022;3
Pedro Nuno;0,4;Midfield;Belenenses Sad;335380;7
Jota Goncalves;0,4;Centre-Back;Cd Tondela;690924;4
Mohamed Aidara;0,4;Centre-Back;Fc Vizela;548658;25
Bruno Lourenco;0,4;Right Winger;Gd Estoril Praia;314942;20
Marco Baixinho;0,4;Centre-Back;Fc Pacos De Ferreira;131015;2
Joao Afonso;0,4;Defensive Midfield;Gil Vicente Fc;224878;6
Dani Morer;0,4;Right-Back;Fc Famalicao;282726;-
