Players;Values;POS;Team;ID;Num
Viktor Fischer;2,5;Left Winger;Royal Antwerpen Fc;95755;7
Lisandro Magallan;2,5;Centre-Back;Rsc Anderlecht;66736;2
Rob Schoofs;2,5;Central Midfield;Kv Mechelen;157396;16
Georges Mikautadze;2,2;Centre-Forward;Rfc Seraing;729814;9
Jean-Luc Dompe;2,2;Left Winger;Sv Zulte Waregem;291222;17
Samuel Bastien;2,2;Central Midfield;Standard Luttich;289510;28
Alhassan Yusuf;2,2;Central Midfield;Royal Antwerpen Fc;600481;8
Niels Nkounkou;2,2;Left-Back;Standard Luttich;591193;14
Kjell Scherpen;2,2;Goalkeeper;Kv Oostende;463527;1
Konstantinos Laifis;2,2;Centre-Back;Standard Luttich;121570;34
Willian Pacho;2,2;Centre-Back;Royal Antwerpen Fc;661171;51
Abdelkahar Kadri;2,0;Midfield;Kv Kortrijk;592400;18
Jelle Bataille;2,0;Right-Back;Royal Antwerpen Fc;460378;34
Cenk Ozkacar;2,0;Centre-Back;Oud Heverlee Leuven;615350;35
Mandela Keita;2,0;Defensive Midfield;Oud Heverlee Leuven;707844;27
Giorgi Chakvetadze;2,0;Midfield;Kaa Gent;412616;-
Leonardo Lopes;2,0;Central Midfield;Cercle Brugge;348756;22
Ismaila Coulibaly;2,0;Central Midfield;Beerschot V A ;490224;28
Zeno Debast;2,0;Centre-Back;Rsc Anderlecht;548193;56
Yuma Suzuki;2,0;Centre-Forward;Vv St Truiden;345323;-
Federico Ricca;2,0;Centre-Back;Fc Brugge;285322;18
Herve Koffi;2,0;Goalkeeper;Rsc Charleroi;415383;16
Dino Hotic;2,0;Midfield;Cercle Brugge;183836;10
Pieter Gerkens;2,0;Central Midfield;Royal Antwerpen Fc;183383;16
Ryota Morioka;2,0;Midfield;Rsc Charleroi;140310;44
Samuel Oum Gouet;2,0;Defensive Midfield;Kv Mechelen;452238;17
Mamadou Fall;2,0;Right Winger;Rsc Charleroi;289713;-
Jackson Tchatchoua;2,0;Right Winger;Rsc Charleroi;848509;38
Youssouph Badji;2,0;Centre-Forward;Rsc Charleroi;649035;10
Pierre Dwomoh;2,0;Central Midfield;Royal Antwerpen Fc;652803;80
Siebe Schrijvers;2,0;Central Midfield;Oud Heverlee Leuven;208552;8
Jesper Daland;2,0;Centre-Back;Cercle Brugge;418553;4
Jere Uronen;2,0;Left-Back;Krc Genk;131827;-
Radja Nainggolan;2,0;Central Midfield;Royal Antwerpen Fc;41982;4
Aziz Ouattara;2,0;Defensive Midfield;Krc Genk;678100;4
Bastien Toma;1,8;Central Midfield;Krc Genk;390179;-
Johannes Eggestein;1,8;Centre-Forward;Royal Antwerpen Fc;251303;9
Ruud Vormer;1,8;Central Midfield;Fc Brugge;45864;25
Sam Vines;1,8;Left-Back;Royal Antwerpen Fc;535282;21
Youssef Maziz;1,8;Midfield;Rfc Seraing;481116;88
Sandy Walsh;1,8;Right-Back;Kv Mechelen;187329;5
Ismael Kandouss;1,7;Centre-Back;Royale Union Saint Gilloise;575594;59
Idrissa Doumbia;1,7;Defensive Midfield;Sv Zulte Waregem;430579;98
Raphael Holzhauser;1,7;Midfield;Beerschot V A ;104414;8
Cameron Puertas;1,7;Central Midfield;Royale Union Saint Gilloise;449592;23
Killian Sardella;1,6;Right-Back;Rsc Anderlecht;454336;54
Anthony Moris;1,5;Goalkeeper;Royale Union Saint Gilloise;78570;49
Zinho Gano;1,5;Centre-Forward;Sv Zulte Waregem;182446;93
Ferdy Druijf;1,5;Centre-Forward;Kv Mechelen;360519;-
Simen Juklerod;1,5;Left-Back;Krc Genk;230985;6
Lazare Amani;1,5;Central Midfield;Royale Union Saint Gilloise;435808;8
Rick van Drongelen;1,5;Centre-Back;Kv Mechelen;354340;34
Koki Machida;1,5;Centre-Back;Royale Union Saint Gilloise;415035;28
Pape Habib Gueye;1,5;Centre-Forward;Kv Kortrijk;585339;17
Christian Burgess;1,5;Centre-Back;Royale Union Saint Gilloise;244221;16
Kenny Rocha Santos;1,5;Central Midfield;Kv Oostende;476527;10
Bogdan Mykhaylichenko;1,5;Left-Back;Rsc Anderlecht;294730;14
Nick Batzner;1,5;Midfield;Kv Oostende;443855;34
Roman Bezus;1,5;Midfield;Kaa Gent;97567;9
Jose Izquierdo;1,5;Left Winger;Fc Brugge;147094;21
Saido Berahino;1,5;Centre-Forward;Sv Zulte Waregem;128897;-
Kyle Duncan;1,5;Right-Back;Kv Oostende;349699;4
Mathieu Maertens;1,5;Midfield;Oud Heverlee Leuven;310131;33
Robert Bauer;1,5;Centre-Back;Vv St Truiden;179634;20
Sinan Bolat;1,5;Goalkeeper;Kaa Gent;33862;1
Cisse Sandra;1,5;Midfield;Fc Brugge;632088;98
Frederik Jakel;1,5;Centre-Back;Kv Oostende;405679;15
Davy Roef;1,5;Goalkeeper;Kaa Gent;140808;33
Ante Palaversa;1,5;Central Midfield;Kv Kortrijk;371003;8
Gojko Cimirot;1,5;Defensive Midfield;Standard Luttich;150482;8
Nicolas Gavory;1,5;Left-Back;Standard Luttich;182816;-
