Players;Values;POS;Team;ID;Num
Michal Hlavaty;0,6;Central Midfield;Fk Mlada Boleslav;293355;12
Ondrej Zmrzly;0,6;Left-Back;Sk Sigma Olmutz;343558;15
Jiri Klima;0,6;Centre-Forward;Fc Banik Ostrau;260038;21
Matej Polidar;0,6;Midfield;Ac Sparta Prag;639928;24
Mads Emil Madsen;0,6;Central Midfield;Sk Slavia Prag;422950;21
Vojtech Vorel;0,6;Goalkeeper;Sk Dynamo Ceske Budejovice;221289;30
Milan Heca;0,6;Goalkeeper;Ac Sparta Prag;119472;29
Matej Chalus;0,55;Centre-Back;Fc Slovan Liberec;321178;-
Tomas Solil;0,55;Central Midfield;Fk Pardubice;488870;24
Cadu;0,55;Midfield;Fk Pardubice;748908;20
Emil Tischler;0,55;Central Midfield;Fk Pardubice;263359;12
Daniel Tetour;0,55;Central Midfield;Fc Banik Ostrau;366883;6
Jan Fortelny;0,55;Midfield;Fk Teplice;233235;25
Martin Koscelnik;0,55;Right-Back;Fc Slovan Liberec;382204;18
Vojtech Kubista;0,5;Central Midfield;Fk Jablonec;220776;27
Ondrej Celustka;0,5;Centre-Back;Ac Sparta Prag;70131;3
David Buchta;0,5;Midfield;Fc Banik Ostrau;405856;9
David Hovorka;0,5;Centre-Back;Sk Slavia Prag;263431;2
Radim Reznik;0,5;Right-Back;Fc Viktoria Pilsen;62794;14
Vaclav Drchal;0,5;Centre-Forward;Ac Sparta Prag;421984;-
Cheick Conde;0,5;Central Midfield;Fc Fastav Zlin;698560;6
Ubong Ekpai;0,5;Right Winger;Sk Slavia Prag;365861;-
Dominik Plestil;0,5;Midfield;Fk Jablonec;504809;24
Mojmir Chytil;0,5;Centre-Forward;Sk Sigma Olmutz;405855;13
Tomas Zajic;0,5;Centre-Forward;Fc Banik Ostrau;324041;-
David Tkac;0,5;Central Midfield;Fc Fastav Zlin;580120;12
David Lischka;0,5;Centre-Back;Fc Banik Ostrau;334822;13
Daniel Holzer;0,5;Midfield;1 Fc Slovacko;198603;7
