Players;Values;POS;Team;ID;Num
Eliot Matazo;8,0;Central Midfield;As Monaco;535834;36
Djibril Sidibe;8,0;Right-Back;As Monaco;161869;19
Flavien Tait;8,0;Central Midfield;Fc Stade Rennes;202278;20
Ibrahima Sissoko;8,0;Defensive Midfield;Rc Strassburg Alsace;372712;27
Jean Lucas;8,0;Central Midfield;As Monaco;578872;11
Nathanael Mbuku;8,0;Left Winger;Stade Reims;557614;11
Warmed Omari;8,0;Centre-Back;Fc Stade Rennes;711996;23
Jean-Ricner Bellegarde;8,0;Central Midfield;Rc Strassburg Alsace;450050;17
Flavius Daniliuc;8,0;Centre-Back;Ogc Nizza;322655;5
Alexander Nubel;8,0;Goalkeeper;As Monaco;195778;16
Toma Basic;8,0;Central Midfield;Fc Girondins Bordeaux;334835;-
Alfred Gomis;8,0;Goalkeeper;Fc Stade Rennes;163568;16
Matz Sels;8,0;Goalkeeper;Rc Strassburg Alsace;127202;1
Denis Bouanga;8,0;Left Winger;As Saint Etienne;236045;20
Cedric Bakambu;8,0;Centre-Forward;Olympique Marseille;127048;13
Przemyslaw Frankowski;8,0;Midfield;Rc Lens;239743;29
Sofiane Boufal;8,0;Left Winger;Sco Angers;232271;7
Pol Lirola;8,0;Right-Back;Olympique Marseille;298975;29
Gerzino Nyamsi;7,5;Centre-Back;Rc Strassburg Alsace;378953;22
Ui-jo Hwang;7,0;Centre-Forward;Fc Girondins Bordeaux;260166;18
Ismail Jakobs;7,0;Left-Back;As Monaco;375137;14
Steve Mounie;7,0;Forward;Stade Brest 29;238639;15
Lucien Agoume;7,0;Midfield;Stade Brest 29;569384;10
Birger Meling;7,0;Left-Back;Fc Stade Rennes;282250;25
Fabien Centonze;7,0;Right-Back;Fc Metz;384859;18
Armand Lauriente;7,0;Left Winger;Fc Lorient;579930;28
Gael Kakuta;7,0;Midfield;Rc Lens;74297;10
Xherdan Shaqiri;7,0;Right Winger;Olympique Lyon;86792;-
Anthony Caci;7,0;Left-Back;Rc Strassburg Alsace;453016;19
Martin Satriano;7,0;Centre-Forward;Stade Brest 29;640109;11
Angel Gomes;7,0;Midfield;Losc Lille;392770;20
Luan Peres;7,0;Centre-Back;Olympique Marseille;347913;14
Ghislain Konan;7,0;Left-Back;Stade Reims;422850;3
Frederic Guilbert;7,0;Right-Back;Rc Strassburg Alsace;354352;2
Raoul Bellanova;7,0;Right-Back;Fc Girondins Bordeaux;357992;-
Etienne Green;7,0;Goalkeeper;As Saint Etienne;696849;40
Jordan Lotomba;7,0;Right-Back;Ogc Nizza;313094;23
Pedro Chirivella;7,0;Central Midfield;Fc Nantes;242273;5
Paul Bernardoni;7,0;Goalkeeper;Sco Angers;318507;-
Colin Dagba;7,0;Right-Back;Fc Paris Saint Germain;460629;17
Azor Matusiwa;7,0;Defensive Midfield;Stade Reims;315145;21
Hicham Boudaoui;6,5;Central Midfield;Ogc Nizza;560593;28
Remy Cabella;6,5;Midfield;Montpellier Hsc;113707;22
Andreaw Gravillon;6,5;Centre-Back;Stade Reims;395083;6
Alberth Elis;6,5;Right Winger;Fc Girondins Bordeaux;281319;29
El Bilal Toure;6,5;Forward;Stade Reims;649016;7
Gabriel Gudmundsson;6,0;Left-Back;Losc Lille;362108;5
Luis Henrique;6,0;Left Winger;Olympique Marseille;691316;11
Konrad de la Fuente;6,0;Left Winger;Olympique Marseille;466809;20
Sergio Ramos;6,0;Centre-Back;Fc Paris Saint Germain;25557;4
Adil Aouchiche;6,0;Midfield;As Saint Etienne;569385;17
Alexis Claude-Maurice;6,0;Midfield;Ogc Nizza;384593;10
Javairo Dilrosun;6,0;Left Winger;Fc Girondins Bordeaux;315125;21
Wilson Isidor;6,0;Centre-Forward;As Monaco;494237;-
Timothee Pembele;6,0;Right-Back;Fc Girondins Bordeaux;538998;22
Otavio;6,0;Defensive Midfield;Fc Girondins Bordeaux;312314;-
Mahdi Camara;6,0;Central Midfield;As Saint Etienne;324795;8
Jordan Amavi;6,0;Left-Back;Olympique Marseille;241229;-
Anel Ahmedhodzic;6,0;Centre-Back;Fc Girondins Bordeaux;377468;5
Florent Mollet;6,0;Midfield;Montpellier Hsc;222859;25
