Players;Values;POS;Team;ID;Num
Tymoteusz Puchacz;2,3;Left-Back;Trabzonspor;361575;72
Kristijan Bistrovic;2,2;Central Midfield;Fatih Karagumruk;375857;23
Leo Duarte;2,2;Centre-Back;Istanbul Basaksehir Fk;312678;5
Uros Spajic;2,2;Centre-Back;Kasimpasa;160222;93
Danijel Aleksic;2,2;Midfield;Istanbul Basaksehir Fk;48119;8
Dylan Saint-Louis;2,2;Left Winger;Hatayspor;355370;95
Fredrik Gulbrandsen;2,2;Centre-Forward;Istanbul Basaksehir Fk;110708;22
Umut Meras;2,1;Left-Back;Besiktas Istanbul;341549;77
Steven Caulker;2,0;Centre-Back;Fenerbahce Istanbul;121280;44
Flavio;2,0;Central Midfield;Giresunspor;373191;24
Irfan Can Egribayat;2,0;Goalkeeper;Goztepe;322873;1
Lucas Lima;2,0;Left-Back;Istanbul Basaksehir Fk;182323;60
Davide Biraschi;2,0;Centre-Back;Fatih Karagumruk;199927;4
Dogucan Haspolat;2,0;Defensive Midfield;Kasimpasa;387143;34
Pedro Henrique;2,0;Right Winger;Sivasspor;213368;-
Mamadou Fall;2,0;Right Winger;Kasimpasa;289713;70
Hamidou Traore;2,0;Defensive Midfield;Giresunspor;262609;8
Jean Evrard Kouassi;2,0;Left Winger;Trabzonspor;178322;77
Radamel Falcao;2,0;Centre-Forward;Galatasaray Istanbul;39152;-
Efkan Bekiroglu;2,0;Central Midfield;Alanyaspor;327402;11
Abdulkadir Parmak;2,0;Central Midfield;Trabzonspor;276337;-
David Akintola;2,0;Right Winger;Adana Demirspor;353775;11
Sam Adekugbe;2,0;Left-Back;Hatayspor;287578;23
Alexis Perez;2,0;Centre-Back;Giresunspor;313359;25
Samet Akaydin;2,0;Centre-Back;Adana Demirspor;295024;5
Lionel Carole;2,0;Left-Back;Kayserispor;11530;21
Christian Luyindama;2,0;Centre-Back;Galatasaray Istanbul;262793;-
Efecan Karaca;1,9;Right Winger;Alanyaspor;50655;7
Yassine Benzia;1,9;Midfield;Hatayspor;187847;76
Domagoj Vida;1,9;Centre-Back;Besiktas Istanbul;46083;24
Moussa Konate;1,8;Forward;Sivasspor;192774;15
Fernando Muslera;1,8;Goalkeeper;Galatasaray Istanbul;58088;1
