Players;Values;POS;Team;ID;Num
Tommaso Pobega;16,0;Central Midfield;Ac Mailand;392538;-
Matteo Pessina;16,0;Midfield;Atalanta Bergamo;332179;32
Arthur Theate;15,0;Centre-Back;Fc Bologna;368891;6
Manuel Lazzari;15,0;Right-Back;Lazio Rom;331401;29
Wojciech Szczesny;15,0;Goalkeeper;Juventus Turin;44058;1
Sasa Lukic;15,0;Central Midfield;Fc Turin;245056;10
Mattias Svanberg;15,0;Central Midfield;Fc Bologna;342405;32
Josip Brekalo;15,0;Left Winger;Fc Turin;293169;14
Gerard Deulofeu;15,0;Centre-Forward;Udinese Calcio;129476;10
Stephane Singo;15,0;Right-Back;Fc Turin;648779;17
Maxime Lopez;15,0;Midfield;Us Sassuolo;290862;8
Mikkel Damsgaard;15,0;Left Winger;Sampdoria Genua;540941;38
Ivan Ilic;14,0;Midfield;Hellas Verona;470794;14
Joakim Maehle;14,0;Left-Back;Atalanta Bergamo;369674;3
Igor;14,0;Centre-Back;Ac Florenz;380350;98
Arthur Cabral;14,0;Centre-Forward;Ac Florenz;390638;9
Ethan Ampadu;13,0;Centre-Back;Venezia Fc;392771;44
Felipe Anderson;13,0;Right Winger;Lazio Rom;159372;7
Hans Hateboer;13,0;Right-Back;Atalanta Bergamo;275303;33
Nicolas Dominguez;13,0;Midfield;Fc Bologna;497291;8
Nahitan Nandez;13,0;Midfield;Cagliari Calcio;315063;18
Danilo;13,0;Right-Back;Juventus Turin;145707;6
Ederson;13,0;Central Midfield;Us Salernitana 1919;607854;13
Dennis Praet;13,0;Central Midfield;Fc Turin;129588;22
Rick Karsdorp;13,0;Right-Back;As Rom;205006;2
Gaetano Castrovilli;12,0;Central Midfield;Ac Florenz;303116;10
Lucas Martinez Quarta;12,0;Centre-Back;Ac Florenz;373373;2
Nicola Zalewski;12,0;Midfield;As Rom;550108;59
Krzysztof Piatek;12,0;Centre-Forward;Ac Florenz;327757;19
Joao Pedro;12,0;Centre-Forward;Cagliari Calcio;129129;10
Alvaro Odriozola;12,0;Right-Back;Ac Florenz;280730;29
Andrea Petagna;12,0;Centre-Forward;Ssc Neapel;199258;37
Razvan Marin;12,0;Central Midfield;Cagliari Calcio;295183;8
Samuele Ricci;12,0;Defensive Midfield;Fc Empoli;467992;-
Andreas Skov Olsen;12,0;Midfield;Fc Bologna;432982;11
Sergio Oliveira;12,0;Central Midfield;As Rom;112465;27
Matheus Henrique;11,0;Central Midfield;Us Sassuolo;552549;97
Tiemoue Bakayoko;10,0;Defensive Midfield;Ac Mailand;182618;41
Cristiano Biraghi;10,0;Left-Back;Ac Florenz;124555;3
Alex Meret;10,0;Goalkeeper;Ssc Neapel;240414;1
Federico Bernardeschi;10,0;Right Winger;Juventus Turin;197300;20
Sofyan Amrabat;10,0;Defensive Midfield;Ac Florenz;287579;34
Beto;10,0;Centre-Forward;Udinese Calcio;595809;9
Nicolo Rovella;10,0;Defensive Midfield;Genua Cfc;525704;65
Aleksey Miranchuk;10,0;Midfield;Atalanta Bergamo;255450;59
Nedim Bajrami;10,0;Midfield;Fc Empoli;390177;10
Adrien Tameze;10,0;Midfield;Hellas Verona;157507;61
Rolando Mandragora;10,0;Defensive Midfield;Fc Turin;308279;38
Ainsley Maitland-Niles;10,0;Midfield;As Rom;285845;15
Gianluca Caprari;10,0;Striker;Sampdoria Genua;146752;-
Giorgio Scalvini;10,0;Centre-Back;Atalanta Bergamo;571604;42
Riccardo Orsolini;10,0;Right Winger;Fc Bologna;368482;7
