Players;Values;POS;Team;ID;Num
Herman Stengel;0,5;Central Midfield;Stromsgodset If;183588;10
Viljar Myhra;0,5;Goalkeeper;Stromsgodset If;291254;1
Benjamin Tiedemann Hansen;0,5;Centre-Back;Molde Fk;108468;4
Tobias Borkeeiet;0,5;Midfield;Rosenborg Bk;458537;-
Ifeanyi Mathew;0,5;Defensive Midfield;Lillestrom Sk;338864;8
Torgil Gjertsen;0,5;Left Winger;Kristiansund Bk;261115;7
Sean McDermott;0,5;Goalkeeper;Kristiansund Bk;126194;1
Vetle Dragsnes;0,5;Left-Back;Lillestrom Sk;320046;5
Eskil Edh;0,5;Midfield;Lillestrom Sk;804936;25
Naatan Skytta;0,5;Midfield;Viking Stavanger;567309;12
Gjermund Asen;0,5;Central Midfield;Lillestrom Sk;139667;23
Moses Mawa;0,5;Centre-Forward;Kristiansund Bk;433833;11
Kristoffer Lokberg;0,5;Midfield;Viking Stavanger;161353;16
Snorre Strand Nilsen;0,5;Right-Back;Kristiansund Bk;379604;2
Marius Lundemo;0,5;Defensive Midfield;Lillestrom Sk;218270;16
Ylldren Ibrahimaj;0,5;Right Winger;Lillestrom Sk;230845;20
Ivan Nasberg;0,5;Centre-Back;Valerenga Fotball;239046;22
Sondre Rossbach;0,5;Goalkeeper;Valerenga Fotball;239055;1
David Brekalo;0,5;Centre-Back;Viking Stavanger;371864;4
Stefan Strandberg;0,5;Centre-Back;Valerenga Fotball;50617;44
Noah Jean Holm;0,5;Centre-Forward;Rosenborg Bk;494177;-
Tobias Christensen;0,5;Defensive Midfield;Valerenga Fotball;370894;17
Tobias Lauritsen;0,5;Centre-Forward;Odds Bk;272206;20
Magnus Christensen;0,5;Central Midfield;Fk Haugesund;369675;6
Ivan Mesik;0,5;Centre-Back;Odds Bk;482838;5
Anders Konradsen;0,5;Defensive Midfield;Rosenborg Bk;62013;8
Martin Samuelsen;0,5;Left Winger;Fk Haugesund;234807;14
Patrik Gunnarsson;0,5;Goalkeeper;Viking Stavanger;429563;30
Even Hovland;0,5;Centre-Back;Rosenborg Bk;41875;16
Olaus Skarsem;0,5;Central Midfield;Rosenborg Bk;429287;21
Pavle Vagic;0,5;Defensive Midfield;Rosenborg Bk;396294;23
Markus Nakkim;0,5;Centre-Back;Hamarkameratene;368806;6
David Fallman;0,5;Centre-Back;Aalesunds Fk;100999;5
Lars-Jorgen Salvesen;0,5;Centre-Forward;Fk Bodo Glimt;336640;88
Vidar Orn Kjartansson;0,5;Centre-Forward;Valerenga Fotball;115607;9
