Players;Values;POS;Team;ID;Num
Amir Richardson;1,3;Central Midfield;Ac Le Havre;893675;24
Ibrahim Cisse;1,3;Centre-Back;Sm Caen;341393;27
Mahame Siby;1,3;Defensive Midfield;Paris Fc;587646;23
Axel Bamba;1,3;Centre-Back;Paris Fc;545487;15
Baptiste Guillaume;1,3;Centre-Forward;Fc Valenciennes;264567;18
Owen Gene;1,3;Midfield;Amiens Sc;947362;36
Julien Ponceau;1,3;Midfield;Nimes Olympique;569390;19
Ousseynou Thioune;1,2;Central Midfield;Fc Sochaux Montbeliard;410222;6
Theo Pellenard;1,2;Centre-Back;Aj Auxerre;238716;5
Hugo Vandermersch;1,2;Right-Back;Sm Caen;693357;24
Donovan Leon;1,2;Goalkeeper;Aj Auxerre;170911;16
Mathias Autret;1,2;Midfield;Aj Auxerre;138171;29
Denis Genreau;1,2;Midfield;Fc Toulouse;470618;5
Maxime Dupe;1,2;Goalkeeper;Fc Toulouse;127188;30
Darlin Yongwa;1,2;Left-Back;Chamois Niortais Fc;717118;3
Anthony Briancon;1,2;Centre-Back;Nimes Olympique;190338;23
Patrick Burner;1,2;Right-Back;Nimes Olympique;444725;21
Didier Ndong;1,2;Central Midfield;Dijon Fco;210081;-
Vincent Marchetti;1,2;Defensive Midfield;Ac Ajaccio;374040;8
Mehdi Chahiri;1,2;Left Winger;Sm Caen;358509;26
Samir Chergui;1,2;Centre-Back;Paris Fc;668167;31
Nuno Da Costa;1,2;Centre-Forward;Sm Caen;306166;7
Theo Sainte-Luce;1,2;Left-Back;Nimes Olympique;537127;17
Baptiste Reynet;1,0;Goalkeeper;Dijon Fco;190786;30
Maxime Do Couto;1,0;Left Winger;Fc Sochaux Montbeliard;315930;11
Jessy Benet;1,0;Central Midfield;Amiens Sc;272631;21
Ahmad Ngouyamsa;1,0;Right-Back;Dijon Fco;723416;19
Anthony Racioppi;1,0;Goalkeeper;Dijon Fco;395671;-
Duckens Nazon;1,0;Centre-Forward;Quevilly Rouen Metropole;345763;9
Adilson Malanda;1,0;Centre-Back;Rodez Af;847772;24
Julien Masson;1,0;Defensive Midfield;Fc Valenciennes;494315;6
Lamine Cisse;1,0;Right Winger;As Nancy Lorraine;627362;29
Quentin Cornette;1,0;Right Winger;Ac Le Havre;238630;11
Thomas Basila;1,0;Centre-Back;As Nancy Lorraine;344592;4
Emmanuel Ntim;1,0;Centre-Back;Fc Valenciennes;375287;25
Nabil Alioui;1,0;Left Winger;Ac Le Havre;344607;10
Brahim Traore;1,0;Centre-Back;Sm Caen;743517;22
Caleb Zady Sery;1,0;Midfield;Sm Caen;617699;10
Senou Coulibaly;1,0;Centre-Back;Dijon Fco;596240;5
Arouna Sangante;1,0;Centre-Back;Ac Le Havre;768380;29
Kalidou Sidibe;1,0;Midfield;Quevilly Rouen Metropole;629585;6
Gustavo Sangare;1,0;Midfield;Quevilly Rouen Metropole;641152;17
Jaouen Hadjam;1,0;Left-Back;Paris Fc;750903;3
Ugo Bonnet;1,0;Centre-Forward;Rodez Af;525114;-
Baptiste Roux;1,0;Centre-Back;Ea Guingamp;796895;2
Chadrac Akolo;1,0;Right Winger;Amiens Sc;247459;19
Adama Diakhaby;1,0;Left Winger;Amiens Sc;453594;11
Woyo Coulibaly;0,9;Right-Back;Ac Le Havre;592975;-
Per Kristian Bratveit;0,9;Goalkeeper;Nimes Olympique;226410;1
Mehdi Merghem;0,9;Midfield;Ea Guingamp;452877;21
Cheikh Sabaly;0,9;Left Winger;Quevilly Rouen Metropole;568696;15
Julien Celestine;0,9;Centre-Back;Rodez Af;518073;2
Issa Soumare;0,9;Left Winger;Quevilly Rouen Metropole;568698;24
Bilal Brahimi;0,9;Midfield;Usl Dunkerque;789094;17
Maxime Sivis;0,9;Right-Back;Ea Guingamp;580715;27
Erwin Koffi;0,9;Right-Back;Pau Fc;341942;7
Mathis Lachuer;0,9;Defensive Midfield;Amiens Sc;704436;20
Christopher Rocchia;0,9;Left-Back;Dijon Fco;352393;20
Neil El Aynaoui;0,9;Central Midfield;As Nancy Lorraine;901019;12
Julien Le Cardinal;0,9;Right-Back;Sc Bastia;794349;26
Mateo Pavlovic;0,9;Centre-Back;Amiens Sc;649023;14
Till Cissokho;0,9;Centre-Back;Quevilly Rouen Metropole;395228;3
Abdoulie Sanyang;0,9;Right Winger;Grenoble Foot 38;693906;2
Moataz Zemzemi;0,9;Midfield;Chamois Niortais Fc;422893;7
Gaetan Laura;0,9;Centre-Forward;Paris Fc;291124;-
Yohan Cassubie;0,9;Defensive Midfield;Chamois Niortais Fc;879963;33
Iron Gomis;0,9;Central Midfield;Usl Dunkerque;693352;11
Bryan Passi;0,9;Centre-Back;Chamois Niortais Fc;411416;27
Eddy Gnahore;0,9;Midfield;Amiens Sc;693352;24
Farid El Melali;0,9;Left Winger;Pau Fc;425400;15
Sebastien Salles-Lamonge;0,9;Midfield;Sc Bastia;288251;10
Bongani Zungu;0,9;Central Midfield;Amiens Sc;168933;25
Gaetan Robail;0,9;Left Winger;Fc Valenciennes;495489;9
Kenji-Van Boto;0,9;Left-Back;Pau Fc;229012;14
Abdallah Ndour;0,9;Left-Back;Fc Sochaux Montbeliard;232854;4
Valentin Henry;0,9;Right-Back;Fc Sochaux Montbeliard;353981;29
Mickael Biron;0,9;Centre-Forward;As Nancy Lorraine;524860;7
Marvin Gakpa;0,85;Central Midfield;Paris Fc;170976;-
Matthis Riou;0,8;Centre-Back;Ea Guingamp;806043;-
Pape Ibnou Ba;0,8;Centre-Forward;Chamois Niortais Fc;565060;-
Lenny Vallier;0,8;Left-Back;Chamois Niortais Fc;371148;21
Nicholas Opoku;0,8;Centre-Back;Amiens Sc;69436;4
Jordy Gaspar;0,8;Right-Back;Grenoble Foot 38;353395;12
Djibril Diani;0,8;Defensive Midfield;Sm Caen;354335;28
Alimami Gory;0,8;Left Winger;Paris Fc;435492;11
Enzo Basilio;0,8;Goalkeeper;Ea Guingamp;242716;16
Florent Hanin;0,8;Left-Back;Paris Fc;111811;29
Fernand Mayembo;0,8;Centre-Back;Ac Le Havre;413245;5
Valentin Jacob;0,8;Midfield;Dijon Fco;284526;11
Quentin Daubin;0,8;Central Midfield;Pau Fc;407624;6
Cheick Traore;0,8;Right-Back;Dijon Fco;378965;27
Mickael Le Bihan;0,8;Centre-Forward;Dijon Fco;139018;8
Mounaim El Idrissy;0,8;Centre-Forward;Ac Ajaccio;627163;7
Samuel Essende;0,8;Centre-Forward;Pau Fc;395522;29
Jessy Pi;0,8;Defensive Midfield;Dijon Fco;170460;26
Denis Will Poha;0,8;Midfield;Pau Fc;288248;22
Cyrille Bayala;0,8;Right Winger;Ac Ajaccio;267147;14
Adama Fofana;0,8;Left-Back;Dijon Fco;570534;2
Zakaria Naidji;0,8;Centre-Forward;Pau Fc;345562;24
Benjamin Leroy;0,8;Goalkeeper;Ac Ajaccio;124901;1
Bryan Soumare;0,8;Midfield;Dijon Fco;644563;28
Lucas Buades;0,8;Midfield;Rodez Af;531960;19
Bradley Danger;0,8;Defensive Midfield;Rodez Af;324798;14
Joris Moutachy;0,7;Right-Back;Chamois Niortais Fc;558714;29
Sidy Sarr;0,7;Defensive Midfield;Nimes Olympique;364233;6
Shaquil Delos;0,7;Right-Back;As Nancy Lorraine;650809;22
Quentin Braat;0,7;Goalkeeper;Chamois Niortais Fc;390942;30
Emmanuel Lomotey;0,7;Defensive Midfield;Amiens Sc;860669;12
Maxime Bernauer;0,7;Right-Back;Paris Fc;324819;2
Jamal Thiare;0,7;Forward;Ac Le Havre;262022;14
Ibrahima Conte;0,7;Centre-Back;Chamois Niortais Fc;358512;4
Guy-Marcelin Kilama;0,7;Centre-Back;Chamois Niortais Fc;604777;5
Michael Barreto;0,7;Midfield;Ac Ajaccio;149518;4
Wilitty Younoussa;0,7;Defensive Midfield;Dijon Fco;804934;18
Abdoullah Ba;0,7;Central Midfield;Ac Le Havre;654412;15
Antoine Batisse;0,7;Centre-Back;Pau Fc;335146;17
Amadou Ciss;0,7;Left Winger;Amiens Sc;526784;-
Julien Lopez;0,7;Left Winger;Paris Fc;170506;20
Sieben Dewaele;0,7;Defensive Midfield;As Nancy Lorraine;371936;28
Gaetan Paquiez;0,7;Right-Back;Nimes Olympique;412092;15
Elias Mar Omarsson;0,7;Forward;Nimes Olympique;205655;9
Ilyes Hamache;0,7;Left Winger;Fc Valenciennes;911990;20
Isak Pettersson;0,7;Goalkeeper;Fc Toulouse;296458;40
Yann Kitala;0,7;Centre-Forward;Fc Sochaux Montbeliard;395677;9
Lionel Mpasi-Nzau;0,7;Goalkeeper;Rodez Af;164915;16
Alexandre Coeff;0,7;Centre-Back;Aj Auxerre;89450;20
Tom Ducrocq;0,7;Defensive Midfield;Sc Bastia;652128;25
Souleymane Diarra;0,7;Central Midfield;Ea Guingamp;315587;18
Tristan Muyumba;0,7;Defensive Midfield;Ea Guingamp;318521;6
Roger Assale;0,7;Forward;Dijon Fco;263183;-
Remy Boissier;0,7;Defensive Midfield;Rodez Af;525111;6
Jordan Leborgne;0,7;Central Midfield;Rodez Af;379742;18
Yannick Gomis;0,7;Centre-Forward;Ea Guingamp;220848;13
Joseph Lopy;0,7;Central Midfield;Fc Sochaux Montbeliard;204585;8
Harouna Sy;0,7;Left-Back;Amiens Sc;947363;18
Steve Ambri;0,7;Midfield;Fc Sochaux Montbeliard;457780;17
Warren Bondo;0,7;Central Midfield;As Nancy Lorraine;659516;8
Naomichi Ueda;0,7;Centre-Back;Nimes Olympique;188915;5
Stephen Quemper;0,7;Left-Back;Ea Guingamp;550572;22
Matthias Phaeton;0,7;Forward;Ea Guingamp;427693;8
Kylian Kaiboue;0,7;Centre-Back;Sc Bastia;612143;20
Kelyan Guessoum;0,7;Centre-Back;Nimes Olympique;545520;2
Garland Gbelle;0,7;Midfield;Quevilly Rouen Metropole;351772;12
Achille Anani;0,7;Centre-Forward;Grenoble Foot 38;238627;11
Quentin Lecoeuche;0,7;Left-Back;Fc Valenciennes;332142;28
Andrew Jung;0,7;Centre-Forward;As Nancy Lorraine;399553;9
