Players;Values;POS;Team;ID;Num
Luca Valzania;1,2;Central Midfield;Us Cremonese;287663;14
Christian Dalle Mura;1,2;Centre-Back;Us Cremonese;487829;-
Giuseppe Caso;1,2;Left Winger;Cosenza Calcio;398030;10
Enrico Baldini;1,2;Centre-Forward;As Cittadella;262521;92
Artur Ionita;1,2;Central Midfield;Benevento Calcio;98888;23
Tom van de Looi;1,2;Defensive Midfield;Brescia Calcio;420189;5
Elio Capradossi;1,2;Centre-Back;Spal;238947;17
Daniel Boloca;1,1;Central Midfield;Frosinone Calcio;441515;21
Marco D'Alessandro;1,1;Right Winger;Ac Monza;99232;77
Luca Vido;1,1;Centre-Forward;Spal;264514;-
Salvatore Molina;1,1;Midfield;Fc Crotone;163582;-
Ionut Nedelcearu;1,0;Centre-Back;Fc Crotone;274694;27
Luca Caldirola;1,0;Centre-Back;Ac Monza;88680;5
Kamil Glik;1,0;Centre-Back;Benevento Calcio;46552;15
Daam Foulon;1,0;Left-Back;Benevento Calcio;338637;18
Paolo Farago;1,0;Midfield;Us Lecce;167796;24
Giacomo Calo;1,0;Midfield;Benevento Calcio;301235;5
Stefano Moreo;1,0;Centre-Forward;Brescia Calcio;279823;9
Gennaro Acampora;1,0;Central Midfield;Benevento Calcio;230826;4
Andrija Novakovich;1,0;Centre-Forward;Frosinone Calcio;336160;18
Luis Rojas;1,0;Midfield;Fc Crotone;662752;-
Diego Farias;1,0;Left Winger;Benevento Calcio;83877;11
Fran Karacic;1,0;Right-Back;Brescia Calcio;367795;2
Marko Pajac;1,0;Left-Back;Brescia Calcio;190634;29
Simone Canestrelli;1,0;Centre-Back;Fc Crotone;358003;19
Tiago Casasola;1,0;Right-Back;Us Cremonese;224044;-
Ales Mateju;1,0;Right-Back;Brescia Calcio;242078;-
Gianluigi Buffon;1,0;Goalkeeper;Parma Calcio 1913;5023;1
Vincenzo Millico;1,0;Left Winger;Cosenza Calcio;390159;20
