Players;Values;POS;Team;ID;Num
Andreas Albers;0,55;Centre-Forward;Ssv Jahn Regensburg;88647;19
Bashkim Ajdini;0,55;Right-Back;Sv Sandhausen;189142;19
Sebastian Ohlsson;0,55;Right-Back;Fc St Pauli;217357;2
Emir Karic;0,55;Left-Back;Sv Darmstadt 98;286596;19
Braydon Manu;0,55;Centre-Forward;Sv Darmstadt 98;231590;33
Hanno Behrens;0,55;Central Midfield;Fc Hansa Rostock;57091;17
Maximilian Dittgen;0,55;Left Winger;Fc St Pauli;148197;11
Florian Pick;0,5;Left Winger;1 Fc Heidenheim 1846;191359;-
Konrad Faber;0,5;Right-Back;Ssv Jahn Regensburg;406762;11
Maximilian Thalhammer;0,5;Defensive Midfield;Sc Paderborn 07;388316;23
Marko Johansson;0,5;Goalkeeper;Hamburger Sv;316983;16
Marvin Pieringer;0,5;Centre-Forward;Fc Schalke 04;471055;21
Leopold Zingerle;0,5;Goalkeeper;Sc Paderborn 07;160971;17
Marco Thiede;0,5;Right-Back;Karlsruher Sc;156715;21
Maurice Malone;0,5;Centre-Forward;1 Fc Heidenheim 1846;405568;15
Immanuel Hohn;0,5;Centre-Back;Sv Sandhausen;77920;15
Erik Zenga;0,5;Defensive Midfield;Sv Sandhausen;85961;17
Denis Thomalla;0,5;Midfield;1 Fc Heidenheim 1846;94030;11
Fiete Arp;0,5;Centre-Forward;Holstein Kiel;343337;20
Fabian Schleusener;0,5;Centre-Forward;Karlsruher Sc;229176;24
Joshua Mees;0,5;Left Winger;Holstein Kiel;196815;29
Ben Zolinski;0,5;Right Winger;Fc Erzgebirge Aue;93841;31
Fabio Chiarodia;0,5;Centre-Back;Sv Werder Bremen;724104;39
Patrick Erras;0,5;Defensive Midfield;Holstein Kiel;193859;4
Antonio Jonjic;0,5;Centre-Forward;Fc Erzgebirge Aue;380263;9
David Otto;0,5;Centre-Forward;Ssv Jahn Regensburg;362184;14
Christian Gross;0,5;Midfield;Sv Werder Bremen;58396;36
Marcel Mehlem;0,5;Central Midfield;Sc Paderborn 07;160247;5
Haris Duljevic;0,5;Left Winger;Fc Hansa Rostock;184473;10
Tobias Kempe;0,5;Central Midfield;Sv Darmstadt 98;42072;11
Nicklas Shipnoski;0,5;Right Winger;Fortuna Dusseldorf;313178;-
Klaus Gjasula;0,5;Defensive Midfield;Sv Darmstadt 98;57598;23
Damian Rossbach;0,5;Centre-Back;Fc Hansa Rostock;153198;4
Michael Zetterer;0,5;Goalkeeper;Sv Werder Bremen;196813;30
Dejan Stojanovic;0,5;Goalkeeper;Fc Ingolstadt 04;115989;39
Dragos Nedelcu;0,5;Defensive Midfield;Fortuna Dusseldorf;295868;-
Andreas Geipl;0,5;Defensive Midfield;1 Fc Heidenheim 1846;93563;8
Christian Gebauer;0,5;Right Winger;Fc Ingolstadt 04;275423;22
