Players;Values;POS;Team;ID;Num
Bakhtiyor Zaynutdinov;3,5;Midfield;Zska Moskau;344299;19
Danila Prokhin;3,2;Centre-Back;Fk Sochi;486083;87
Danil Krugovoy;3,0;Left-Back;Zenit St Petersburg;372535;4
In-beom Hwang;3,0;Central Midfield;Rubin Kazan;365394;-
Alexis Beka Beka;3,0;Defensive Midfield;Lokomotiv Moskau;539065;8
Ilya Samoshnikov;3,0;Left-Back;Rubin Kazan;522030;77
Dmitri Poloz;3,0;Left Winger;Fk Rostov;98539;7
Adolfo Gaich;3,0;Centre-Forward;Zska Moskau;608469;-
Aleksey Sutormin;3,0;Right Winger;Zenit St Petersburg;217033;19
Pontus Almqvist;3,0;Centre-Forward;Fk Rostov;300532;-
Andrey Mostovoy;3,0;Left Winger;Zenit St Petersburg;362570;17
Tino Anjorin;3,0;Midfield;Lokomotiv Moskau;433181;-
Konstantin Maradishvili;3,0;Defensive Midfield;Zska Moskau;535974;-
Konstantin Kuchaev;3,0;Midfield;Zska Moskau;381834;-
Nikolay Komlichenko;3,0;Centre-Forward;Fk Rostov;300538;27
Ilzat Akhmetov;2,8;Midfield;Zska Moskau;334440;7
Victorien Angban;2,7;Central Midfield;Fk Sochi;178314;19
Aleksandr Maksimenko;2,5;Goalkeeper;Spartak Moskau;351419;98
Daniil Kulikov;2,5;Defensive Midfield;Lokomotiv Moskau;425756;69
Egor Sorokin;2,5;Centre-Back;Fk Krasnodar;288721;2
Ali Sowe;2,5;Centre-Forward;Fk Rostov;229817;22
Ibragim Tsallagov;2,5;Defensive Midfield;Fk Sochi;138399;15
Nair Tiknizyan;2,5;Left-Back;Zska Moskau;461701;-
Guillermo Varela;2,5;Right-Back;Dinamo Moskau;188862;2
Aleksandr Chernikov;2,5;Defensive Midfield;Fk Krasnodar;432112;53
Igor Akinfeev;2,5;Goalkeeper;Zska Moskau;15570;35
Dennis Hadzikadunic;2,5;Centre-Back;Fk Rostov;322065;-
Bruno Fuchs;2,5;Centre-Back;Zska Moskau;563692;3
Hordur Magnusson;2,5;Centre-Back;Zska Moskau;130353;23
Miroslav Bogosavac;2,5;Left-Back;Akhmat Grozny;273945;8
Artur Yusupov;2,5;Central Midfield;Fk Sochi;97541;6
Aleksandr Selikhov;2,5;Goalkeeper;Spartak Moskau;265153;57
Djordje Despotovic;2,5;Centre-Forward;Rubin Kazan;167316;-
Stanislav Magkeev;2,5;Centre-Back;Lokomotiv Moskau;462329;4
Magomed Ozdoev;2,5;Defensive Midfield;Zenit St Petersburg;137206;27
Kento Hashimoto;2,2;Defensive Midfield;Fk Rostov;183436;-
Kristijan Bistrovic;2,2;Central Midfield;Zska Moskau;375857;-
Uros Spajic;2,2;Centre-Back;Fk Krasnodar;160222;-
Zuriko Davitashvili;2,0;Right Winger;Arsenal Tula;427572;-
Dmitri Zhivoglyadov;2,0;Right-Back;Lokomotiv Moskau;178335;2
Anton Zabolotnyi;2,0;Centre-Forward;Zska Moskau;70114;91
Kaio;2,0;Centre-Back;Fk Krasnodar;523363;31
Dmitri Rybchinskiy;2,0;Midfield;Lokomotiv Moskau;362572;94
Murilo;2,0;Centre-Back;Lokomotiv Moskau;458710;-
Artem Timofeev;2,0;Defensive Midfield;Akhmat Grozny;211727;94
Danil Stepanov;2,0;Left-Back;Arsenal Tula;456182;25
Armin Gigovic;2,0;Central Midfield;Fk Rostov;651269;-
Ilya Lantratov;2,0;Goalkeeper;Fk Khimki;230946;22
Silvije Begic;2,0;Centre-Back;Krylya Sovetov Samara;290774;-
Ivan Lomaev;2,0;Goalkeeper;Krylya Sovetov Samara;421045;1
Aleksey Ionov;2,0;Right Winger;Fk Krasnodar;55356;11
Filip Dagerstal;2,0;Centre-Back;Fk Khimki;270905;-
Dmytro Ivanisenya;2,0;Defensive Midfield;Krylya Sovetov Samara;376228;21
Bruno Viana;1,8;Centre-Back;Fk Khimki;411838;-
Khoren Bayramyan;1,8;Midfield;Fk Rostov;189715;19
Sergey Petrov;1,8;Right-Back;Fk Krasnodar;102581;98
Ilya Pomazun;1,8;Goalkeeper;Ural Ekaterinburg;217686;1
Sergey Terekhov;1,8;Left-Back;Fk Sochi;74081;13
Jorrit Hendrix;1,8;Defensive Midfield;Spartak Moskau;205004;-
Vladislav Sarveli;1,8;Centre-Forward;Krylya Sovetov Samara;393864;10
Maksim Glushenkov;1,8;Centre-Forward;Krylya Sovetov Samara;448981;15
Sergey Pinyaev;1,7;Left Winger;Krylya Sovetov Samara;516751;9
Rafal Augustyniak;1,7;Centre-Back;Ural Ekaterinburg;264796;6
Vitaliy Lisakovich;1,7;Centre-Forward;Lokomotiv Moskau;344565;-
Bastos;1,7;Centre-Back;Fk Rostov;195810;16
Tiago Rodrigues;1,7;Midfield;Fk Ufa;139337;-
Yuri Gorshkov;1,7;Left-Back;Krylya Sovetov Samara;448983;5
Nikita Chernov;1,7;Centre-Back;Spartak Moskau;214238;23
Maksim Nenakhov;1,5;Right-Back;Lokomotiv Moskau;382535;24
Georgiy Shchennikov;1,5;Left-Back;Zska Moskau;70097;42
Mark Mampassi;1,5;Centre-Back;Lokomotiv Moskau;712857;18
Alan Dzagoev;1,5;Central Midfield;Zska Moskau;69683;10
Stanislav Kritsyuk;1,5;Goalkeeper;Zenit St Petersburg;98547;1
Darko Jevtic;1,5;Midfield;Rubin Kazan;159718;-
Yuriy Gazinskiy;1,5;Central Midfield;Fk Krasnodar;159957;8
Timofey Margasov;1,5;Right-Back;Fk Sochi;148485;34
Nikolay Kalinskiy;1,5;Defensive Midfield;Fk Nizhny Novgorod;146468;78
Bernard Berisha;1,5;Left Winger;Akhmat Grozny;240226;7
Aleksandr Silyanov;1,5;Right-Back;Fk Rostov;515051;45
Kirill Zaika;1,5;Right-Back;Fk Sochi;379181;27
Nuraly Alip;1,5;Centre-Back;Zenit St Petersburg;465408;28
Emanuel Mammana;1,5;Centre-Back;Fk Sochi;275512;-
Ze Luis;1,5;Centre-Forward;Lokomotiv Moskau;134602;-
Ivan Ignatjev;1,5;Centre-Forward;Rubin Kazan;318426;-
Aleksandr Soldatenkov;1,5;Centre-Back;Krylya Sovetov Samara;393858;4
Mateo Barac;1,5;Centre-Back;Krylya Sovetov Samara;329629;44
Evgeniy Kharin;1,5;Midfield;Akhmat Grozny;193464;59
Reziuan Mirzov;1,5;Left Winger;Spartak Moskau;232093;-
Aleksandr Erokhin;1,5;Midfield;Zenit St Petersburg;84483;21
Arsen Adamov;1,5;Right-Back;Ural Ekaterinburg;455016;-
Roman Ezhov;1,5;Right Winger;Krylya Sovetov Samara;284843;11
Montassar Talbi;1,2;Centre-Back;Rubin Kazan;496706;3
Soltmurad Bakaev;1,2;Right Winger;Rubin Kazan;416704;7
Igor Konovalov;1,2;Central Midfield;Akhmat Grozny;288240;11
Dmitri Tikhiy;1,2;Centre-Back;Fk Khimki;188650;6
Andrey Semenov;1,2;Centre-Back;Akhmat Grozny;105478;15
Anton Shvets;1,2;Defensive Midfield;Akhmat Grozny;221992;23
Aleksandr Troshechkin;1,2;Defensive Midfield;Fk Khimki;308541;-
Bryan Idowu;1,2;Left-Back;Fk Khimki;178957;4
Mikhail Ignatov;1,2;Midfield;Spartak Moskau;419672;22
Oleg Shatov;1,2;Midfield;Ural Ekaterinburg;59187;27
Anton Shunin;1,2;Goalkeeper;Dinamo Moskau;37549;1
Fernando Costanza;1,2;Right-Back;Krylya Sovetov Samara;524403;22
Clinton N'Jie;1,2;Right Winger;Dinamo Moskau;241119;9
Ruslan Litvinov;1,2;Centre-Back;Spartak Moskau;520073;68
Yuri Dyupin;1,2;Goalkeeper;Rubin Kazan;228660;22
Kings Kangwa;1,2;Central Midfield;Arsenal Tula;684998;44
Danil Prutsev;1,2;Central Midfield;Krylya Sovetov Samara;381714;-
Aleksandr Lomovitskiy;1,2;Right Winger;Spartak Moskau;292837;-
Maciej Rybus;1,2;Left-Back;Lokomotiv Moskau;59597;31
Pavel Maslov;1,0;Centre-Back;Spartak Moskau;424121;39
Denis Adamov;1,0;Goalkeeper;Fk Sochi;334477;1
Vanja Drkusic;1,0;Centre-Back;Fk Sochi;371856;3
Kemal Ademi;1,0;Centre-Forward;Fk Khimki;333161;-
Igor Yurganov;1,0;Centre-Back;Fk Sochi;231724;20
Kirill Gotsuk;1,0;Centre-Back;Fk Nizhny Novgorod;343749;24
Nikita Krivtsov;1,0;Midfield;Fk Krasnodar;746180;88
Viktor Melekhin;1,0;Centre-Back;Fk Rostov;866001;92
Goran Causic;1,0;Central Midfield;Arsenal Tula;94304;20
Glenn Bijl;1,0;Right-Back;Krylya Sovetov Samara;203961;23
Danijel Miskic;1,0;Central Midfield;Ural Ekaterinburg;131323;19
Denis Glushakov;1,0;Central Midfield;Fk Khimki;55336;8
Daniil Khudyakov;1,0;Goalkeeper;Lokomotiv Moskau;718756;53
Vladimir Iljin;1,0;Centre-Forward;Fk Krasnodar;220650;29
Christian Noboa;1,0;Central Midfield;Fk Sochi;45858;16
Eric Bicfalvi;1,0;Midfield;Ural Ekaterinburg;46504;10
Mohamed Konate;1,0;Forward;Akhmat Grozny;457743;13
Maksim Belyaev;1,0;Centre-Back;Arsenal Tula;98533;60
