pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;cluster;Nombre
-0,799318546479066;0,03942859636311311;0,11768581374217871;0,2983271239019338;-0,1704759252117376;0,26746595730704886;0,10990213444330976;0,04945565632721419;0,16651126984485484;-0,20984955031011282;1;Nemanja Gudelj
-0,24020519943562305;0,19122909518427808;0,2137062905435547;0,05810543413640737;-0,003321467014856427;-0,059951197164941336;0,013136328440213514;-0,08347903537933203;0,06963476639729475;0,013169009590593021;1;Hector Herrera
-0,42781686832903476;-0,000825450835799877;0,34889289716303407;-0,06545581684753148;0,12804055391675226;0,04905955611613403;-0,21248786214052715;0,06628012171560235;0,01196711750427369;0,08196093785119656;1;Fran Beltran
-0,2821568221424814;0,12813751015018746;0,1275452225495955;-0,023526349485520563;0,1928052977263897;0,03406503803448756;0,2417523025748723;-0,0769104487195792;-0,10470075986493858;0,061116934331700894;1;Francis Coquelin
0,46701117184431284;-0,1746914914335319;0,3174510258011829;-0,02704149339518495;-0,10790732302803127;0,008862872841181101;0,09847424054829709;-0,04612648121112088;0,06478893277928621;-0,007076651411094896;2;Sergi Darder
0,3492016086434852;-0,12268455260324176;0,0010441392702355656;0,07725960522652986;0,11449739042589667;-0,2650360253736221;0,02762991564973014;0,10362794237489117;-0,029204077802792886;-0,07441746734370619;2;Oscar Rodriguez
-0,2995289296714656;0,08377892426558459;-0,004372645671502924;-0,038411201689686626;0,21224654416261224;-0,013832519815010453;0,0054086061044632495;-0,08529561844527894;0,009448564481272199;0,02864021507312589;1;Santi Comesaña
-0,4738067812713245;0,16486192914053058;-0,08865759238568796;0,08150902900443768;-0,1838638307431953;0,36073896276486905;0,06324024065337128;0,029772898049681654;0,21641744111021208;-0,03769209080473876;1;David Lopez
0,20516762099159164;0,17688395593188844;-0,27494488015902185;-0,037019568195762256;0,15493509846368742;0,1766458966469457;0,18734039745657813;0,011236201840434177;-0,024030981577810924;0,05621347483155386;2;Ilaix Moriba
-0,35200566678582856;0,011367530042669504;0,19185034826079458;0,030063035605938163;-0,045438528330397174;-0,03077463477556324;-0,056311474759763835;-0,008875016134965764;0,050275568113488205;-0,035294959345152956;1;Andres Guardado
0,40194547468138275;0,11972484299503801;0,23813626138662242;-0,16171354615206385;-0,0700816690381257;0,02116668068760761;-0,008243692781856042;-0,10020162742995707;-0,060532379931923994;-0,06365963355864063;2;Oliver Torres
0,1395551973063782;-0,1380543475148224;-0,05151138963624809;-0,0017236892077991182;-0,05506046265305815;0,06705010088061272;-0,05352631823738199;0,07673068241865529;-0,004482875124516488;0,042731406668254555;3;Mauro Arambarri Rosa
-0,24239556155077188;-0,09077600182737801;0,2177633003058481;0,08700025893352392;-0,13491063437847553;0,2131710713155101;0,02079110444645425;-0,006748233977622924;-0,01226251477437825;-0,049808838909860674;1;Keidi Bare
0,5169171948004363;-0,1756044476133033;-0,08145751451742828;0,04084073037392409;-0,1491307426038519;0,010565301855012912;-0,040509464957859564;-0,03174896680066863;0,03479694879197632;0,04088041335389088;2;Carlos Soler
-0,2729603054794977;-0,05509559277554839;-0,051917156627342045;0,1314687270272803;0,2081794095239148;-0,0070417921941406435;0,10494288437503597;-0,16381399145515999;0,17049319787212808;0,024370283105740395;1;Y. Herrera
-0,550865076154287;-0,03767410238311446;0,2525268675898974;0,03639778736514875;-0,06853511833530045;0,02162075842443795;-0,10458368766742084;0,024585794851770117;-0,04620516330185813;0,024667298169365214;1;Ander Guevara Lajo
-0,18230729880900595;-0,031264924093392335;0,09136133444118887;-0,12009957691555016;-0,07807743556681009;0,07820519181760258;-0,023720659232016838;-0,051545112183257254;0,10522008138815224;0,004736706586555548;3;Pepelu
0,07187801012095682;-0,17176734560454116;0,12228355179337591;-0,020273560977423218;-0,10037792078857535;-0,07580307640897777;-0,028333655636121405;-0,1440755244117305;-0,03614493523879622;0,0062232418524190945;3;Unai Vencedor Paris
-0,4898868585234848;-0,25520222231797307;0,08759661613966806;0,024165374951250155;-0,16302405715690457;0,02112388009593188;0,06666166557364434;0,020169814517908044;0,021594354706628884;0,007325334626594186;1;Omar Mascarell
-0,7146252800693578;0,30409216209119583;-0,2070482031346748;-0,1298843212347661;0,06378762986460082;0,0028159982053788837;-0,07037098863617183;0,03318406337341873;0,07810040199594562;0,060502175462937985;1;Renato Tapia
0,01791007159174427;-0,2345208979764004;0,6885712796319136;-0,23101703416224045;0,25429922013224887;-0,19684330468175654;0,07862401980137107;0,006249592135923173;0,03510544973367606;-0,1068359061355888;3;Riqui Puig
-0,4477792033098279;0,07796934024911932;0,04401377697917628;-0,12209462727807656;0,0013459009204977027;0,007051667244302192;0,025729178649223475;0,0053492936683062365;0,010261042872077696;-0,00942003458776774;1;Manuel Morlanes
0,5110002090709435;-0,06036377671195693;-0,12088943871365436;0,1423250771599204;0,03636840427300552;0,1435854968685032;0,042581320376101336;-0,05170991828615918;-0,04248337750738422;0,00625589890212799;2;Dani Rodriguez
-0,2002695097989953;-0,17036707754560562;-0,44933637611967775;0,13585146300134;0,019274708829948542;-0,11766441633291531;0,06343419185967161;0,11358079341121494;0,031731960382821174;0,05091393570131598;3;Gonzalo Escalante
