pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;pc11;pc12;cluster;Nombre
0,1081333336402889;-0,055980846453302556;-0,024763549067018664;0,052919049026855576;0,09849097658554201;-0,10364384371726863;-0,055165413083741524;0,13978413778120063;0,039987244039553754;0,10860425347952635;0,12677975326323804;0,014659113775361658;4;Renan Lodi
-0,1558464953103599;-0,05017609263229518;-0,08876063946556996;-0,0944231508701274;-0,0819513202166932;0,12399851690523889;0,07800780641089111;0,1525600794026084;-0,09286299003289952;-0,04807170049717969;0,011761694265932918;0,02523373654877071;1;Joseba Zaldua
0,07886789200110464;-0,016150313298088692;-0,1598968140528437;0,13757252976582743;0,01631539670074117;-0,008797408035829336;0,14456979464245945;0,07323751554036285;0,010315883382698737;-0,09927613878122848;-0,07371234208167482;0,02977750527733942;1;Pablo Maffeo
-0,24169499361282915;-0,1442792011479723;0,17629584313079727;0,0952946426862303;0,021757196518645563;-0,14398552997473912;0,05925912611182574;0,10320057158607727;-0,12864834283036447;0,03110733349687768;0,034888816714739326;0,13604838209408548;3;L. Augustinsson
0,5161125546726776;-0,04735053628149397;0,16168450065698947;-0,19734818384573738;0,3113177188036717;-0,07439609637805948;0,06001507598055405;-0,060894505792149646;0,10501972122085648;-0,08280405964233457;-0,18408706190891494;0,026348450283370507;4;Alberto Moreno
-0,23247844773911827;-0,08254855043957704;0,028967161229938244;-0,07073351227610314;-0,0820035433074926;-0,0928510650676653;-0,1414288547654099;0,056428342450660654;0,08253797888412508;0,014738816183411557;0,024848222090555497;-0,07523313270472415;1;Kevin Vazquez
-0,3625789387866621;-0,07255608260448398;-0,09637163185164879;0,2748124791453909;-0,21691112043121843;-0,24949642693144003;-0,33123489666550726;-0,09100874156199791;0,34206763745345525;-0,05388926570718207;-0,08377754211278478;0,09304799078280453;1;Balenziaga
0,058801534348559795;-0,03419754384516872;-0,14648086081836822;0,18356079778667214;0,05738890497321509;0,026804024603291808;-0,006576006185915777;0,0665207003994644;-0,08820347923169224;-0,06981862308263824;0,12488492424038677;0,07062840926247956;1;Adria Giner Pedrosa
-0,6075728894014136;0,8317473202274523;0,44179209587436563;0,04504035069475035;-0,08671698767112704;0,30312800768247417;0,14597757833343847;0,022135539897873417;-0,015873817565598088;0,06576181358584719;0,012725489360199014;-0,01824375220850949;2;Juan Cruz
0,018392028785029147;-0,09538182814129727;0,010617227794846721;0,1696071821754748;-0,18801311334609047;0,06728283221390469;0,16356984059420274;0,07813363919349052;-0,13509474375232464;-0,011336216483628613;-0,11855098257130352;0,08258233960371633;3;Jaume Costa
-0,0677583092951732;-0,013656201487126788;-0,16386570560268027;-0,04233757649384168;-0,08160437565082342;0,03359465884916978;0,036688939099449584;-0,050399769059217905;0,053021952492254894;0,08273815815819592;0,030605722315910355;0,0332288599340171;1;Nacho Vidal
-0,057330985118183915;-0,00812313054037605;-0,27319025276086;-0,015467673737175254;-0,21261396934554555;0,12493529018291175;-0,052734912608767864;0,21429175402268125;-0,00478925744668336;-0,06566156623862017;-0,01372966631959568;-0,06566488077318461;1;Thierry Correia
0,1150302140138724;-0,06242623580082534;-0,017793680484776322;-0,0692464036410349;-0,06728896227646511;-0,0007457215399563333;0,0072882492587333534;0,08365382210349494;-0,10183460116430687;0,15774421641112457;-5,754928284441096e-06;-0,07819115995512169;4;Carlos Clerc
0,02146547934202823;-0,002958947875872523;-0,1751217536178601;-0,23258878183874102;0,1753848713928045;0,18008723835089246;-0,23001623710507388;0,19566326843010684;-0,07718518150617454;0,06834463789304139;-0,051365526854537276;0,04229516211823084;1;Oscar Gil Regano
0,0692562149354211;0,03211932254467175;-0,13995357221131846;0,01342209526547659;0,3988404032602511;-0,13090492662676984;0,11430663251160851;-0,34454678438935743;0,07490408736073839;-0,0023796158917383423;-0,034751121273635374;-0,07096971833310944;1;Daniel Wass
-0,12533853600790892;-0,023263154044849972;-0,20108548023546696;0,2591506130017228;-0,01987876750274872;-0,07162502145805932;0,18064951971914098;0,05204542833156648;0,010811411796123403;0,04995752541517394;0,03697482141620867;-0,08115162740847177;1;D. Foulquier
0,009364016001579345;-0,09342246535934211;0,12421762929805012;0,025920941865273908;0,10765260668316252;-0,001369594411261437;-0,2088433292234449;-0,15119076716174087;0,01590940650388399;0,17635210759089628;-0,055559952817543806;0,01053705171390622;3;Aleix Vidal
0,13780898970940655;-0,07114112772409585;0,08986543103839716;0,051688439519603085;0,17535574262108447;0,16313190614919576;0,012871671638859977;-0,1195779246610487;-0,04358964342820142;0,10218424574197488;0,08971657557493844;-0,08662200441746556;3;Son
0,03434525235693134;-0,049052524066868906;-0,042206529291334095;-0,04951508621010455;-0,022502530789895666;0,11932355724016662;-0,11979506012723899;-0,09895850585054995;-0,04333596591304961;0,2002825195532579;0,08167251612999689;0,025491691055440493;1;Miramon
0,37948424962938365;0,06378515568728141;-0,39867857177703603;-0,1232677838468822;-0,14093280155877738;0,14855506785779501;-0,02693086091811554;-0,03003678765093304;-0,11695835710957052;-0,04133732151948403;0,002688160369624176;-0,02686599178053394;4;A. Espino
-0,265506433750945;-0,05013305687337051;-0,18128602224905338;0,19227899338289814;-0,2458429669164684;-0,16229842229127356;0,0838718942486285;0,07870442474918488;-0,07408799741829168;0,09165328993364581;-0,018854800966824316;-0,005961914248944276;1;Toni Lato
-0,38224855928619716;-0,015535701014303755;-0,22564683179812645;0,07991828400050345;-0,13165177191351687;0,10955964406087974;-0,0014155954986716744;-0,08280288530798496;0,04355578477212793;-0,17666439845985868;-0,14006303873701736;0,09507993278732306;1;Carlos Akapo
0,0006256496346796705;-0,10225757613993731;0,02383935765264136;0,18844034125823106;-0,1783249947716208;0,2500474036577406;-0,055477441164150466;0,08624010716309394;-0,017256354519149975;-0,07072591362945371;-0,07426814428256999;0,046513409315058894;3;Carlos Neva Tey
-0,03516882347104266;0,016200259452078092;-0,1924858463786906;-0,05130588676962346;0,08608195565396722;-0,0284708896974562;0,1311253032371551;-0,14579524348547623;0,07596848896929655;0,02453013570778088;-0,18675052932163297;0,2041447004130369;1;Sergio Escudero
0,37034909706522806;0,07651184804839137;-0,24413049415643176;-0,06945554332230276;0,5532607900557374;-0,2988134247399777;-0,025881142522404393;-0,05066855562264854;0,2718784914239306;0,15479529676374942;0,21118854609194246;0,06639736746434359;4;Aitor Ruibal Garcia
0,02140659967508467;0,05775021150457088;-0,429977323976738;-0,02358116265754984;-0,10631608849568712;-0,20581816716712095;-0,1352662458562355;0,01660234133355276;0,1251296823312304;0,06194630308854564;0,029966543185195982;0,004534398128342796;1;Quini
0,21132801267925805;0,043232915043361395;-0,41770951444011906;0,23897794629576344;-0,31577289102038475;0,01601996482029273;0,03958794368698248;-0,06878217422916207;0,09734917049215851;0,04438391773914201;0,008885244183619655;-0,014711245402059559;4;Juan Iglesias
0,17124185351157842;-0,07028467567481735;0,058228453101333795;-0,00792560711022465;0,0637391887868009;-0,08412796512541786;-0,1398539284971924;0,16096775679484795;0,2913774746918729;0,15541112973617408;0,007222786206060952;0,04597490679543422;4;Marc Pubill Pages
-0,20891331808379782;-0,0082565964688461;-0,15036242073094425;0,005657552468430069;0,09641315917271683;-0,24985233563204887;0,016561317343872364;-0,06423832924077422;0,17398130855673868;0,07502677932967035;-0,187776535342039;0,1204343869450952;1;K. Rodrigues
-0,26229409773328566;-0,0021888578653083512;-0,2624622253707656;-0,01183262594274419;-0,05113754433682434;-0,03308028215114271;-0,07651287023530969;0,0782750013209515;0,0793097472296924;0,06322706829104852;0,02887353520149907;0,054112181088671725;1;Isaac Carcelen
-0,35133907734572034;-0,017626282142445826;-0,2680474936441698;0,19895248077544855;-0,04704775824624455;0,037100111757454465;-0,07583524978102155;0,1209773943882998;0,061520276537371556;-0,18137857024605597;0,07244373660750844;0,0134905097026438;1;Santiago Arias
-0,09165254603849031;-0,041656478522620444;0,026317303898149087;0,1930166320222599;0,29065559920189526;0,10978536461341204;0,05963437434912578;-0,25999226292390865;-0,0533810897448849;0,06249995147724392;-0,1109395785674;-0,07966754067861673;3;Enric Franquesa Dolc
-0,23493506888082202;0,03940886195331575;-0,3932955990592812;0,01452677413311467;-0,18763414712094023;0,04498512068504494;-0,0971406234795286;-0,02091172210279474;0,1817769566224871;-0,04301252400133667;-0,07311008097770591;0,01781028616394783;1;N. Tenaglia
-0,006787881922704891;0,09851426589798339;-0,6197480160911911;0,3086349873172625;0,18089907304510747;-0,21252009220646798;-0,10550245085634608;0,1495499605501478;0,06958628392268311;0,11433455865776469;0,25152311386312787;0,13980518903437245;1;Santiago Arzamendia
0,17658879784669695;-0,11889376381472083;0,35898962298296105;-0,36534925174821675;0,053438760536097085;-0,017625835771600054;0,1756391747525718;0,05299484750614369;0,13859697933957377;-0,052770087230690196;0,03645227351928986;-0,07252406075751369;3;A. Davies
-0,20133887957655952;-0,2121221627142194;0,5932383843857166;-0,33372951578394816;-0,06846507297989042;-0,011629902638111804;-0,11916418573290187;-0,248463375541966;0,13961393979115436;-0,14984223320284398;0,06256426235995004;-0,054959491268807566;3;B. Pavard
0,04841009646332615;-0,13751341170979592;0,31394274310989995;-0,06282995633443253;0,15228566256583909;0,31237033261489994;0,029885531400892996;0,19858718266105596;0,0828766382627624;-0,11693661992463235;0,003468254703267519;-0,034316760903885184;3;J. Frimpong
-0,10780783312063287;-0,15835481798659987;0,4212098770084001;-0,15729512664887782;0,32105710911144025;-0,060459691206715814;0,019097995180142775;-0,03280298737269098;0,10026132219158088;-0,008473352246954611;0,10419897674161986;-0,007686088194027551;3;Raphael Guerreiro
0,03123466476045916;-0,14683417368910334;0,31504099217704107;-0,20135460121212262;-0,09991556582345729;0,0933895076517071;-0,006127736725296748;-0,02191454169195112;0,10043697178517236;-0,06349154138833348;0,007177332389351145;0,027841637242433395;3;Thomas Meunier
0,6333132740636098;-0,1311044290413151;0,2711671554907994;-0,09044335356537038;-0,18997866342256323;0,13511234811597464;-0,06180913909057833;0,035900322566724145;-0,034356362524980776;-0,08529582107723097;-0,11728406838986614;-0,07993402267733597;4;Angelino
0,39753883501853116;-0,1935428003526826;0,4401498073825927;0,20892074910494315;-0,025986669507811973;-0,05105850565420152;-0,09680437488285287;-0,030104028963905613;0,14457383451787217;0,0340551317360869;0,03806764167027459;0,011488798850627554;4;Borna Sosa
-0,2609326508981784;-0,10030565821298129;0,16921903188529538;-0,2403679043713518;0,14727871088656297;-0,3433251157350222;0,3318498723800321;0,341361587856354;-0,023470778628562596;-0,23927751460605348;-0,029291446367257563;-0,10346432102907364;3;O. Richards
0,09135039430073548;-0,058299503459655184;0,075574556281531;-0,21699097964737535;0,025491467276543788;0,10050701263282706;0,10359992169617563;0,033132341867956064;0,1343232589141296;-0,026620567624109928;0,03907938484703604;0,030126973603499092;3;Nordi Mukiele Mulere
-0,26200787574977835;-0,13121150206821405;0,28174391585461867;-0,22402139338964377;0,20998001473789424;0,2762114346350278;-0,029271452646581847;-0,01916615510216092;-0,14237886984619488;-0,06698683861781327;0,06310764488023302;-0,026137372148137644;3;Nico Schulz
-0,03163194220815001;-0,024842859554592624;-0,051344427299749314;-0,39885729896481775;-0,11191020460356932;0,08400966525708721;-0,003410051023554676;-0,10857901430147536;-0,1267064820419375;-0,10350205408926166;0,02898936014873212;-0,06408492450374192;1;Jonas Hector
-0,6548320289698939;-0,15742538994312547;0,3408074055329194;-0,3823847474131146;-0,06519425554385938;-0,10872568445355318;-0,08759318430397771;-0,06739966179700269;0,03726120118397632;-0,36150201735915743;0,1304518201052226;-0,1516275465211049;3;Josip Stanisic
