pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;cluster;Nombre
-0,1594706695719464;0,11502704998888777;0,16503678194406518;0,22831199129825208;0,11058908785219468;0,13053881981195373;-0,07993874481668597;-0,06983551115316897;-0,029086095262080926;2;Oscar Duarte
-0,3281525243314558;-0,1636343246533109;0,12007761885038147;-0,06565464195195757;0,005904889135254934;-0,05333463385859696;0,0028450824719577377;-0,10074478629026663;-0,15476223665542163;3;Martin Valjent
-0,18370161604833005;-0,22483825407991742;0,2447868832156294;0,07020883656834025;-0,09871567450639482;-0,005876068068390259;-0,03188843173787029;0,00881682301152379;0,0049277583600960476;3;L. Cabrera
-0,12672342121166927;-0,030514685924661302;0,22472982035412833;-0,3220366516885767;-0,08200464437033193;0,04956537117393442;0,09682895059328293;-0,21103801324780075;-0,007018834566795362;3;Unai Garcia
-0,20783847264490105;-0,05000764474586545;0,13882283411344504;-0,11544241370584124;-0,18093514626583632;-0,027470599681361004;0,10626502456517635;-0,015202683015885845;-0,10646600093366386;3;F. Lejeune
0,215415935600252;-0,27073174906431163;0,21505653064008817;0,23179228157949597;-0,049628593164429996;0,0004624952065755306;0,1979954652082538;0,1325802154025983;-0,023065206692982745;1;F. Russo
0,6672587816631684;-0,3845310197035213;0,11735264448648217;0,37448256854042705;-0,05018102077042388;0,31514465777004913;0,10561618764581795;0,154680357351401;-0,09522730406518345;1;Hugo Guillamón
-0,24297375474375887;-0,028893229571378486;0,19825078491929277;0,05749265796498848;0,2916354026895103;0,1849874819467695;0,09825272748581841;-0,07567391901137546;-0,05727063890980969;3;E. Saveljich
-0,102819715167742;-0,20009744397849805;0,28973667997839675;0,1220827990869397;-0,028133329361779005;-0,03233354483579418;-0,06208864499477988;-0,027793492067419785;-0,06831009049021823;3;Victor Diaz
-0,07253526072093609;-0,17683008407530432;0,26219794562119225;-0,28311761091310267;-0,07352689028434294;-0,019360896210829842;0,051789398122980064;-0,18960854826071677;-0,12444548328197451;3;Fali
-0,3224245609572536;-0,15046822889169365;0,30680167966326455;0,05534536288380038;-0,0839722451652112;-0,14626913149219803;0,02665524331083893;-0,08106002990060344;-0,09338412772455311;3;Laguardia
-0,003646126403111811;-0,33180394464494795;0,028126783246329983;0,04312217032317674;0,2912094800601493;-0,022588739070772548;0,0837244141746688;0,019971773926345124;-0,09045683689683207;3;Diego Gonzalez
0,3259906659819263;-0,175807215783613;0,1728855954311174;-0,161699544065362;0,05452122054729099;0,060032612418641086;0,042377932726702594;0,034743897758651957;-0,05192474538039524;1;Raul Torrente Navarro
0,1695801437263115;-0,1705419109535429;0,08810282515008762;-0,34659426796878856;0,05216938225057718;-0,061330108074421685;-0,18106263081880838;0,07822319846430895;-0,17451533180921802;1;Varazdat Haroyan
-0,1347576964676389;-0,21642118403548394;0,18172837482291743;0,0890175844340995;-0,07409194313659712;-0,04416401326957144;0,051656862216599674;0,1287609028636322;-0,054754533383339465;3;Domingos Duarte
0,054529935984574014;-0,346072386102611;0,058258609694731976;-0,004921813864396516;-0,01553564945379255;-0,0674244597248127;-0,15977995837237557;-0,25021145284424656;-0,09274556338539873;1;Sergio Postigo
-0,22430266605742366;-0,31800853768221893;0,10922843721558495;-0,05576794372598974;0,01794470393406271;0,002428255819973958;0,29855306741377247;-0,13112031634696092;0,039335477184583634;3;Victor Chust Garcia
0,08032445297754733;-0,27909393983650604;0,4420606527578612;0,049403405963766085;-0,023240528747886617;-0,11703118470473159;-0,06677891267363713;0,001873254189381234;-0,08800576313210395;1;Juan Cala
0,3237080084972771;0,04606595549266429;-0,5958342918353772;-0,0776054913444144;-0,14543941689054832;0,11648623833993237;-0,016294994606838923;-0,12582960818360425;0,09743749836826411;1;Lucas Hernandez
-0,07998715304647842;0,13753367299121116;-0,5408090861497002;-0,035220985555898046;-0,23242285307150026;-0,16210217798632004;-0,0966757983906421;-0,06932715911821591;0,01815762601937629;2;Niklas Suele
0,13858542082791497;0,23834642732450942;-0,1397132431077682;-0,07942762506829966;-0,28281373001512694;-0,03990284069889934;-0,12912989760062268;0,04531838658344899;-0,011125896034320334;2;Nico Schlotterbeck
0,18496578471164796;0,4265473070150385;-0,32582066848131536;0,23845054369934954;-0,001846737512024305;-0,14507150757267112;-0,048988382644393015;-0,018904123020008646;0,17001459281784298;2;Mats Julian Hummels
0,0010982260825288617;0,022013875625637953;-0,40826118207964407;-0,0519130111906732;-0,05939710637639308;-0,010902530166330082;-0,11118838337605877;-0,17373828884641315;-0,06829648174662707;3;M. Akanji
0,5314231146157743;0,013121130713913989;-0,47372121530139877;-0,11874516557716171;-0,28031778841494903;0,15001302211362139;0,059379648926243526;0,1002202948386834;-0,01965571599662716;1;Emre Can
-0,23745422981103464;0,0935336699041099;-0,13912495723055693;0,13900777243870896;-0,00948950376978893;-0,022273234150706388;-0,0880938494952879;0,04378820491353726;0,09937237463776417;3;Jonathan Glao Tah
0,3714930125522802;-0,2717535673084184;-0,2608151574451747;0,07175571206378771;-0,12059240400333449;-0,008195195630840538;0,047547728719963316;-0,22448600352124565;0,0789676871765018;1;Florian Grillitsch
0,2211247577952238;0,4122662465769043;-0,08684222687620761;0,07673659588243091;-0,14579401102685074;-0,2386179007643244;0,12205100176630736;-0,05154224074660361;-0,003945362251332716;2;M. Hinteregger
0,029359128692572813;0,015666839111183255;-0,03469506368484392;-0,1944123810008591;-0,006096872658887658;0,03920205331007422;-0,08653711254676706;0,0378037752314464;0,0125859190754137;1;Moussa Niakhate
0,2386783690564014;0,22396106771172858;-0,15213078312723413;-0,025122016133319977;0,008213035191715368;0,15718971125077144;0,006333211689055099;-0,15611568285868163;0,016807661536677492;2;Ewan Ndicka
0,057283263838436224;0,05847878704829463;-0,3925247014689855;-0,17693747963290288;-0,038696191554529205;-0,17357890033880244;0,08407294021600518;-0,05582699192237662;-0,10727550359461241;1;E. Tapsoba
0,18083139980008245;0,03594145995367038;0,03346199261155842;-0,17298022232292642;0,2079470491842882;0,16671198309511773;-0,015914572765083578;-0,14370133266558568;0,13404857139202797;1;Timo Baumgartl
0,12002440421678175;0,533838123855946;-0,4048982634755337;0,37261214897623807;0,09183921727343326;-0,06030480281554386;-0,1182718466275796;0,13690978507382007;0,05841482462775814;2;Dan-Axel Zagadou
-0,10595484544278731;0,03391813790303717;0,24201107409631178;0,19521550714625538;0,051198938119342494;-0,004462276693676872;-0,11049543476135033;0,003812616014880535;-0,024493121677772137;3;Reece Oxford
0,5060551096479688;0,4754719561552512;-0,3169388172600984;0,16872191464784111;0,15511567670801035;-0,29322019051930703;-0,055897857274407714;0,11983715093842108;0,021410476864856268;2;Timo Bernd Hubers
-0,10565489675126195;0,015164991631958068;-0,06196199722166701;0,08007352106810446;-0,11621265205796871;0,13355546120216602;-0,10991045777212934;-0,15902600817246507;0,23372420573055191;3;M. Ginter
-0,05757542926054027;-0,2772525498089326;-0,3270430514815238;-0,11967075309585791;-0,3580523606446526;-0,10584773639883249;0,043091318147014494;-0,02781633375202586;0,04488237263759954;3;L. Klostermann
-0,09417539701960155;-0,2241447651635973;-0,30561767420668606;0,1838870785589273;-0,2882190086059395;-0,11780316828495556;0,18816194003339706;-0,011786082706951244;-0,12340641485073583;3;Kevin Vogt
-0,148670910481261;0,06118785861035894;-0,25946010673723713;0,12001886645203878;0,1819193273966913;-0,06677010239879838;-0,024341952753440844;-0,055245948056300447;0,05494881381178361;3;Nico Elvedi
0,42298054644267;-0,041413084929536964;-0,08864261974300448;0,1627341791355409;0,14141388384326437;0,09977496282700742;0,05687686603584752;-0,0519165797144849;0,03772032766805827;1;Stefan Posch
0,5742180162879736;0,1681589291990892;-0,15359386794097082;-0,015907364940420388;0,07732809788130998;-0,16397447880999355;0,01735327897892082;0,039712124369062275;0,03615376041786118;1;Tuta
0,2453982448119206;0,15621542213491119;-0,12628049855846957;-0,17985444552865137;0,06618055870678193;0,19683520917748096;0,12850316901351447;0,024045986099573893;0,14376223785375844;1;P. Hincapié
0,0648870628190061;-0,10345347330267606;0,0426999781738761;0,14545432507786318;-0,07836243599071933;-0,23371993028603424;-0,03901052848824104;-0,010263591844642995;0,02411549655390747;1;Robin Knoche
-0,23500956736012957;0,09862945906861652;-0,12039128837545646;-0,2958924096595574;0,24373743655656602;-0,1446649853014429;0,026311772493423147;0,18418105207458446;0,09746125829424387;3;Niklas Stark
0,044544492864182814;-0,03670029682208086;-0,06883440724285328;0,05524972382616914;-0,040622330471731666;-0,07003621812456004;0,09942645489367304;-0,2612039874105749;-0,03963050961354477;1;Hiroki Ito
0,287875801735395;0,18175101703387136;-0,15448008889494916;-0,16671923488010043;-0,1403665506786252;0,03668397715148407;0,013196299820973641;0,07603795274058078;0,03621592114722651;1;Maxence Guy Lacroix
-0,5944540283586704;-0,04331197768036388;0,04670662145148913;-0,15692360130055824;0,04798880569998831;-0,10785118647363372;0,04922707229311014;0,05625884365136686;-0,03683648123190908;3;Anga Dedryck Boyata
