pc1;pc2;pc3;pc4;pc5;pc6;pc7;pc8;pc9;pc10;pc11;cluster;Nombre
0,6536391870166718;-0,0794861095439756;0,004272967080285064;0,010428224447498496;-0,2558538797507147;-0,027405970761574968;0,005020039320896941;0,12199573757152547;-0,0858063769236628;-0,09938731655190679;0,008149973921806027;1;F. Pellistri
0,5314509946607471;0,05469532368378251;-0,649350099087995;0,016771088348136183;-0,23679020340153337;-0,002985251832323856;-0,1278505117646918;0,10940554575455204;0,08167830061386157;0,04271846918653476;0,04463603576976372;1;Ferran Torres
0,5932055317926006;0,5276704466697285;-0,39169062763292223;-0,2886529466399807;-0,11694672015296968;0,09664364098410774;-0,010287634759935549;0,017994289465591347;0,004978853077117992;0,009057927089551754;0,016298496895597175;1;Serge David Gnabry
-0,35691311903757916;0,36035540275781563;0,04311295601618938;-0,004237905953263675;-0,2553676137023167;0,12929225122788807;-0,1679556104986695;0,010231114559122323;0,027647835397588878;0,10507879207475894;-0,011336390029446669;2;Kingsley Coman
0,5302491005486025;0,1584307742682505;-0,5912458097686204;-0,10933264691339478;-0,3864405727667484;0,11675007196577028;0,04408571897923472;-0,060134228369069634;0,047114560830473724;0,09785991597842741;0,11184632519186563;1;Leroy Aziz Sane
-0,35268785168652383;0,5965151947330353;-0,3702259174134228;0,18354123288059798;0,38051254770967163;0,22887832191606422;-0,15916362650463983;-0,10118680546454237;0,10773218273922301;-0,10290059120112369;-0,16977723948885645;2;Thomas Muller
-0,45008434493488314;-0,07262609747526386;-0,42118417987596146;-0,29319401778035536;-0,27488845092939207;-0,028553908244281792;0,1658471362424623;0,13932258645993584;0,02211772824555789;0,08344863622403997;0,04355042146418429;3;Jamal Musiala
-0,37218814053326316;0,7426358890753181;-0,10769968835376473;-0,15879363008936415;-0,03026450783628432;-0,022639211233838077;-0,12267520444327147;-0,07363173885642951;-0,07557280913428598;-0,126301021082967;-0,032625531631972814;2;Moussa Diaby
0,7237239276340482;0,3038087517623996;0,21292232273909675;0,012884333980601521;-0,04612255843509777;0,1666543001185845;-0,04995355394487659;-0,012034661173670533;0,11729033965483981;0,038088635765817426;-0,1732372061762673;1;Filip Kostic
0,5802508679891777;-0,05582913851996022;-0,5335033625053915;0,0877466483893815;-0,16410518989642361;0,2423558578933782;0,007906316631595606;-0,14770173412073484;-0,04832355939047952;-0,14732500206458715;-0,0501577122069981;1;Jonas Hofmann
