;jor;coach;system;teamid
0;1;Philippe Hinschberger;4-3-3;1416
1;2;Philippe Hinschberger;4-3-3;1416
2;3;Philippe Hinschberger;4-3-3;1416
3;4;Philippe Hinschberger;4-1-4-1;1416
4;5;Philippe Hinschberger;4-1-4-1;1416
5;6;Philippe Hinschberger;4-1-4-1;1416
6;7;Philippe Hinschberger;4-2-3-1;1416
7;8;Philippe Hinschberger;4-2-3-1;1416
8;9;Philippe Hinschberger;4-1-4-1;1416
9;10;Philippe Hinschberger;4-1-4-1;1416
10;11;Philippe Hinschberger;4-1-4-1;1416
11;12;Philippe Hinschberger;4-3-3;1416
12;13;Philippe Hinschberger;3-4-2-1;1416
13;14;Philippe Hinschberger;3-4-2-1;1416
14;15;Philippe Hinschberger;3-4-2-1;1416
15;16;Philippe Hinschberger;3-4-2-1;1416
16;17;Philippe Hinschberger;3-4-2-1;1416
17;18;Philippe Hinschberger;3-1-4-2;1416
18;19;Philippe Hinschberger;3-5-2;1416
19;20;Philippe Hinschberger;3-5-2;1416
20;21;Philippe Hinschberger;3-4-1-2;1416
21;22;Philippe Hinschberger;3-5-2;1416
22;23;Philippe Hinschberger;3-5-2;1416
23;24;Philippe Hinschberger;3-5-2;1416
24;25;Philippe Hinschberger;3-5-2;1416
25;26;Philippe Hinschberger;3-5-2;1416
26;27;Philippe Hinschberger;3-5-2;1416
27;28;Philippe Hinschberger;3-5-2;1416
28;29;Philippe Hinschberger;3-4-1-2;1416
29;30;Philippe Hinschberger;3-5-2;1416
30;31;Philippe Hinschberger;3-5-2;1416
31;32;Philippe Hinschberger;3-5-2;1416
32;33;Philippe Hinschberger;3-5-2;1416
33;34;Philippe Hinschberger;3-5-2;1416
34;35;Philippe Hinschberger;5-3-2;1416
35;36;Philippe Hinschberger;3-5-2;1416
36;37;Philippe Hinschberger;3-5-2;1416
37;38;Philippe Hinschberger;3-5-2;1416
