;jor;coach;system;teamid
0;1;Markus Weinzierl;4-2-3-1;167
1;2;Markus Weinzierl;4-3-3;167
2;3;Markus Weinzierl;4-2-3-1;167
3;4;Markus Weinzierl;3-1-4-2;167
4;5;Markus Weinzierl;3-1-4-2;167
5;6;Markus Weinzierl;3-1-4-2;167
6;7;Markus Weinzierl;3-4-1-2;167
7;8;Markus Weinzierl;3-5-2;167
8;9;Markus Weinzierl;4-2-3-1;167
9;10;Markus Weinzierl;4-4-2;167
10;11;Markus Weinzierl;4-4-2;167
11;12;Markus Weinzierl;4-4-2;167
12;13;Markus Weinzierl;4-4-2;167
13;14;Markus Weinzierl;4-4-2;167
14;15;Markus Weinzierl;4-1-3-2;167
15;16;Markus Weinzierl;4-4-2;167
16;17;Markus Weinzierl;4-4-2;167
17;18;Markus Weinzierl;4-4-2;167
18;19;Markus Weinzierl;4-4-2;167
19;20;Markus Weinzierl;4-4-2;167
20;21;Markus Weinzierl;4-4-2;167
21;22;Markus Weinzierl;4-4-2;167
22;23;Reiner Maurer;4-4-2;167
23;24;Markus Weinzierl;3-4-1-2;167
24;25;Markus Weinzierl;3-4-2-1;167
25;26;Markus Weinzierl;4-4-2;167
26;27;Markus Weinzierl;3-4-3;167
27;28;Markus Weinzierl;4-4-2;167
28;29;Markus Weinzierl;4-4-2;167
29;30;Markus Weinzierl;4-4-2;167
30;31;Markus Weinzierl;4-4-2;167
31;32;Markus Weinzierl;4-4-2;167
32;33;Markus Weinzierl;4-4-2;167
33;34;Markus Weinzierl;4-4-2;167
