;jor;coach;system;teamid
0;1;Viktor Goncharenko;4-2-3-1;16704
1;2;Viktor Goncharenko;4-2-3-1;16704
2;3;Viktor Goncharenko;4-2-3-1;16704
3;4;Viktor Goncharenko;4-2-3-1;16704
4;5;Viktor Goncharenko;4-2-3-1;16704
5;6;Viktor Goncharenko;4-2-3-1;16704
6;7;Viktor Goncharenko;4-2-3-1;16704
7;8;Viktor Goncharenko;4-2-3-1;16704
8;9;Viktor Goncharenko;4-2-3-1;16704
9;10;Aleksandr Ermakovich;4-2-3-1;16704
10;11;Viktor Goncharenko;4-2-3-1;16704
11;12;Viktor Goncharenko;4-2-3-1;16704
12;13;Viktor Goncharenko;4-2-3-1;16704
13;14;Viktor Goncharenko;4-2-3-1;16704
14;15;Viktor Goncharenko;4-2-3-1;16704
15;16;Viktor Goncharenko;4-2-3-1;16704
16;17;Viktor Goncharenko;4-2-3-1;16704
17;18;Viktor Goncharenko;4-2-3-1;16704
18;19;Aleksandr Storozhuk;4-3-3;16704
19;20;Aleksandr Storozhuk;4-2-3-1;16704
20;21;Aleksandr Storozhuk;4-2-3-1;16704
21;22;Aleksandr Storozhuk;4-3-3;16704
22;23;Aleksandr Storozhuk;4-3-3;16704
23;24;Aleksandr Storozhuk;4-3-3;16704
24;25;Aleksandr Storozhuk;4-3-3;16704
25;26;Aleksandr Storozhuk;4-3-3;16704
26;27;Aleksandr Storozhuk;4-3-3;16704
27;28;Aleksandr Storozhuk;4-3-3;16704
28;29;Aleksandr Storozhuk;4-3-3;16704
29;30;Aleksandr Storozhuk;4-3-3;16704
