;jor;coach;system;teamid
0;1;Mikel Arteta;4-2-3-1;11
1;2;Mikel Arteta;4-2-3-1;11
2;3;Mikel Arteta;5-4-1;11
3;4;Mikel Arteta;4-2-3-1;11
4;5;Mikel Arteta;4-1-4-1;11
5;6;Mikel Arteta;4-2-3-1;11
6;7;Mikel Arteta;4-2-3-1;11
7;8;Mikel Arteta;4-1-4-1;11
8;9;Mikel Arteta;4-4-2;11
9;10;Mikel Arteta;4-4-2;11
10;11;Mikel Arteta;4-4-2;11
11;12;Mikel Arteta;4-4-2;11
12;13;Mikel Arteta;4-2-3-1;11
13;14;Mikel Arteta;4-2-3-1;11
14;15;Mikel Arteta;4-2-3-1;11
15;16;Mikel Arteta;4-2-3-1;11
16;17;Mikel Arteta;4-2-3-1;11
17;18;Mikel Arteta;4-2-3-1;11
18;19;Mikel Arteta;4-2-3-1;11
19;20;Mikel Arteta;4-3-3;11
20;21;Albert Stuivenberg;4-2-3-1;11
21;22;Mikel Arteta;4-3-3;11
22;23;Mikel Arteta;4-1-4-1;11
23;24;Mikel Arteta;4-2-3-1;11
24;25;Mikel Arteta;4-2-3-1;11
25;26;Mikel Arteta;4-1-4-1;11
26;27;Mikel Arteta;4-2-3-1;11
27;28;Mikel Arteta;4-2-3-1;11
28;29;Mikel Arteta;4-2-3-1;11
29;30;Mikel Arteta;4-3-3;11
30;31;Mikel Arteta;4-2-3-1;11
31;32;Mikel Arteta;4-3-3;11
32;33;Mikel Arteta;4-3-3;11
33;34;Mikel Arteta;4-2-3-1;11
34;35;Mikel Arteta;4-2-3-1;11
35;36;Mikel Arteta;4-2-3-1;11
36;37;Mikel Arteta;4-2-3-1;11
37;38;Mikel Arteta;4-3-3;11
