;jor;coach;system;teamid
0;1;Dietmar Kühbauer;4-2-3-1;170
1;2;Dietmar Kühbauer;5-4-1;170
2;3;Dietmar Kühbauer;4-2-3-1;170
3;4;Dietmar Kühbauer;3-4-1-2;170
4;5;Dietmar Kühbauer;4-2-3-1;170
5;6;Dietmar Kühbauer;4-2-3-1;170
6;7;Dietmar Kühbauer;4-2-3-1;170
7;8;Dietmar Kühbauer;4-2-3-1;170
8;9;Dietmar Kühbauer;4-2-3-1;170
9;10;Dietmar Kühbauer;4-2-3-1;170
10;11;Dietmar Kühbauer;4-2-3-1;170
11;12;Dietmar Kühbauer;4-2-3-1;170
12;13;Dietmar Kühbauer;4-4-2;170
13;14;Dietmar Kühbauer;4-2-3-1;170
14;15;Thomas Hickersberger;4-2-3-1;170
15;16;Thomas Hickersberger;4-2-3-1;170
16;17;Ferdinand Feldhofer;4-2-3-1;170
17;18;Ferdinand Feldhofer;4-2-3-1;170
18;19;Ferdinand Feldhofer;4-3-1-2;170
19;20;Ferdinand Feldhofer;4-2-3-1;170
20;21;Ferdinand Feldhofer;4-4-2;170
21;22;Ferdinand Feldhofer;4-2-3-1;170
22;23;Ferdinand Feldhofer;4-2-3-1;170
23;24;Ferdinand Feldhofer;4-2-3-1;170
24;25;Ferdinand Feldhofer;4-3-3;170
25;26;Ferdinand Feldhofer;4-2-3-1;170
26;27;Ferdinand Feldhofer;4-2-3-1;170
27;28;Ferdinand Feldhofer;4-2-3-1;170
28;29;Thomas Hickersberger;4-2-3-1;170
29;30;Ferdinand Feldhofer;4-2-3-1;170
30;31;Ferdinand Feldhofer;3-4-2-1;170
31;32;Ferdinand Feldhofer;4-2-3-1;170
