;jor;coach;system;teamid
0;1;Gaute Helstrup;3-5-2;1293
1;2;Gaute Helstrup;3-5-2;1293
2;3;Gaute Helstrup;3-5-2;1293
3;4;Gaute Helstrup;3-5-2;1293
4;5;Gaute Helstrup;3-5-2;1293
5;6;Gaute Helstrup;3-5-2;1293
6;7;Gaute Helstrup;3-5-2;1293
7;8;Gaute Helstrup;3-5-2;1293
8;9;Gaute Helstrup;3-5-2;1293
9;10;Gaute Helstrup;3-5-2;1293
10;11;Gaute Helstrup;3-5-2;1293
11;12;Gaute Helstrup;3-5-2;1293
12;13;Gaute Helstrup;3-5-2;1293
13;14;Gaute Helstrup;3-5-2;1293
14;15;Gaute Helstrup;3-5-2;1293
15;16;Gaute Helstrup;3-5-2;1293
16;17;Gaute Helstrup;3-5-2;1293
17;18;Gaute Helstrup;3-5-2;1293
18;19;Gaute Helstrup;3-5-2;1293
19;20;Gaute Helstrup;3-5-2;1293
20;21;Gaute Helstrup;3-5-2;1293
21;22;Gaute Helstrup;3-5-2;1293
22;23;Gaute Helstrup;3-5-2;1293
23;24;Gaute Helstrup;3-4-2-1;1293
24;25;Gaute Helstrup;3-4-1-2;1293
25;26;Gaute Helstrup;3-5-2;1293
26;27;Gaute Helstrup;3-5-2;1293
27;28;Gaute Helstrup;3-5-2;1293
28;29;Gaute Helstrup;3-5-2;1293
29;30;Gaute Helstrup;3-5-2;1293
