;jor;coach;system;teamid
0;1;David Moyes;4-2-3-1;379
1;2;David Moyes;4-2-3-1;379
2;3;David Moyes;4-2-3-1;379
3;4;David Moyes;4-2-3-1;379
4;5;David Moyes;4-2-3-1;379
5;6;David Moyes;4-2-3-1;379
6;7;David Moyes;4-2-3-1;379
7;8;David Moyes;4-2-3-1;379
8;9;David Moyes;4-2-3-1;379
9;10;David Moyes;4-2-3-1;379
10;11;David Moyes;4-2-3-1;379
11;12;David Moyes;4-2-3-1;379
12;13;David Moyes;4-4-1-1;379
13;14;David Moyes;4-2-3-1;379
14;15;David Moyes;3-4-2-1;379
15;16;David Moyes;4-2-3-1;379
16;17;David Moyes;4-2-3-1;379
17;18;David Moyes;4-2-3-1;379
18;19;David Moyes;4-4-2;379
19;20;David Moyes;4-2-3-1;379
20;21;David Moyes;4-2-3-1;379
21;22;David Moyes;4-2-3-1;379
22;23;David Moyes;4-2-3-1;379
23;24;David Moyes;4-2-3-1;379
24;25;David Moyes;4-2-3-1;379
25;26;David Moyes;4-2-3-1;379
26;27;David Moyes;3-4-2-1;379
27;28;David Moyes;4-3-3;379
28;29;David Moyes;4-3-3;379
29;30;David Moyes;3-4-2-1;379
30;31;David Moyes;4-2-3-1;379
31;32;David Moyes;4-2-3-1;379
32;33;David Moyes;4-2-3-1;379
33;34;David Moyes;3-4-1-2;379
34;35;David Moyes;4-2-3-1;379
35;36;David Moyes;4-2-3-1;379
36;37;David Moyes;4-3-1-2;379
37;38;David Moyes;4-2-3-1;379
