;jor;coach;system;teamid
0;1;Marco Walker;4-4-2;321
1;2;Marco Walker;4-4-2;321
2;3;Marco Walker;4-1-4-1;321
3;4;Marco Walker;4-1-4-1;321
4;5;Marco Walker;4-1-4-1;321
5;6;Marco Walker;4-3-3;321
6;7;Marco Walker;4-3-3;321
7;8;Marco Walker;4-2-3-1;321
8;9;Marco Walker;4-1-4-1;321
9;10;Paolo Tramezzani;4-1-4-1;321
10;11;Paolo Tramezzani;4-1-4-1;321
11;12;Paolo Tramezzani;4-3-3;321
12;13;Paolo Tramezzani;4-4-2;321
13;14;Paolo Tramezzani;3-4-1-2;321
14;15;Paolo Tramezzani;4-1-4-1;321
15;16;Paolo Tramezzani;4-4-2;321
16;17;Paolo Tramezzani;4-3-3;321
17;18;Paolo Tramezzani;4-3-3;321
18;19;Paolo Tramezzani;4-3-3;321
19;20;Paolo Tramezzani;4-3-3;321
20;21;Paolo Tramezzani;4-3-3;321
21;22;Paolo Tramezzani;3-5-2;321
22;23;Paolo Tramezzani;4-1-4-1;321
23;24;Paolo Tramezzani;3-1-4-2;321
24;25;Paolo Tramezzani;4-4-2;321
25;26;Paolo Tramezzani;4-4-2;321
26;27;Paolo Tramezzani;4-2-3-1;321
27;28;Paolo Tramezzani;4-4-2;321
28;29;Paolo Tramezzani;3-1-4-2;321
29;30;Paolo Tramezzani;3-1-4-2;321
30;31;Paolo Tramezzani;3-1-4-2;321
31;32;Paolo Tramezzani;3-5-2;321
32;33;Paolo Tramezzani;3-1-4-2;321
33;34;Paolo Tramezzani;3-1-4-2;321
34;35;Paolo Tramezzani;4-2-3-1;321
35;36;Paolo Tramezzani;4-2-3-1;321
