;jor;coach;system;teamid
0;1;Waldemar Fornalik;4-2-3-1;6112
1;2;Waldemar Fornalik;4-2-3-1;6112
2;3;Waldemar Fornalik;4-2-3-1;6112
3;4;Waldemar Fornalik;4-2-3-1;6112
4;5;Waldemar Fornalik;4-2-3-1;6112
5;6;Waldemar Fornalik;4-2-3-1;6112
6;7;Waldemar Fornalik;4-2-3-1;6112
7;8;Waldemar Fornalik;4-3-3;6112
8;9;Waldemar Fornalik;4-4-2;6112
9;10;Waldemar Fornalik;3-4-2-1;6112
10;11;Waldemar Fornalik;3-4-2-1;6112
11;12;Waldemar Fornalik;4-2-3-1;6112
12;13;Waldemar Fornalik;4-2-3-1;6112
13;14;Waldemar Fornalik;4-2-3-1;6112
14;15;Waldemar Fornalik;3-4-2-1;6112
15;16;Waldemar Fornalik;4-2-3-1;6112
16;17;Waldemar Fornalik;4-2-3-1;6112
17;18;Waldemar Fornalik;4-2-3-1;6112
18;19;Waldemar Fornalik;4-2-3-1;6112
19;20;Waldemar Fornalik;4-2-3-1;6112
20;21;Waldemar Fornalik;3-4-2-1;6112
21;22;Waldemar Fornalik;3-4-2-1;6112
22;23;Waldemar Fornalik;3-4-2-1;6112
23;24;Waldemar Fornalik;3-4-2-1;6112
24;25;Waldemar Fornalik;3-4-2-1;6112
25;26;Waldemar Fornalik;3-4-2-1;6112
26;27;Waldemar Fornalik;3-5-2;6112
27;28;Waldemar Fornalik;3-5-2;6112
28;29;Waldemar Fornalik;3-5-2;6112
29;30;Waldemar Fornalik;3-5-2;6112
30;31;Waldemar Fornalik;3-5-2;6112
31;32;Waldemar Fornalik;3-4-2-1;6112
32;33;Waldemar Fornalik;3-4-2-1;6112
33;34;Waldemar Fornalik;3-5-2;6112
