;jor;coach;system;teamid
0;1;Andreas Herzog;3-4-3;503
1;2;Andreas Herzog;3-4-3;503
2;3;Andreas Herzog;3-4-3;503
3;4;Andreas Herzog;4-3-1-2;503
4;5;Andreas Herzog;4-3-1-2;503
5;6;Andreas Herzog;4-4-2;503
6;7;Andreas Herzog;4-3-1-2;503
7;8;Andreas Herzog;4-1-4-1;503
8;9;Andreas Herzog;4-2-3-1;503
9;10;Andreas Herzog;4-2-3-1;503
10;11;Andreas Herzog;4-2-3-1;503
11;12;Andreas Herzog;4-3-1-2;503
12;13;Andreas Herzog;4-2-3-1;503
13;14;Andreas Herzog;4-2-3-1;503
14;15;Andreas Herzog;4-3-1-2;503
15;16;Andreas Herzog;4-2-3-1;503
16;17;Andreas Herzog;4-3-1-2;503
17;18;Andreas Herzog;4-2-3-1;503
18;19;Andreas Herzog;4-2-3-1;503
19;20;Andreas Herzog;4-2-3-1;503
20;21;Andreas Herzog;4-2-3-1;503
21;22;Andreas Herzog;4-2-3-1;503
22;23;Andreas Herzog;4-2-3-1;503
23;24;Andreas Herzog;4-2-3-1;503
24;25;Andreas Herzog;4-2-3-1;503
25;26;Andreas Herzog;4-2-3-1;503
26;27;Andreas Herzog;4-2-3-1;503
27;28;Andreas Herzog;4-2-3-1;503
28;29;Andreas Herzog;4-2-3-1;503
29;30;Andreas Herzog;4-2-3-1;503
30;31;Andreas Herzog;4-2-3-1;503
31;32;Andreas Herzog;4-2-3-1;503
