;jor;coach;system;teamid
0;1;Jorge Jesus;3-4-3;294
1;2;Jorge Jesus;4-1-3-2;294
2;3;Jorge Jesus;3-1-4-2;294
3;4;Jorge Jesus;4-1-3-2;294
4;5;Jorge Jesus;3-1-4-2;294
5;6;Jorge Jesus;3-5-2;294
6;7;Jorge Jesus;3-1-4-2;294
7;8;Jorge Jesus;3-4-1-2;294
8;9;Jorge Jesus;3-4-1-2;294
9;10;Jorge Jesus;3-4-2-1;294
10;11;Jorge Jesus;3-4-3;294
11;12;Jorge Jesus;3-4-3;294
12;13;Jorge Jesus;3-4-3;294
13;14;Jorge Jesus;3-4-3;294
14;15;Jorge Jesus;3-4-3;294
15;16;Nélson Veríssimo;4-4-2;294
16;17;Nélson Veríssimo;4-4-2;294
17;18;Nélson Veríssimo;4-1-3-2;294
18;19;Nélson Veríssimo;4-3-3;294
19;20;Nélson Veríssimo;4-3-3;294
20;21;Nélson Veríssimo;4-4-2;294
21;22;Nélson Veríssimo;4-4-2;294
22;23;Nélson Veríssimo;4-4-2;294
23;24;Nélson Veríssimo;4-4-2;294
24;25;Nélson Veríssimo;4-4-2;294
25;26;Nélson Veríssimo;4-4-2;294
26;27;Nélson Veríssimo;4-4-2;294
27;28;Nélson Veríssimo;4-4-2;294
28;29;Nélson Veríssimo;4-2-3-1;294
29;30;Nélson Veríssimo;4-4-2;294
30;31;Nélson Veríssimo;4-4-2;294
31;32;Nélson Veríssimo;4-3-3;294
32;33;Nélson Veríssimo;4-4-2;294
33;34;Nélson Veríssimo;4-3-3;294
