;jor;coach;system;teamid
0;1;Moreno Longo;3-5-2;2721
1;2;Moreno Longo;3-5-2;2721
2;3;Moreno Longo;3-4-3;2721
3;4;Moreno Longo;3-4-3;2721
4;5;Moreno Longo;3-4-3;2721
5;6;Moreno Longo;3-4-1-2;2721
6;7;Moreno Longo;3-4-1-2;2721
7;8;Moreno Longo;3-4-3;2721
8;9;Moreno Longo;3-4-3;2721
9;10;Moreno Longo;3-4-1-2;2721
10;11;Moreno Longo;3-4-2-1;2721
11;12;Moreno Longo;3-4-2-1;2721
12;13;Moreno Longo;3-4-2-1;2721
13;14;Moreno Longo;3-4-2-1;2721
14;15;Moreno Longo;3-4-2-1;2721
15;16;Moreno Longo;3-4-2-1;2721
16;17;Moreno Longo;3-5-2;2721
17;18;Moreno Longo;3-5-2;2721
18;19;Moreno Longo;3-5-2;2721
19;20;Moreno Longo;3-4-2-1;2721
20;21;Moreno Longo;3-4-1-2;2721
21;22;Moreno Longo;3-4-3;2721
22;23;Moreno Longo;3-4-2-1;2721
23;24;Moreno Longo;3-4-2-1;2721
24;25;Moreno Longo;3-4-1-2;2721
25;26;Moreno Longo;3-4-3;2721
26;27;Moreno Longo;3-4-2-1;2721
27;28;Moreno Longo;3-4-2-1;2721
28;29;Moreno Longo;3-4-1-2;2721
29;30;Moreno Longo;3-4-1-2;2721
30;31;Moreno Longo;3-4-2-1;2721
31;32;Moreno Longo;3-4-3;2721
32;33;Moreno Longo;3-4-1-2;2721
33;34;Moreno Longo;3-4-1-2;2721
34;35;Moreno Longo;3-4-3;2721
35;36;Moreno Longo;3-4-3;2721
36;37;Moreno Longo;3-5-2;2721
37;38;Moreno Longo;3-5-2;2721
