;jor;coach;system;teamid
0;1;Unai Emery;4-4-2;1050
1;2;Unai Emery;4-4-2;1050
2;3;Unai Emery;4-4-2;1050
3;4;Unai Emery;4-4-2;1050
4;5;Unai Emery;4-3-3;1050
5;6;Unai Emery;4-3-3;1050
6;7;Unai Emery;4-3-3;1050
7;8;Unai Emery;4-1-4-1;1050
8;9;Unai Emery;4-3-3;1050
9;10;Unai Emery;4-4-2;1050
10;11;Unai Emery;4-3-3;1050
11;12;Unai Emery;4-3-3;1050
12;13;Unai Emery;4-4-2;1050
13;14;Unai Emery;4-4-1-1;1050
14;15;Unai Emery;4-4-2;1050
15;16;Unai Emery;4-4-2;1050
16;17;Unai Emery;4-4-2;1050
17;18;Unai Emery;4-4-2;1050
18;19;Unai Emery;4-4-2;1050
19;20;Unai Emery;4-4-2;1050
20;21;Unai Emery;4-4-2;1050
21;22;Unai Emery;4-4-2;1050
22;23;Unai Emery;4-4-2;1050
23;24;Unai Emery;4-4-2;1050
24;25;Unai Emery;4-4-2;1050
25;26;Unai Emery;4-4-2;1050
26;27;Unai Emery;4-4-2;1050
27;28;Unai Emery;4-2-3-1;1050
28;29;Unai Emery;4-4-2;1050
29;30;Unai Emery;4-4-2;1050
30;31;Unai Emery;4-4-2;1050
31;32;Unai Emery;4-3-3;1050
32;33;Unai Emery;4-4-2;1050
33;34;Unai Emery;4-2-3-1;1050
34;35;Unai Emery;4-4-1-1;1050
35;36;Unai Emery;4-1-4-1;1050
36;37;Unai Emery;4-4-2;1050
37;38;Unai Emery;4-4-2;1050
