;jor;coach;system;teamid
0;1;Jan Zimmermann;4-2-3-1;42
1;2;Jan Zimmermann;4-2-3-1;42
2;3;Jan Zimmermann;4-4-2;42
3;4;Jan Zimmermann;4-2-3-1;42
4;5;Jan Zimmermann;4-1-4-1;42
5;6;Jan Zimmermann;4-1-4-1;42
6;7;Jan Zimmermann;4-1-4-1;42
7;8;Jan Zimmermann;4-2-3-1;42
8;9;Jan Zimmermann;4-2-3-1;42
9;10;Jan Zimmermann;4-3-3;42
10;11;Jan Zimmermann;4-3-3;42
11;12;Jan Zimmermann;4-2-3-1;42
12;13;Jan Zimmermann;4-4-2;42
13;14;Jan Zimmermann;4-1-4-1;42
14;15;Jan Zimmermann;4-2-3-1;42
15;16;Christoph Dabrowski;4-4-2;42
16;17;Christoph Dabrowski;4-2-3-1;42
17;18;Christoph Dabrowski;3-4-3;42
18;19;Christoph Dabrowski;4-2-3-1;42
19;20;Christoph Dabrowski;4-2-3-1;42
20;21;Christoph Dabrowski;4-2-3-1;42
21;22;Christoph Dabrowski;4-2-3-1;42
22;23;Christoph Dabrowski;3-4-1-2;42
23;24;Christoph Dabrowski;4-2-3-1;42
24;25;Christoph Dabrowski;4-2-3-1;42
25;26;Christoph Dabrowski;4-2-3-1;42
26;27;Christoph Dabrowski;5-3-2;42
27;28;Christoph Dabrowski;4-2-3-1;42
28;29;Christoph Dabrowski;4-2-3-1;42
29;30;Christoph Dabrowski;3-5-2;42
30;31;Christoph Dabrowski;3-5-2;42
31;32;Christoph Dabrowski;4-2-3-1;42
32;33;Christoph Dabrowski;4-2-3-1;42
33;34;Christoph Dabrowski;4-2-3-1;42
