;jor;coach;system;teamid
0;1;Dejan Djurdjevic;4-2-3-1;12514
1;2;Dejan Djurdjevic;4-2-3-1;12514
2;3;Dejan Djurdjevic;3-4-3;12514
3;4;Dejan Djurdjevic;3-4-3;12514
4;5;Dejan Djurdjevic;3-4-3;12514
5;6;Dejan Djurdjevic;3-4-3;12514
6;7;Dejan Djurdjevic;3-4-3;12514
7;8;Dejan Djurdjevic;4-3-3;12514
8;9;Dejan Djurdjevic;4-4-2;12514
9;10;Dejan Djurdjevic;3-4-3;12514
10;11;Dejan Djurdjevic;4-2-3-1;12514
11;12;Dejan Djurdjevic;4-2-3-1;12514
12;13;Dejan Djurdjevic;3-4-3;12514
13;14;Dejan Djurdjevic;4-4-2;12514
14;15;Dejan Djurdjevic;3-4-3;12514
15;16;Dejan Djurdjevic;3-4-3;12514
16;17;Dejan Djurdjevic;3-4-3;12514
17;18;Dejan Djurdjevic;3-4-3;12514
18;19;Dejan Djurdjevic;3-4-3;12514
19;20;Dejan Djurdjevic;3-4-3;12514
20;21;Dejan Djurdjevic;4-2-3-1;12514
21;22;Dejan Djurdjevic;3-4-3;12514
22;23;Dejan Djurdjevic;3-4-3;12514
23;24;Dejan Djurdjevic;3-4-3;12514
24;25;Dejan Djurdjevic;3-4-3;12514
25;26;Dejan Djurdjevic;3-4-3;12514
26;27;Dejan Djurdjevic;3-4-3;12514
27;28;Dejan Djurdjevic;3-4-3;12514
28;29;Dejan Djurdjevic;3-4-3;12514
29;30;Dejan Djurdjevic;3-4-3;12514
