;jor;coach;system;teamid
0;1;Ünal Karaman;4-1-4-1;1467
1;2;Ünal Karaman;4-2-3-1;1467
2;3;Ünal Karaman;4-4-2;1467
3;4;Nestor El Maestro;4-4-2;1467
4;5;Nestor El Maestro;4-1-4-1;1467
5;6;Nestor El Maestro;4-2-3-1;1467
6;7;Nestor El Maestro;4-2-3-1;1467
7;8;Nestor El Maestro;4-1-4-1;1467
8;9;Nestor El Maestro;5-4-1;1467
9;10;Nestor El Maestro;3-4-3;1467
10;11;Nestor El Maestro;3-4-3;1467
11;12;Nestor El Maestro;3-4-3;1467
12;13;Nestor El Maestro;3-4-3;1467
13;14;Nestor El Maestro;3-4-3;1467
14;15;Nestor El Maestro;3-4-3;1467
15;16;Nestor El Maestro;3-4-3;1467
16;17;Nestor El Maestro;3-1-4-2;1467
17;18;Nestor El Maestro;3-4-3;1467
18;19;Nestor El Maestro;3-4-3;1467
19;20;Nestor El Maestro;3-4-3;1467
20;21;Nestor El Maestro;3-4-3;1467
21;22;Nestor El Maestro;3-4-3;1467
22;23;Nestor El Maestro;3-4-3;1467
23;24;Nestor El Maestro;3-4-3;1467
24;25;Nestor El Maestro;3-4-3;1467
25;26;Nestor El Maestro;3-4-1-2;1467
26;27;Nestor El Maestro;3-4-2-1;1467
27;28;Nestor El Maestro;3-4-1-2;1467
28;29;Stjepan Tomas;4-1-4-1;1467
29;30;Stjepan Tomas;4-2-3-1;1467
30;31;Stjepan Tomas;4-2-3-1;1467
31;32;Stjepan Tomas;4-2-3-1;1467
32;33;Stjepan Tomas;4-2-3-1;1467
33;34;Stjepan Tomas;4-1-4-1;1467
34;35;Serdar Sabuncu;4-1-4-1;1467
35;36;Serdar Sabuncu;4-2-3-1;1467
36;37;Serdar Sabuncu;3-1-4-2;1467
37;38;Serdar Sabuncu;5-4-1;1467
