;jor;coach;system;teamid
0;1;José Mourinho;4-2-3-1;12
1;2;José Mourinho;4-2-3-1;12
2;3;José Mourinho;4-2-3-1;12
3;4;José Mourinho;4-2-3-1;12
4;5;José Mourinho;4-2-3-1;12
5;6;José Mourinho;4-2-3-1;12
6;7;José Mourinho;4-2-3-1;12
7;8;José Mourinho;4-2-3-1;12
8;9;José Mourinho;4-2-3-1;12
9;10;José Mourinho;4-2-3-1;12
10;11;José Mourinho;4-2-3-1;12
11;12;José Mourinho;3-4-1-2;12
12;13;José Mourinho;3-5-2;12
13;14;José Mourinho;3-5-2;12
14;15;José Mourinho;3-5-2;12
15;16;José Mourinho;3-5-2;12
16;17;José Mourinho;3-5-2;12
17;18;José Mourinho;3-5-2;12
18;19;José Mourinho;3-5-2;12
19;20;José Mourinho;3-5-2;12
20;21;José Mourinho;4-2-3-1;12
21;22;José Mourinho;4-2-3-1;12
22;23;José Mourinho;3-4-1-2;12
23;24;José Mourinho;3-4-1-2;12
24;25;José Mourinho;3-4-1-2;12
25;26;José Mourinho;3-4-2-1;12
26;27;José Mourinho;3-4-2-1;12
27;28;José Mourinho;3-5-2;12
28;29;José Mourinho;3-5-2;12
29;30;José Mourinho;3-4-2-1;12
30;31;José Mourinho;3-4-2-1;12
31;32;José Mourinho;3-4-1-2;12
32;33;José Mourinho;3-4-1-2;12
33;34;José Mourinho;3-4-2-1;12
34;35;José Mourinho;3-4-2-1;12
35;36;José Mourinho;3-4-2-1;12
36;37;José Mourinho;3-4-2-1;12
37;38;José Mourinho;3-4-1-2;12
