;jor;coach;system;teamid
0;1;Luciano Spalletti;4-3-3;6195
1;2;Luciano Spalletti;4-3-3;6195
2;3;Luciano Spalletti;4-2-3-1;6195
3;4;Luciano Spalletti;4-3-3;6195
4;5;Luciano Spalletti;4-3-3;6195
5;6;Luciano Spalletti;4-3-3;6195
6;7;Luciano Spalletti;4-2-3-1;6195
7;8;Luciano Spalletti;4-3-3;6195
8;9;Luciano Spalletti;4-3-3;6195
9;10;Luciano Spalletti;4-2-3-1;6195
10;11;Luciano Spalletti;4-2-3-1;6195
11;12;Luciano Spalletti;4-2-3-1;6195
12;13;Luciano Spalletti;4-2-3-1;6195
13;14;Luciano Spalletti;4-2-3-1;6195
14;15;Luciano Spalletti;4-2-3-1;6195
15;16;Luciano Spalletti;3-4-2-1;6195
16;17;Luciano Spalletti;4-2-3-1;6195
17;18;Luciano Spalletti;4-2-3-1;6195
18;19;Luciano Spalletti;4-2-3-1;6195
19;20;Luciano Spalletti;4-2-3-1;6195
20;21;Luciano Spalletti;4-4-2;6195
21;22;Luciano Spalletti;4-2-3-1;6195
22;23;Luciano Spalletti;4-2-3-1;6195
23;24;Luciano Spalletti;4-2-3-1;6195
24;25;Luciano Spalletti;4-2-3-1;6195
25;26;Luciano Spalletti;3-4-2-1;6195
26;27;Luciano Spalletti;4-2-3-1;6195
27;28;Luciano Spalletti;4-2-3-1;6195
28;29;Luciano Spalletti;4-3-3;6195
29;30;Luciano Spalletti;4-3-3;6195
30;31;Luciano Spalletti;4-2-3-1;6195
31;32;Luciano Spalletti;4-2-3-1;6195
32;33;Luciano Spalletti;4-3-3;6195
33;34;Luciano Spalletti;4-2-3-1;6195
34;35;Luciano Spalletti;4-2-3-1;6195
35;36;Luciano Spalletti;4-2-3-1;6195
36;37;Luciano Spalletti;4-2-3-1;6195
37;38;Luciano Spalletti;4-2-3-1;6195
