;jor;coach;system;teamid
0;1;Yalcin Kosukavak;4-3-2-1;3205
1;2;Hikmet Karaman;4-2-3-1;3205
2;3;Hikmet Karaman;4-2-3-1;3205
3;4;Hikmet Karaman;4-2-3-1;3205
4;5;Hikmet Karaman;4-2-3-1;3205
5;6;Hikmet Karaman;4-2-3-1;3205
6;7;Hikmet Karaman;4-2-3-1;3205
7;8;Hikmet Karaman;4-2-3-1;3205
8;9;Hikmet Karaman;5-4-1;3205
9;10;Hikmet Karaman;4-2-3-1;3205
10;11;Hikmet Karaman;4-2-3-1;3205
11;12;Hikmet Karaman;4-1-4-1;3205
12;13;Hikmet Karaman;4-1-4-1;3205
13;14;Hikmet Karaman;4-2-3-1;3205
14;15;Hikmet Karaman;4-1-4-1;3205
15;16;Hikmet Karaman;4-1-4-1;3205
16;17;Hikmet Karaman;4-1-4-1;3205
17;18;Hikmet Karaman;5-4-1;3205
18;19;Hikmet Karaman;4-4-2;3205
19;20;Hikmet Karaman;4-4-2;3205
20;21;Hikmet Karaman;4-4-2;3205
21;22;Hikmet Karaman;4-4-2;3205
22;23;Hikmet Karaman;4-4-2;3205
23;24;Hikmet Karaman;4-2-3-1;3205
24;25;Hikmet Karaman;4-2-3-1;3205
25;26;Hikmet Karaman;4-2-3-1;3205
26;27;Hikmet Karaman;4-5-1;3205
27;28;Hikmet Karaman;4-2-3-1;3205
28;29;Taskin Aksoy;4-4-2;3205
29;30;Hikmet Karaman;4-2-3-1;3205
30;31;Hikmet Karaman;4-1-4-1;3205
31;32;Hikmet Karaman;4-1-4-1;3205
32;33;Hikmet Karaman;4-1-4-1;3205
33;34;Hikmet Karaman;4-1-4-1;3205
34;35;Hikmet Karaman;4-2-3-1;3205
35;36;Hikmet Karaman;4-2-3-1;3205
36;37;Hikmet Karaman;4-4-2;3205
37;38;Hikmet Karaman;4-4-2;3205
