;jor;coach;system;teamid
0;1;Aleksandr Kerzhakov;5-4-1;49702
1;2;Aleksandr Kerzhakov;3-4-2-1;49702
2;3;Aleksandr Kerzhakov;5-3-2;49702
3;4;Aleksandr Kerzhakov;5-4-1;49702
4;5;Aleksandr Kerzhakov;3-4-3;49702
5;6;Aleksandr Kerzhakov;3-4-2-1;49702
6;7;Aleksandr Kerzhakov;3-4-2-1;49702
7;8;Aleksandr Kerzhakov;5-3-2;49702
8;9;Aleksandr Kerzhakov;3-4-2-1;49702
9;10;Aleksandr Kerzhakov;3-4-2-1;49702
10;11;Aleksandr Kerzhakov;3-4-2-1;49702
11;12;Aleksandr Kerzhakov;3-4-2-1;49702
12;13;Aleksandr Kerzhakov;3-4-2-1;49702
13;14;Aleksandr Kerzhakov;3-4-2-1;49702
14;15;Aleksandr Kerzhakov;4-3-1-2;49702
15;16;Aleksandr Kerzhakov;4-1-4-1;49702
16;17;Aleksandr Kerzhakov;3-4-2-1;49702
17;18;Aleksandr Kerzhakov;3-4-2-1;49702
18;19;Aleksandr Kerzhakov;3-4-1-2;49702
19;20;Aleksandr Kerzhakov;3-4-3;49702
20;21;Aleksandr Kerzhakov;3-4-3;49702
21;22;Aleksandr Kerzhakov;3-4-1-2;49702
22;23;Aleksandr Kerzhakov;3-4-2-1;49702
23;24;Aleksandr Kerzhakov;3-4-2-1;49702
24;25;Aleksandr Kerzhakov;3-4-2-1;49702
25;26;Aleksandr Kerzhakov;3-4-2-1;49702
26;27;Aleksandr Kerzhakov;3-5-2;49702
27;28;Aleksandr Kerzhakov;3-4-2-1;49702
28;29;Aleksandr Kerzhakov;3-4-2-1;49702
29;30;Aleksandr Kerzhakov;3-4-2-1;49702
