;jor;coach;system;teamid
0;1;Giorgio Contini;5-4-1;504
1;2;Giorgio Contini;3-4-3;504
2;3;Giorgio Contini;3-4-1-2;504
3;4;Giorgio Contini;3-4-2-1;504
4;5;Giorgio Contini;3-4-1-2;504
5;6;Giorgio Contini;3-4-1-2;504
6;7;Giorgio Contini;3-4-1-2;504
7;8;Giorgio Contini;3-4-1-2;504
8;9;Giorgio Contini;3-4-1-2;504
9;10;Giorgio Contini;3-4-1-2;504
10;11;Giorgio Contini;3-4-1-2;504
11;12;Giorgio Contini;3-5-2;504
12;13;Giorgio Contini;4-4-2;504
13;14;Giorgio Contini;3-4-1-2;504
14;15;Giorgio Contini;3-4-1-2;504
15;16;Giorgio Contini;3-4-1-2;504
16;17;Giorgio Contini;3-4-1-2;504
17;18;Giorgio Contini;4-4-2;504
18;19;Giorgio Contini;3-4-1-2;504
19;20;Giorgio Contini;4-4-2;504
20;21;Giorgio Contini;3-4-1-2;504
21;22;Giorgio Contini;3-4-1-2;504
22;23;Giorgio Contini;3-1-4-2;504
23;24;Giorgio Contini;3-1-4-2;504
24;25;Giorgio Contini;3-4-1-2;504
25;26;Giorgio Contini;4-4-2;504
26;27;Giorgio Contini;3-4-2-1;504
27;28;Giorgio Contini;3-4-3;504
28;29;Giorgio Contini;3-4-3;504
29;30;Giorgio Contini;3-4-2-1;504
30;31;Giorgio Contini;3-4-3;504
31;32;Giorgio Contini;3-4-3;504
32;33;Giorgio Contini;3-4-3;504
33;34;Giorgio Contini;3-4-2-1;504
34;35;Giorgio Contini;3-4-2-1;504
35;36;Giorgio Contini;4-4-2;504
