;jor;coach;system;teamid
0;1;Karel Jarolim;4-2-3-1;5546
1;2;Karel Jarolim;4-4-2;5546
2;3;Karel Jarolim;4-4-2;5546
3;4;Karel Jarolim;4-4-1-1;5546
4;5;Karel Jarolim;4-4-2;5546
5;6;Karel Jarolim;4-2-3-1;5546
6;7;Karel Jarolim;4-2-3-1;5546
7;8;Karel Jarolim;4-2-3-1;5546
8;9;Karel Jarolim;4-2-3-1;5546
9;10;Karel Jarolim;3-4-3;5546
10;11;Karel Jarolim;3-4-3;5546
11;12;Karel Jarolim;4-2-3-1;5546
12;13;Karel Jarolim;3-4-3;5546
13;14;Karel Jarolim;3-4-3;5546
14;15;Karel Jarolim;4-2-3-1;5546
15;16;Karel Jarolim;4-2-3-1;5546
16;17;Karel Jarolim;4-2-3-1;5546
17;18;Karel Jarolim;4-4-2;5546
18;19;Karel Jarolim;4-2-3-1;5546
19;20;Karel Jarolim;4-2-3-1;5546
20;21;Karel Jarolim;4-4-1-1;5546
21;22;Karel Jarolim;3-5-2;5546
22;23;Pavel Hoftych;4-4-2;5546
23;24;Pavel Hoftych;4-2-3-1;5546
24;25;Pavel Hoftych;4-5-1;5546
25;26;Pavel Hoftych;4-2-3-1;5546
26;27;Pavel Hoftych;3-5-2;5546
27;28;Pavel Hoftych;4-1-4-1;5546
28;29;Pavel Hoftych;3-5-2;5546
29;30;Pavel Hoftych;4-1-4-1;5546
