;jor;coach;system;teamid
0;1;Samet Aybaba;4-2-3-1;3840
1;2;Samet Aybaba;4-2-3-1;3840
2;3;Samet Aybaba;4-1-4-1;3840
3;4;Vincenzo Montella;4-3-3;3840
4;5;Vincenzo Montella;4-2-3-1;3840
5;6;Vincenzo Montella;4-2-3-1;3840
6;7;Vincenzo Montella;4-2-3-1;3840
7;8;Vincenzo Montella;4-2-3-1;3840
8;9;Vincenzo Montella;4-2-3-1;3840
9;10;Vincenzo Montella;4-2-3-1;3840
10;11;Vincenzo Montella;4-2-3-1;3840
11;12;Vincenzo Montella;4-2-3-1;3840
12;13;Vincenzo Montella;4-2-3-1;3840
13;14;Vincenzo Montella;4-2-3-1;3840
14;15;Vincenzo Montella;4-2-3-1;3840
15;16;Vincenzo Montella;4-2-3-1;3840
16;17;Vincenzo Montella;4-2-3-1;3840
17;18;Vincenzo Montella;4-2-3-1;3840
18;19;Vincenzo Montella;4-2-3-1;3840
19;20;Vincenzo Montella;4-2-3-1;3840
20;21;Vincenzo Montella;4-2-3-1;3840
21;22;Vincenzo Montella;4-2-3-1;3840
22;23;Vincenzo Montella;4-2-3-1;3840
23;24;Vincenzo Montella;4-2-3-1;3840
24;25;Vincenzo Montella;4-2-3-1;3840
25;26;Vincenzo Montella;4-2-3-1;3840
26;27;Vincenzo Montella;4-2-3-1;3840
27;28;Vincenzo Montella;4-2-3-1;3840
28;29;Vincenzo Montella;4-2-3-1;3840
29;30;Vincenzo Montella;4-2-3-1;3840
30;31;Vincenzo Montella;4-2-3-1;3840
31;32;Vincenzo Montella;4-2-3-1;3840
32;33;Vincenzo Montella;4-2-3-1;3840
33;34;Vincenzo Montella;4-2-3-1;3840
34;35;Vincenzo Montella;4-2-3-1;3840
35;36;Vincenzo Montella;4-4-2;3840
36;37;Vincenzo Montella;4-2-3-1;3840
37;38;Vincenzo Montella;4-2-3-1;3840
