;jor;coach;system;teamid
0;1;Maciej Bartoszek;4-2-3-1;2118
1;2;Maciej Bartoszek;3-4-1-2;2118
2;3;Maciej Bartoszek;3-4-2-1;2118
3;4;Maciej Bartoszek;3-4-2-1;2118
4;5;Maciej Bartoszek;3-4-2-1;2118
5;6;Maciej Bartoszek;3-4-2-1;2118
6;7;Maciej Bartoszek;3-5-2;2118
7;8;Maciej Bartoszek;3-5-2;2118
8;9;Maciej Bartoszek;4-2-3-1;2118
9;10;Maciej Bartoszek;3-4-2-1;2118
10;11;Maciej Bartoszek;4-3-3;2118
11;12;Maciej Bartoszek;4-3-3;2118
12;13;Maciej Bartoszek;4-3-1-2;2118
13;14;Maciej Bartoszek;4-3-1-2;2118
14;15;Maciej Bartoszek;3-4-2-1;2118
15;16;Maciej Bartoszek;3-4-2-1;2118
16;17;Maciej Bartoszek;3-4-2-1;2118
17;18;Maciej Bartoszek;5-4-1;2118
18;19;Maciej Bartoszek;4-3-3;2118
19;20;Maciej Bartoszek;4-1-4-1;2118
20;21;Maciej Bartoszek;4-1-4-1;2118
21;22;Maciej Bartoszek;4-3-3;2118
22;23;Maciej Bartoszek;3-5-2;2118
23;24;Lukasz Nadolski;4-3-3;2118
24;25;Pavol Stano;4-3-3;2118
25;26;Pavol Stano;4-3-3;2118
26;27;Pavol Stano;4-3-3;2118
27;28;Pavol Stano;4-3-3;2118
28;29;Pavol Stano;4-3-3;2118
29;30;Pavol Stano;4-3-3;2118
30;31;Pavol Stano;4-3-3;2118
31;32;Pavol Stano;4-2-3-1;2118
32;33;Pavol Stano;4-1-4-1;2118
33;34;Pavol Stano;4-2-3-1;2118
