;jor;coach;system;teamid
0;1;Liviu Ciobotariu;4-2-3-1;40843
1;2;Liviu Ciobotariu;3-4-3;40843
2;3;Liviu Ciobotariu;4-3-3;40843
3;4;Liviu Ciobotariu;4-3-3;40843
4;5;Liviu Ciobotariu;4-3-3;40843
5;6;Liviu Ciobotariu;4-3-3;40843
6;7;Liviu Ciobotariu;4-2-3-1;40843
7;8;Liviu Ciobotariu;4-3-3;40843
8;9;Liviu Ciobotariu;4-3-3;40843
9;10;Liviu Ciobotariu;4-3-3;40843
10;11;Liviu Ciobotariu;3-5-2;40843
11;12;Liviu Ciobotariu;5-3-2;40843
12;13;Liviu Ciobotariu;3-5-2;40843
13;14;Liviu Ciobotariu;3-5-2;40843
14;15;Liviu Ciobotariu;3-5-2;40843
15;16;Liviu Ciobotariu;3-5-2;40843
16;17;Liviu Ciobotariu;4-3-3;40843
17;18;Liviu Ciobotariu;4-2-3-1;40843
18;19;Liviu Ciobotariu;4-3-3;40843
19;20;Liviu Ciobotariu;4-2-3-1;40843
20;21;Liviu Ciobotariu;4-2-3-1;40843
21;22;Liviu Ciobotariu;4-2-3-1;40843
22;23;Liviu Ciobotariu;4-2-3-1;40843
23;24;Liviu Ciobotariu;4-2-3-1;40843
24;25;Liviu Ciobotariu;4-2-3-1;40843
25;26;Liviu Ciobotariu;4-2-3-1;40843
26;27;Liviu Ciobotariu;4-2-3-1;40843
27;28;Liviu Ciobotariu;4-2-3-1;40843
28;29;Liviu Ciobotariu;4-2-3-1;40843
29;30;Liviu Ciobotariu;4-2-3-1;40843
