;jor;coach;system;teamid
0;1;Graham Potter;3-4-2-1;1237
1;2;Graham Potter;3-4-2-1;1237
2;3;Graham Potter;3-5-2;1237
3;4;Graham Potter;3-4-3;1237
4;5;Graham Potter;3-4-2-1;1237
5;6;Graham Potter;5-4-1;1237
6;7;Graham Potter;3-5-2;1237
7;8;Graham Potter;3-5-2;1237
8;9;Graham Potter;3-5-2;1237
9;10;Graham Potter;4-2-3-1;1237
10;11;Graham Potter;4-2-3-1;1237
11;12;Graham Potter;3-5-2;1237
12;13;Graham Potter;4-2-3-1;1237
13;14;Graham Potter;4-2-3-1;1237
14;15;Graham Potter;3-5-2;1237
15;16;Graham Potter;4-2-3-1;1237
16;17;Graham Potter;4-1-4-1;1237
17;18;Graham Potter;4-4-2;1237
18;19;Graham Potter;4-3-1-2;1237
19;20;Graham Potter;3-4-2-1;1237
20;21;Graham Potter;4-4-2;1237
21;22;Graham Potter;4-1-4-1;1237
22;23;Björn Hamberg;4-4-2;1237
23;24;Graham Potter;4-1-4-1;1237
24;25;Graham Potter;3-5-2;1237
25;26;Graham Potter;4-4-2;1237
26;27;Graham Potter;3-4-3;1237
27;28;Graham Potter;4-1-4-1;1237
28;29;Graham Potter;4-2-3-1;1237
29;30;Graham Potter;3-5-2;1237
30;31;Graham Potter;3-1-4-2;1237
31;32;Graham Potter;3-5-2;1237
32;33;Graham Potter;3-5-2;1237
33;34;Graham Potter;4-3-1-2;1237
34;35;Graham Potter;3-4-2-1;1237
35;36;Graham Potter;3-4-2-1;1237
36;37;Graham Potter;3-4-2-1;1237
37;38;Graham Potter;4-3-2-1;1237
