;jor;coach;system;teamid
0;1;Thomas Tuchel;3-4-2-1;631
1;2;Thomas Tuchel;3-4-2-1;631
2;3;Thomas Tuchel;3-4-2-1;631
3;4;Thomas Tuchel;3-4-2-1;631
4;5;Thomas Tuchel;3-4-2-1;631
5;6;Thomas Tuchel;3-5-2;631
6;7;Thomas Tuchel;3-4-3;631
7;8;Thomas Tuchel;3-5-2;631
8;9;Thomas Tuchel;3-4-2-1;631
9;10;Thomas Tuchel;3-4-2-1;631
10;11;Thomas Tuchel;3-4-1-2;631
11;12;Thomas Tuchel;3-4-2-1;631
12;13;Thomas Tuchel;3-4-2-1;631
13;14;Thomas Tuchel;3-4-2-1;631
14;15;Thomas Tuchel;3-4-2-1;631
15;16;Thomas Tuchel;3-4-3;631
16;17;Thomas Tuchel;3-4-2-1;631
17;18;Thomas Tuchel;3-5-2;631
18;19;Thomas Tuchel;3-4-2-1;631
19;20;Thomas Tuchel;3-4-2-1;631
20;21;Thomas Tuchel;3-4-2-1;631
21;22;Thomas Tuchel;5-4-1;631
22;23;Thomas Tuchel;4-1-4-1;631
23;24;Thomas Tuchel;4-1-4-1;631
24;25;Thomas Tuchel;3-4-1-2;631
25;26;Thomas Tuchel;4-2-3-1;631
26;27;Thomas Tuchel;3-4-2-1;631
27;28;Thomas Tuchel;3-5-2;631
28;29;Thomas Tuchel;4-3-3;631
29;30;Thomas Tuchel;3-4-2-1;631
30;31;Thomas Tuchel;4-3-3;631
31;32;Thomas Tuchel;3-4-1-2;631
32;33;Thomas Tuchel;3-4-2-1;631
33;34;Thomas Tuchel;3-4-1-2;631
34;35;Thomas Tuchel;3-4-1-2;631
35;36;Thomas Tuchel;3-4-1-2;631
36;37;Thomas Tuchel;3-4-2-1;631
37;38;Thomas Tuchel;3-4-2-1;631
