;jor;coach;system;teamid
0;1;Bruno Lage;5-4-1;543
1;2;Bruno Lage;5-4-1;543
2;3;Bruno Lage;5-4-1;543
3;4;Bruno Lage;5-4-1;543
4;5;Bruno Lage;3-4-3;543
5;6;Bruno Lage;5-4-1;543
6;7;Bruno Lage;5-4-1;543
7;8;Bruno Lage;3-4-2-1;543
8;9;Bruno Lage;5-4-1;543
9;10;Bruno Lage;5-4-1;543
10;11;Bruno Lage;5-4-1;543
11;12;Bruno Lage;5-4-1;543
12;13;Bruno Lage;3-4-3;543
13;14;Bruno Lage;5-4-1;543
14;15;Bruno Lage;5-4-1;543
15;16;Bruno Lage;3-5-2;543
16;17;Bruno Lage;5-4-1;543
17;18;Bruno Lage;3-5-2;543
18;19;Bruno Lage;5-4-1;543
19;20;Bruno Lage;5-4-1;543
20;21;Bruno Lage;5-4-1;543
21;22;Bruno Lage;3-4-3;543
22;23;Bruno Lage;3-5-2;543
23;24;Bruno Lage;5-4-1;543
24;25;Bruno Lage;3-5-2;543
25;26;Bruno Lage;3-5-2;543
26;27;Bruno Lage;5-4-1;543
27;28;Bruno Lage;5-4-1;543
28;29;Bruno Lage;3-5-2;543
29;30;Bruno Lage;3-4-2-1;543
30;31;Bruno Lage;5-4-1;543
31;32;Bruno Lage;5-4-1;543
32;33;Bruno Lage;3-5-2;543
33;34;Bruno Lage;5-4-1;543
34;35;Bruno Lage;3-5-2;543
35;36;Bruno Lage;3-5-2;543
36;37;Bruno Lage;3-4-3;543
37;38;Bruno Lage;3-5-2;543
