;jor;coach;system;teamid
0;1;Thomas Lagerlöf;4-3-3;1044
1;2;Thomas Lagerlöf;4-3-3;1044
2;3;Thomas Lagerlöf;4-3-3;1044
3;4;Thomas Lagerlöf;4-3-3;1044
4;5;Thomas Lagerlöf;4-2-3-1;1044
5;6;Thomas Lagerlöf;4-3-3;1044
6;7;Thomas Lagerlöf;4-3-3;1044
7;8;Thomas Lagerlöf;4-3-3;1044
8;9;Thomas Lagerlöf;4-3-3;1044
9;10;Thomas Lagerlöf;4-3-3;1044
10;11;Thomas Lagerlöf;4-3-3;1044
11;12;Thomas Lagerlöf;4-3-3;1044
12;13;Thomas Lagerlöf;4-3-3;1044
13;14;Thomas Lagerlöf;4-3-3;1044
14;15;Thomas Lagerlöf;4-3-3;1044
15;16;Thomas Lagerlöf;4-3-3;1044
16;17;Thomas Lagerlöf;4-3-3;1044
17;18;Thomas Lagerlöf;4-3-3;1044
18;19;Thomas Lagerlöf;?;1044
19;20;Thomas Lagerlöf;4-3-3;1044
20;21;Thomas Lagerlöf;4-3-3;1044
21;22;Thomas Lagerlöf;4-3-3;1044
22;23;Thomas Lagerlöf;4-3-3;1044
23;24;Thomas Lagerlöf;4-3-3;1044
24;25;Thomas Lagerlöf;4-3-3;1044
25;26;Thomas Lagerlöf;4-3-3;1044
26;27;Thomas Lagerlöf;4-3-3;1044
27;28;Kim Bergstrand;4-3-3;1044
28;29;Thomas Lagerlöf;4-3-3;1044
29;30;Thomas Lagerlöf;4-3-3;1044
