;jor;coach;system;teamid
0;1;Dejan Djuranovic;4-2-3-1;6248
1;2;Dejan Djuranovic;4-2-3-1;6248
2;3;Dejan Djuranovic;3-4-3;6248
3;4;Dejan Djuranovic;4-2-3-1;6248
4;5;Dejan Djuranovic;3-4-1-2;6248
5;6;Dejan Djuranovic;4-2-3-1;6248
6;7;Dejan Djuranovic;4-2-3-1;6248
7;8;Dejan Djuranovic;4-2-3-1;6248
8;9;Dejan Djuranovic;4-2-3-1;6248
9;10;Dejan Djuranovic;4-2-3-1;6248
10;11;Dejan Djuranovic;4-2-3-1;6248
11;12;Dejan Djuranovic;4-2-3-1;6248
12;13;Dejan Djuranovic;3-5-2;6248
13;14;Dejan Djuranovic;3-5-2;6248
14;15;Dejan Djuranovic;3-4-1-2;6248
15;16;Dejan Djuranovic;3-4-1-2;6248
16;17;Dejan Djuranovic;3-5-2;6248
17;18;Dejan Djuranovic;3-5-2;6248
18;19;Dejan Djuranovic;4-2-3-1;6248
19;20;Dejan Djuranovic;3-5-2;6248
20;21;Dejan Djuranovic;4-2-3-1;6248
21;22;Dejan Djuranovic;4-2-3-1;6248
22;23;Dejan Djuranovic;4-2-3-1;6248
23;24;Dejan Djuranovic;4-2-3-1;6248
24;25;Dejan Djuranovic;4-3-3;6248
25;26;Dejan Djuranovic;4-2-3-1;6248
26;27;Dejan Djuranovic;4-2-3-1;6248
27;28;Dejan Djuranovic;4-2-3-1;6248
28;29;Dejan Djuranovic;4-2-3-1;6248
29;30;Dejan Djuranovic;4-2-3-1;6248
30;31;Dejan Djuranovic;4-2-3-1;6248
31;32;Dejan Djuranovic;3-5-2;6248
32;33;Dejan Djuranovic;4-1-4-1;6248
33;34;Dejan Djuranovic;4-1-4-1;6248
34;35;Dejan Djuranovic;4-2-3-1;6248
35;36;Dejan Djuranovic;4-3-3;6248
