;jor;coach;system;teamid
0;1;Stefan Billborn;4-2-3-1;10217
1;2;Stefan Billborn;4-2-3-1;10217
2;3;Stefan Billborn;4-2-3-1;10217
3;4;Stefan Billborn;4-3-3;10217
4;5;Stefan Billborn;4-2-3-1;10217
5;6;Stefan Billborn;4-2-3-1;10217
6;7;Stefan Billborn;4-2-3-1;10217
7;8;Stefan Billborn;4-2-3-1;10217
8;9;Stefan Billborn;4-2-3-1;10217
9;10;Stefan Billborn;4-2-3-1;10217
10;11;Stefan Billborn;4-2-3-1;10217
11;12;Stefan Billborn;4-2-3-1;10217
12;13;Stefan Billborn;4-2-3-1;10217
13;14;Stefan Billborn;4-2-3-1;10217
14;15;Stefan Billborn;4-2-3-1;10217
15;16;Stefan Billborn;4-2-3-1;10217
16;17;Stefan Billborn;4-2-3-1;10217
17;18;Stefan Billborn;4-2-3-1;10217
18;19;Stefan Billborn;4-2-3-1;10217
19;20;Stefan Billborn;3-4-3;10217
20;21;Stefan Billborn;4-2-3-1;10217
21;22;Stefan Billborn;4-2-3-1;10217
22;23;Stefan Billborn;4-2-3-1;10217
23;24;Stefan Billborn;4-2-3-1;10217
24;25;Stefan Billborn;4-2-3-1;10217
25;26;Stefan Billborn;4-2-3-1;10217
26;27;Stefan Billborn;4-2-3-1;10217
27;28;Stefan Billborn;4-2-3-1;10217
28;29;Stefan Billborn;4-2-3-1;10217
29;30;Stefan Billborn;4-2-3-1;10217
