;jor;coach;system;teamid
0;1;Robert Klauß;4-4-2;4
1;2;Robert Klauß;4-3-1-2;4
2;3;Robert Klauß;4-3-1-2;4
3;4;Robert Klauß;4-3-1-2;4
4;5;Robert Klauß;4-3-1-2;4
5;6;Robert Klauß;4-3-1-2;4
6;7;Robert Klauß;4-4-2;4
7;8;Robert Klauß;4-3-1-2;4
8;9;Robert Klauß;4-3-1-2;4
9;10;Robert Klauß;4-3-1-2;4
10;11;Robert Klauß;4-3-1-2;4
11;12;Robert Klauß;4-3-1-2;4
12;13;Robert Klauß;4-4-2;4
13;14;Robert Klauß;4-3-2-1;4
14;15;Robert Klauß;4-4-2;4
15;16;Robert Klauß;4-4-2;4
16;17;Robert Klauß;4-4-2;4
17;18;Robert Klauß;4-2-3-1;4
18;19;Robert Klauß;4-4-2;4
19;20;Robert Klauß;4-4-2;4
20;21;Robert Klauß;4-3-3;4
21;22;Robert Klauß;4-3-1-2;4
22;23;Robert Klauß;4-2-3-1;4
23;24;Robert Klauß;4-2-3-1;4
24;25;Robert Klauß;4-2-3-1;4
25;26;Robert Klauß;4-2-3-1;4
26;27;Robert Klauß;4-2-3-1;4
27;28;Robert Klauß;4-2-3-1;4
28;29;Robert Klauß;4-4-2;4
29;30;Robert Klauß;4-4-2;4
30;31;Robert Klauß;4-4-2;4
31;32;Robert Klauß;3-4-1-2;4
32;33;Robert Klauß;4-2-3-1;4
33;34;Robert Klauß;4-4-2;4
