;jor;coach;system;teamid
0;1;Emil Sandoi;4-4-2;12680
1;2;Emil Sandoi;4-4-2;12680
2;3;Emil Sandoi;4-4-1-1;12680
3;4;Emil Sandoi;4-4-2;12680
4;5;Emil Sandoi;4-4-2;12680
5;6;Emil Sandoi;4-4-2;12680
6;7;Emil Sandoi;4-4-2;12680
7;8;Emil Sandoi;4-2-3-1;12680
8;9;Emil Sandoi;4-2-3-1;12680
9;10;Emil Sandoi;4-2-3-1;12680
10;11;Emil Sandoi;4-2-3-1;12680
11;12;Emil Sandoi;4-4-1-1;12680
12;13;Emil Sandoi;4-4-1-1;12680
13;14;Emil Sandoi;4-4-1-1;12680
14;15;Emil Sandoi;4-4-1-1;12680
15;16;Emil Sandoi;4-4-2;12680
16;17;Emil Sandoi;4-4-1-1;12680
17;18;Emil Sandoi;4-5-1;12680
18;19;Emil Sandoi;4-4-2;12680
19;20;Emil Sandoi;4-4-2;12680
20;21;Emil Sandoi;4-4-2;12680
21;22;Emil Sandoi;4-4-2;12680
22;23;Emil Sandoi;4-4-2;12680
23;24;Emil Sandoi;4-4-2;12680
24;25;Emil Sandoi;4-4-2;12680
25;26;Emil Sandoi;4-4-2;12680
26;27;Emil Sandoi;4-4-2;12680
27;28;Emil Sandoi;4-4-2;12680
28;29;Emil Sandoi;4-4-1-1;12680
29;30;Emil Sandoi;4-4-2;12680
