;jor;coach;system;teamid
0;1;Peter Stöger;4-2-3-1;279
1;2;Peter Stöger;4-3-3;279
2;3;Peter Stöger;4-2-3-1;279
3;4;Stanislav Cherchesov;4-2-3-1;279
4;5;Peter Stöger;4-3-3;279
5;6;Peter Stöger;4-2-3-1;279
6;7;Peter Stöger;4-3-3;279
7;8;Peter Stöger;4-2-3-1;279
8;9;Peter Stöger;4-2-3-1;279
9;10;Peter Stöger;4-2-3-1;279
10;11;Peter Stöger;4-2-3-1;279
11;12;Peter Stöger;4-2-3-1;279
12;13;Peter Stöger;4-2-3-1;279
13;14;Peter Stöger;4-2-3-1;279
14;15;Peter Stöger;4-2-3-1;279
15;16;Peter Stöger;4-2-3-1;279
16;17;Csaba Máté;4-2-3-1;279
17;18;Stanislav Cherchesov;4-3-3;279
18;19;Stanislav Cherchesov;4-2-3-1;279
19;20;Stanislav Cherchesov;4-2-3-1;279
20;21;Stanislav Cherchesov;4-2-3-1;279
21;22;Stanislav Cherchesov;4-2-3-1;279
22;23;Stanislav Cherchesov;4-2-3-1;279
23;24;Stanislav Cherchesov;4-2-3-1;279
24;25;Stanislav Cherchesov;4-2-3-1;279
25;26;Stanislav Cherchesov;4-2-3-1;279
26;27;Stanislav Cherchesov;4-2-3-1;279
27;28;Stanislav Cherchesov;4-2-3-1;279
28;29;Stanislav Cherchesov;4-2-3-1;279
29;30;Stanislav Cherchesov;3-5-2;279
30;31;Stanislav Cherchesov;3-5-2;279
31;32;Stanislav Cherchesov;4-2-3-1;279
32;33;Stanislav Cherchesov;4-2-3-1;279
