;jor;coach;system;teamid
0;1;Sandro Schwarz;4-1-4-1;121
1;2;Sandro Schwarz;4-1-4-1;121
2;3;Sandro Schwarz;4-1-4-1;121
3;4;Sandro Schwarz;4-1-4-1;121
4;5;Sandro Schwarz;4-1-4-1;121
5;6;Sandro Schwarz;4-1-4-1;121
6;7;Sandro Schwarz;4-1-4-1;121
7;8;Sandro Schwarz;4-1-4-1;121
8;9;Sandro Schwarz;4-1-4-1;121
9;10;Sandro Schwarz;4-1-4-1;121
10;11;Sandro Schwarz;4-1-4-1;121
11;12;Sandro Schwarz;4-3-3;121
12;13;Sandro Schwarz;4-3-3;121
13;14;Sandro Schwarz;4-3-3;121
14;15;Sandro Schwarz;4-3-3;121
15;16;Sandro Schwarz;4-1-4-1;121
16;17;Sandro Schwarz;4-1-4-1;121
17;18;Sandro Schwarz;4-3-3;121
18;19;Sandro Schwarz;4-1-4-1;121
19;20;Sandro Schwarz;4-1-4-1;121
20;21;Sandro Schwarz;4-1-4-1;121
21;22;Sandro Schwarz;4-1-4-1;121
22;23;Sandro Schwarz;4-1-4-1;121
23;24;Sandro Schwarz;4-1-4-1;121
24;25;Sandro Schwarz;4-1-4-1;121
25;26;Sandro Schwarz;4-1-4-1;121
26;27;Sandro Schwarz;4-1-4-1;121
27;28;Sandro Schwarz;4-3-3;121
28;29;Sandro Schwarz;4-3-3;121
29;30;Sandro Schwarz;4-1-4-1;121
