;jor;coach;system;teamid
0;1;Petr Rada;4-2-3-1;1322
1;2;Petr Rada;4-2-3-1;1322
2;3;Petr Rada;4-1-4-1;1322
3;4;Petr Rada;4-1-4-1;1322
4;5;Petr Rada;4-1-4-1;1322
5;6;Petr Rada;4-1-4-1;1322
6;7;Petr Rada;4-1-4-1;1322
7;8;Petr Rada;4-1-4-1;1322
8;9;Petr Rada;4-1-4-1;1322
9;10;Petr Rada;4-1-4-1;1322
10;11;Petr Rada;4-1-4-1;1322
11;12;Petr Rada;4-4-2;1322
12;13;Petr Rada;4-4-2;1322
13;14;Petr Rada;4-1-4-1;1322
14;15;Petr Rada;4-1-4-1;1322
15;16;Petr Rada;4-1-4-1;1322
16;17;Petr Rada;4-1-4-1;1322
17;18;Petr Rada;4-1-4-1;1322
18;19;Petr Rada;4-1-4-1;1322
19;20;Petr Rada;4-1-4-1;1322
20;21;Jiri Vagner;4-1-4-1;1322
21;22;Petr Rada;4-3-3;1322
22;23;Petr Rada;4-1-4-1;1322
23;24;Petr Rada;4-1-4-1;1322
24;25;Petr Rada;4-3-3;1322
25;26;Petr Rada;4-1-4-1;1322
26;27;Petr Rada;4-1-4-1;1322
27;28;Petr Rada;4-1-4-1;1322
28;29;Petr Rada;4-1-4-1;1322
29;30;Petr Rada;4-1-4-1;1322
