;jor;coach;system;teamid
0;1;Míchel;4-3-3;12321
1;2;Míchel;4-3-3;12321
2;3;Míchel;4-2-3-1;12321
3;4;Míchel;4-3-3;12321
4;5;Míchel;4-3-3;12321
5;6;Míchel;4-3-3;12321
6;7;Míchel;4-3-3;12321
7;8;Míchel;4-3-3;12321
8;9;Míchel;4-2-3-1;12321
9;10;Míchel;3-4-1-2;12321
10;11;Míchel;3-5-2;12321
11;12;Míchel;5-3-2;12321
12;13;Míchel;3-4-2-1;12321
13;14;Míchel;3-5-2;12321
14;15;Míchel;3-4-2-1;12321
15;16;Míchel;3-4-2-1;12321
16;17;Míchel;5-3-2;12321
17;18;Míchel;5-3-2;12321
18;19;Míchel;3-4-2-1;12321
19;20;Míchel;3-4-2-1;12321
20;21;Míchel;5-3-2;12321
21;22;Míchel;5-3-2;12321
22;23;Míchel;5-3-2;12321
23;24;Míchel;5-3-2;12321
24;25;Míchel;5-3-2;12321
25;26;Míchel;5-3-2;12321
26;27;Míchel;5-3-2;12321
27;28;Míchel;5-3-2;12321
28;29;Míchel;5-3-2;12321
29;30;Míchel;3-4-3;12321
30;31;Míchel;3-4-2-1;12321
31;32;Míchel;4-4-2;12321
32;33;Míchel;5-3-2;12321
33;34;Míchel;4-2-3-1;12321
34;35;Míchel;5-3-2;12321
35;36;Míchel;5-4-1;12321
36;37;Míchel;4-2-3-1;12321
37;38;Míchel;4-4-2;12321
38;39;Míchel;5-3-2;12321
39;40;Míchel;3-5-2;12321
40;41;Míchel;4-2-3-1;12321
41;42;Míchel;4-2-3-1;12321
