;jor;coach;system;teamid
0;1;Peter Bosz;4-3-3;1041
1;2;Peter Bosz;4-3-3;1041
2;3;Peter Bosz;4-2-3-1;1041
3;4;Peter Bosz;4-2-3-1;1041
4;5;Peter Bosz;4-2-3-1;1041
5;6;Peter Bosz;4-2-3-1;1041
6;7;Peter Bosz;4-2-3-1;1041
7;8;Peter Bosz;4-2-3-1;1041
8;9;Peter Bosz;4-2-3-1;1041
9;10;Peter Bosz;4-2-3-1;1041
10;11;Peter Bosz;4-2-3-1;1041
11;12;Peter Bosz;4-2-3-1;1041
12;13;Peter Bosz;4-1-4-1;1041
13;14;Peter Bosz;3-4-3;1041
14;15;Peter Bosz;4-2-3-1;1041
15;16;Peter Bosz;4-2-3-1;1041
16;17;Peter Bosz;3-4-2-1;1041
17;18;Peter Bosz;3-4-1-2;1041
18;19;Peter Bosz;3-4-2-1;1041
19;20;Peter Bosz;3-4-2-1;1041
20;21;Peter Bosz;3-4-2-1;1041
21;22;Peter Bosz;3-4-2-1;1041
22;23;Peter Bosz;4-2-3-1;1041
23;24;Peter Bosz;4-2-3-1;1041
24;25;Peter Bosz;4-2-3-1;1041
25;26;Peter Bosz;4-2-3-1;1041
26;27;Peter Bosz;4-2-3-1;1041
27;28;Peter Bosz;4-2-3-1;1041
28;29;Peter Bosz;4-2-3-1;1041
29;30;Peter Bosz;4-2-3-1;1041
30;31;Peter Bosz;4-2-3-1;1041
31;32;Peter Bosz;4-3-3;1041
32;33;Peter Bosz;4-1-4-1;1041
33;34;Peter Bosz;4-3-3;1041
34;35;Peter Bosz;4-3-3;1041
35;36;Peter Bosz;4-2-3-1;1041
36;37;Peter Bosz;4-3-3;1041
37;38;Peter Bosz;4-1-4-1;1041
