;jor;coach;system;teamid
0;1;Ricardo Soares;4-1-4-1;2424
1;2;Ricardo Soares;4-1-4-1;2424
2;3;Ricardo Soares;4-1-4-1;2424
3;4;Ricardo Soares;4-1-4-1;2424
4;5;Ricardo Soares;4-1-4-1;2424
5;6;Ricardo Soares;4-3-3;2424
6;7;Ricardo Soares;4-3-3;2424
7;8;Ricardo Soares;4-1-4-1;2424
8;9;Ricardo Soares;4-3-3;2424
9;10;Ricardo Soares;4-3-3;2424
10;11;Ricardo Soares;4-3-3;2424
11;12;Ricardo Soares;4-1-4-1;2424
12;13;Ricardo Soares;4-1-4-1;2424
13;14;Ricardo Soares;4-3-3;2424
14;15;Ricardo Soares;4-3-3;2424
15;16;Ricardo Soares;4-3-3;2424
16;17;Ricardo Soares;4-3-3;2424
17;18;Ricardo Soares;4-3-3;2424
18;19;Ricardo Soares;4-3-3;2424
19;20;Ricardo Soares;4-3-3;2424
20;21;Ricardo Soares;4-2-3-1;2424
21;22;Ricardo Soares;4-3-3;2424
22;23;Ricardo Soares;4-3-3;2424
23;24;Ricardo Soares;4-1-4-1;2424
24;25;Ricardo Soares;4-3-3;2424
25;26;Ricardo Soares;4-3-3;2424
26;27;Ricardo Soares;4-3-3;2424
27;28;Ricardo Soares;4-3-3;2424
28;29;Ricardo Soares;4-2-3-1;2424
29;30;Ricardo Soares;4-3-3;2424
30;31;Ricardo Soares;4-3-3;2424
31;32;Ricardo Soares;4-3-3;2424
32;33;Ricardo Soares;4-3-3;2424
33;34;Ricardo Soares;4-3-3;2424
