;jor;coach;system;teamid
0;1;Zlatomir Zagorcic;4-2-3-1;675
1;2;Zlatomir Zagorcic;4-2-3-1;675
2;3;Zlatomir Zagorcic;4-2-3-1;675
3;4;Zlatomir Zagorcic;4-1-4-1;675
4;5;Zlatomir Zagorcic;4-1-4-1;675
5;6;Zlatomir Zagorcic;4-1-4-1;675
6;7;Zlatomir Zagorcic;4-1-4-1;675
7;8;Zlatomir Zagorcic;4-3-3;675
8;9;Zlatomir Zagorcic;4-1-4-1;675
9;10;Zlatomir Zagorcic;4-1-4-1;675
10;11;Zlatomir Zagorcic;4-2-3-1;675
11;12;Zlatomir Zagorcic;4-1-4-1;675
12;13;Zlatomir Zagorcic;4-1-4-1;675
13;14;Zlatomir Zagorcic;4-1-4-1;675
14;15;Zlatomir Zagorcic;4-2-3-1;675
15;16;Zlatomir Zagorcic;4-2-3-1;675
16;17;Zlatomir Zagorcic;4-2-3-1;675
17;18;Zlatomir Zagorcic;4-2-3-1;675
18;19;Zlatomir Zagorcic;4-2-3-1;675
19;20;Zlatomir Zagorcic;4-2-3-1;675
20;21;Zlatomir Zagorcic;4-2-3-1;675
21;22;Zlatomir Zagorcic;4-1-4-1;675
22;23;Zlatomir Zagorcic;4-2-3-1;675
23;24;Zlatomir Zagorcic;4-1-4-1;675
24;25;Zlatomir Zagorcic;4-2-3-1;675
25;26;Zlatomir Zagorcic;4-2-3-1;675
