;jor;coach;system;teamid
0;1;Milan Milanovic;4-2-3-1;4633
1;2;Dragan Radojicic;4-2-3-1;4633
2;3;Milan Milanovic;4-2-3-1;4633
3;4;Milan Milanovic;4-2-3-1;4633
4;5;Milan Milanovic;4-2-3-1;4633
5;6;Milan Milanovic;4-2-3-1;4633
6;7;Milan Milanovic;4-2-3-1;4633
7;8;Milan Milanovic;4-3-3;4633
8;9;Milan Milanovic;3-4-2-1;4633
9;10;Kenan Kolasinac;3-5-2;4633
10;11;Kenan Kolasinac;4-1-4-1;4633
11;12;Kenan Kolasinac;4-3-3;4633
12;13;Kenan Kolasinac;4-3-3;4633
13;14;Dragan Radojicic;4-3-3;4633
14;15;Dragan Radojicic;4-3-3;4633
15;16;Dragan Radojicic;4-2-3-1;4633
16;17;Dragan Radojicic;4-2-3-1;4633
17;18;Dragan Radojicic;4-4-2;4633
18;19;Dragan Radojicic;3-4-3;4633
19;20;Dragan Radojicic;4-2-3-1;4633
20;21;Dragan Radojicic;4-2-3-1;4633
21;22;Dragan Radojicic;4-2-3-1;4633
22;23;Dragan Radojicic;4-2-3-1;4633
23;24;Tomislav Sivic;4-2-3-1;4633
24;25;Tomislav Sivic;4-4-2;4633
25;26;Tomislav Sivic;3-5-2;4633
26;27;Tomislav Sivic;4-2-3-1;4633
27;28;Tomislav Sivic;3-5-2;4633
28;29;Tomislav Sivic;4-2-3-1;4633
29;30;Tomislav Sivic;4-2-3-1;4633
