;jor;coach;system;teamid
0;1;Maurizio Sarri;4-3-3;398
1;2;Maurizio Sarri;4-3-3;398
2;3;Maurizio Sarri;4-3-3;398
3;4;Maurizio Sarri;4-3-3;398
4;5;Maurizio Sarri;4-3-3;398
5;6;Maurizio Sarri;4-3-3;398
6;7;Maurizio Sarri;4-3-3;398
7;8;Maurizio Sarri;4-3-3;398
8;9;Maurizio Sarri;4-3-3;398
9;10;Maurizio Sarri;4-3-3;398
10;11;Maurizio Sarri;4-3-3;398
11;12;Maurizio Sarri;4-3-3;398
12;13;Maurizio Sarri;4-3-3;398
13;14;Maurizio Sarri;4-3-3;398
14;15;Maurizio Sarri;4-3-3;398
15;16;Maurizio Sarri;4-3-3;398
16;17;Maurizio Sarri;4-3-3;398
17;18;Maurizio Sarri;4-3-3;398
18;19;Maurizio Sarri;4-3-3;398
19;20;Maurizio Sarri;4-3-3;398
20;21;Maurizio Sarri;4-3-3;398
21;22;Maurizio Sarri;4-3-3;398
22;23;Maurizio Sarri;4-3-3;398
23;24;Maurizio Sarri;4-3-3;398
24;25;Maurizio Sarri;4-3-3;398
25;26;Maurizio Sarri;4-3-3;398
26;27;Maurizio Sarri;4-3-3;398
27;28;Maurizio Sarri;4-3-3;398
28;29;Maurizio Sarri;4-3-3;398
29;30;Maurizio Sarri;4-3-3;398
30;31;Maurizio Sarri;4-3-3;398
31;32;Maurizio Sarri;4-3-3;398
32;33;Maurizio Sarri;4-3-3;398
33;34;Maurizio Sarri;4-3-3;398
34;35;Maurizio Sarri;4-3-3;398
35;36;Maurizio Sarri;4-3-3;398
36;37;Maurizio Sarri;4-3-3;398
37;38;Maurizio Sarri;4-3-3;398
