;jor;coach;system;teamid
0;1;Frank Schmidt;4-1-4-1;2036
1;2;Frank Schmidt;4-4-2;2036
2;3;Frank Schmidt;4-3-1-2;2036
3;4;Frank Schmidt;4-3-1-2;2036
4;5;Frank Schmidt;4-4-2;2036
5;6;Frank Schmidt;4-4-2;2036
6;7;Frank Schmidt;4-4-2;2036
7;8;Frank Schmidt;4-4-2;2036
8;9;Frank Schmidt;4-2-3-1;2036
9;10;Frank Schmidt;4-4-2;2036
10;11;Frank Schmidt;3-4-1-2;2036
11;12;Frank Schmidt;4-2-3-1;2036
12;13;Frank Schmidt;4-4-2;2036
13;14;Frank Schmidt;4-4-2;2036
14;15;Frank Schmidt;4-4-1-1;2036
15;16;Frank Schmidt;4-3-3;2036
16;17;Frank Schmidt;4-3-3;2036
17;18;Frank Schmidt;4-3-3;2036
18;19;Frank Schmidt;4-3-3;2036
19;20;Frank Schmidt;4-3-1-2;2036
20;21;Frank Schmidt;4-2-3-1;2036
21;22;Frank Schmidt;4-2-3-1;2036
22;23;Frank Schmidt;4-1-4-1;2036
23;24;Frank Schmidt;4-1-4-1;2036
24;25;Frank Schmidt;4-4-2;2036
25;26;Frank Schmidt;4-4-2;2036
26;27;Frank Schmidt;5-4-1;2036
27;28;Frank Schmidt;4-1-4-1;2036
28;29;Frank Schmidt;4-2-3-1;2036
29;30;Frank Schmidt;4-1-4-1;2036
30;31;Frank Schmidt;4-2-3-1;2036
31;32;Frank Schmidt;4-4-2;2036
32;33;Frank Schmidt;5-4-1;2036
33;34;Frank Schmidt;5-4-1;2036
